-1.338949	 6.379220
-1.745816	 8.549105
-0.970498	 10.616185
0.763008	 11.983261
2.953874	 12.255371
4.969138	 11.353900
6.226570	 9.539292
6.362885	 7.335804
5.338701	 5.380047
3.449914	 4.237058
1.242214	 4.237058
3.449914	 4.237058
5.338701	 5.380047
6.362885	 7.335804
6.226570	 9.539292
4.969138	 11.353900
2.953874	 12.255371
0.763008	 11.983261
-0.970498	 10.616185
-1.745816	 8.549105
-1.338949	 6.379220
0.132555	 4.733433
2.243563	 4.087227
4.384185	 4.627298
5.935974	 6.197613
6.450602	 8.344494
5.779388	 10.447685
4.116253	 11.899553
1.941693	 12.280639
-0.116041	 11.480844
-1.462448	 9.731236
-1.708538	 7.537294
-0.783213	 5.532871
1.046191	 4.297063
3.251141	 4.186908
5.194606	 5.234231
6.315098	 7.136450
6.288897	 9.343995
5.123573	 11.219083
3.155798	 12.219985
0.954084	 12.057528
-0.845474	 10.778649
-1.722965	 8.752829
-1.424872	 6.565346
-0.037319	 4.848187
2.038817	 4.097455
4.203720	 4.530046
6.368623	 4.962636
8.444759	 4.211905
9.832313	 2.494746
10.130405	 0.307263
9.252914	 -1.718558
7.453357	 -2.997437
5.251642	 -3.159893
3.283868	 -2.158992
2.118543	 -0.283903
2.092342	 1.923641
3.212835	 3.825860
5.156299	 4.873183
7.361249	 4.763028
9.190653	 3.527221
10.115978	 1.522797
9.869888	 -0.671144
8.523481	 -2.420752
6.465748	 -3.220547
4.291187	 -2.839461
2.628052	 -1.387593
1.956838	 0.715597
2.471466	 2.862478
4.023255	 4.432794
6.163877	 4.972865
8.274885	 4.326659
9.746389	 2.680871
10.153256	 0.510987
9.377938	 -1.556093
7.644433	 -2.923170
5.453566	 -3.195280
3.438302	 -2.293809
2.180870	 -0.479200
2.044555	 1.724287
3.068739	 3.680044
4.957526	 4.823033
7.165226	 4.823033
4.957526	 4.823033
3.068739	 3.680044
2.044555	 1.724287
2.180870	 -0.479200
3.438302	 -2.293809
5.453566	 -3.195280
7.644433	 -2.923170
9.377938	 -1.556093
10.153256	 0.510987
9.746389	 2.680871
8.274885	 4.326659
6.163877	 4.972865
4.023255	 4.432794
2.471466	 2.862478
1.956838	 0.715597
2.628052	 -1.387593
4.291187	 -2.839461
6.465748	 -3.220547
8.523481	 -2.420752
9.869888	 -0.671144
10.115978	 1.522797
9.190653	 3.527221
7.361249	 4.763028
5.156299	 4.873183
3.212835	 3.825860
2.092342	 1.923641
2.118543	 -0.283903
3.283868	 -2.158992
5.251642	 -3.159893
7.453357	 -2.997437
9.252914	 -1.718558
10.130405	 0.307263
9.832313	 2.494746
8.444759	 4.211905
6.368623	 4.962636
4.292487	 5.713367
2.904934	 7.430526
2.606841	 9.618009
3.484332	 11.643830
5.283890	 12.922709
7.485604	 13.085165
9.453379	 12.084264
10.618703	 10.209175
10.644904	 8.001631
9.524412	 6.099412
7.580947	 5.052089
5.375997	 5.162244
3.546593	 6.398051
2.621268	 8.402475
2.867358	 10.596416
4.213765	 12.346024
6.271499	 13.145820
8.446059	 12.764733
10.109194	 11.312866
10.780408	 9.209675
10.265780	 7.062794
8.713991	 5.492478
6.573369	 4.952407
4.462361	 5.598613
2.990857	 7.244401
2.583990	 9.414285
3.359308	 11.481366
5.092814	 12.848442
7.283680	 13.120552
9.298944	 12.219081
10.556376	 10.404472
10.692691	 8.200985
9.668507	 6.245228
7.779720	 5.102239
5.572020	 5.102239
7.779720	 5.102239
9.668507	 6.245228
10.692691	 8.200985
10.556376	 10.404472
9.298944	 12.219081
7.283680	 13.120552
5.092814	 12.848442
3.359308	 11.481366
2.583990	 9.414285
2.990857	 7.244401
4.462361	 5.598613
6.573369	 4.952407
8.713991	 5.492478
10.265780	 7.062794
10.780408	 9.209675
10.109194	 11.312866
8.446059	 12.764733
6.271499	 13.145820
4.213765	 12.346024
2.867358	 10.596416
2.621268	 8.402475
3.546593	 6.398051
5.375997	 5.162244
7.580947	 5.052089
9.524412	 6.099412
10.644904	 8.001631
10.618703	 10.209175
9.453379	 12.084264
7.485604	 13.085165
5.283890	 12.922709
3.484332	 11.643830
2.606841	 9.618009
2.904934	 7.430526
4.292487	 5.713367
5.680040	 3.996208
5.978132	 1.808726
5.100642	 -0.217095
3.301084	 -1.495974
1.099369	 -1.658431
-0.868405	 -0.657529
-2.033730	 1.217559
-2.059930	 3.425104
-0.939438	 5.327323
1.004026	 6.374646
3.208977	 6.264491
5.038381	 5.028683
5.963705	 3.024260
5.717615	 0.830318
4.371208	 -0.919290
2.313475	 -1.719085
0.138915	 -1.337999
-1.524220	 0.113869
-2.195434	 2.217060
-1.680806	 4.363941
-0.129018	 5.934256
2.011604	 6.474327
4.122613	 5.828121
5.594117	 4.182334
6.000984	 2.012450
5.225666	 -0.054631
3.492160	 -1.421707
1.301294	 -1.693817
-0.713970	 -0.792346
-1.971402	 1.022262
-2.107717	 3.225750
-1.083533	 5.181507
0.805254	 6.324496
3.012954	 6.324496
0.805254	 6.324496
-1.083533	 5.181507
-2.107717	 3.225750
-1.971402	 1.022262
-0.713970	 -0.792346
1.301294	 -1.693817
3.492160	 -1.421707
5.225666	 -0.054631
6.000984	 2.012450
5.594117	 4.182334
4.122613	 5.828121
2.011604	 6.474327
-0.129018	 5.934256
-1.680806	 4.363941
-2.195434	 2.217060
-1.524220	 0.113869
0.138915	 -1.337999
2.313475	 -1.719085
4.371208	 -0.919290
5.717615	 0.830318
5.963705	 3.024260
5.038381	 5.028683
3.208977	 6.264491
1.004026	 6.374646
-0.939438	 5.327323
-2.059930	 3.425104
-2.033730	 1.217559
-0.868405	 -0.657529
1.099369	 -1.658431
3.301084	 -1.495974
5.100642	 -0.217095
5.978132	 1.808726
5.680040	 3.996208
5.381948	 6.183691
6.259438	 8.209512
8.058996	 9.488391
10.260711	 9.650847
12.228485	 8.649946
13.393810	 6.774857
13.420010	 4.567313
12.299518	 2.665094
10.356054	 1.617771
8.151103	 1.727926
6.321699	 2.963733
5.396375	 4.968157
5.642465	 7.162098
6.988872	 8.911706
9.046605	 9.711501
11.221165	 9.330415
12.884300	 7.878547
13.555514	 5.775357
13.040886	 3.628476
11.489098	 2.058160
9.348476	 1.518089
7.237467	 2.164295
5.765963	 3.810082
5.359097	 5.979967
6.134414	 8.047047
7.867920	 9.414124
10.058786	 9.686234
12.074050	 8.784763
13.331482	 6.970154
13.467797	 4.766667
12.443613	 2.810909
10.554826	 1.667920
8.347126	 1.667920
10.554826	 1.667920
12.443613	 2.810909
13.467797	 4.766667
13.331482	 6.970154
12.074050	 8.784763
10.058786	 9.686234
7.867920	 9.414124
6.134414	 8.047047
5.359097	 5.979967
5.765963	 3.810082
7.237467	 2.164295
9.348476	 1.518089
11.489098	 2.058160
13.040886	 3.628476
13.555514	 5.775357
12.884300	 7.878547
11.221165	 9.330415
9.046605	 9.711501
6.988872	 8.911706
5.642465	 7.162098
5.396375	 4.968157
6.321699	 2.963733
8.151103	 1.727926
10.356054	 1.617771
12.299518	 2.665094
13.420010	 4.567313
13.393810	 6.774857
12.228485	 8.649946
10.260711	 9.650847
8.058996	 9.488391
6.259438	 8.209512
5.381948	 6.183691
4.504457	 4.157870
2.704900	 2.878991
0.503185	 2.716535
-1.464589	 3.717436
-2.629914	 5.592525
-2.656115	 7.800069
-1.535622	 9.702288
0.407842	 10.749611
2.612792	 10.639456
4.442196	 9.403649
5.367521	 7.399225
5.121431	 5.205284
3.775024	 3.455676
1.717291	 2.655880
-0.457270	 3.036966
-2.120405	 4.488834
-2.791619	 6.592025
-2.276991	 8.738906
-0.725202	 10.309222
1.415420	 10.849293
3.526429	 10.203087
4.997932	 8.557299
5.404799	 6.387415
4.629481	 4.320334
2.895976	 2.953258
0.705109	 2.681148
-1.310155	 3.582619
-2.567587	 5.397228
-2.703902	 7.600715
-1.679718	 9.556472
0.209069	 10.699461
2.416769	 10.699461
0.209069	 10.699461
-1.679718	 9.556472
-2.703902	 7.600715
-2.567587	 5.397228
-1.310155	 3.582619
0.705109	 2.681148
2.895976	 2.953258
4.629481	 4.320334
5.404799	 6.387415
4.997932	 8.557299
3.526429	 10.203087
1.415420	 10.849293
-0.725202	 10.309222
-2.276991	 8.738906
-2.791619	 6.592025
-2.120405	 4.488834
-0.457270	 3.036966
1.717291	 2.655880
3.775024	 3.455676
5.121431	 5.205284
5.367521	 7.399225
4.442196	 9.403649
2.612792	 10.639456
0.407842	 10.749611
-1.535622	 9.702288
-2.656115	 7.800069
-2.629914	 5.592525
-1.464589	 3.717436
0.503185	 2.716535
2.704900	 2.878991
4.504457	 4.157870
6.304015	 5.436749
8.505729	 5.599206
10.473504	 4.598304
11.638828	 2.723216
11.665029	 0.515671
10.544537	 -1.386548
8.601072	 -2.433871
6.396122	 -2.323716
4.566718	 -1.087908
3.641394	 0.916515
3.887484	 3.110457
5.233890	 4.860065
7.291624	 5.659860
9.466184	 5.278774
11.129319	 3.826906
11.800533	 1.723715
11.285905	 -0.423166
9.734117	 -1.993481
7.593494	 -2.533552
5.482486	 -1.887346
4.010982	 -0.241559
3.604115	 1.928325
4.379433	 3.995406
6.112939	 5.362482
8.303805	 5.634592
10.319069	 4.733121
11.576501	 2.918513
11.712816	 0.715025
10.688632	 -1.240732
8.799845	 -2.383721
6.592145	 -2.383721
8.799845	 -2.383721
10.688632	 -1.240732
11.712816	 0.715025
11.576501	 2.918513
10.319069	 4.733121
8.303805	 5.634592
6.112939	 5.362482
4.379433	 3.995406
3.604115	 1.928325
4.010982	 -0.241559
5.482486	 -1.887346
7.593494	 -2.533552
9.734117	 -1.993481
11.285905	 -0.423166
11.800533	 1.723715
11.129319	 3.826906
9.466184	 5.278774
7.291624	 5.659860
5.233890	 4.860065
3.887484	 3.110457
3.641394	 0.916515
4.566718	 -1.087908
6.396122	 -2.323716
8.601072	 -2.433871
10.544537	 -1.386548
11.665029	 0.515671
11.638828	 2.723216
10.473504	 4.598304
8.505729	 5.599206
6.304015	 5.436749
4.102300	 5.274293
2.134526	 6.275194
0.969201	 8.150283
0.943000	 10.357827
2.063493	 12.260046
4.006957	 13.307369
6.211907	 13.197214
8.041311	 11.961407
8.966636	 9.956983
8.720546	 7.763042
7.374139	 6.013434
5.316406	 5.213638
3.141846	 5.594725
1.478710	 7.046593
0.807497	 9.149783
1.322125	 11.296664
2.873913	 12.866980
5.014535	 13.407051
7.125544	 12.760845
8.597048	 11.115057
9.003914	 8.945173
8.228596	 6.878092
6.495091	 5.511016
4.304225	 5.238906
2.288961	 6.140377
1.031529	 7.954986
0.895213	 10.158473
1.919398	 12.114230
3.808184	 13.257219
6.015884	 13.257219
3.808184	 13.257219
1.919398	 12.114230
0.895213	 10.158473
1.031529	 7.954986
2.288961	 6.140377
4.304225	 5.238906
6.495091	 5.511016
8.228596	 6.878092
9.003914	 8.945173
8.597048	 11.115057
7.125544	 12.760845
5.014535	 13.407051
2.873913	 12.866980
1.322125	 11.296664
0.807497	 9.149783
1.478710	 7.046593
3.141846	 5.594725
5.316406	 5.213638
7.374139	 6.013434
8.720546	 7.763042
8.966636	 9.956983
8.041311	 11.961407
6.211907	 13.197214
4.006957	 13.307369
2.063493	 12.260046
0.943000	 10.357827
0.969201	 8.150283
2.134526	 6.275194
4.102300	 5.274293
6.070075	 4.273391
7.235399	 2.398303
7.261600	 0.190758
6.141108	 -1.711461
4.197643	 -2.758784
1.992693	 -2.648629
0.163289	 -1.412821
-0.762036	 0.591602
-0.515946	 2.785544
0.830461	 4.535152
2.888195	 5.334947
5.062755	 4.953861
6.725890	 3.501993
7.397104	 1.398802
6.882476	 -0.748079
5.330687	 -2.318395
3.190065	 -2.858465
1.079057	 -2.212259
-0.392447	 -0.566472
-0.799314	 1.603412
-0.023996	 3.670493
1.709510	 5.037569
3.900376	 5.309679
5.915640	 4.408208
7.173072	 2.593600
7.309387	 0.390112
6.285203	 -1.565645
4.396416	 -2.708634
2.188716	 -2.708634
4.396416	 -2.708634
6.285203	 -1.565645
7.309387	 0.390112
7.173072	 2.593600
5.915640	 4.408208
3.900376	 5.309679
1.709510	 5.037569
-0.023996	 3.670493
-0.799314	 1.603412
-0.392447	 -0.566472
1.079057	 -2.212259
3.190065	 -2.858465
5.330687	 -2.318395
6.882476	 -0.748079
7.397104	 1.398802
6.725890	 3.501993
5.062755	 4.953861
2.888195	 5.334947
0.830461	 4.535152
-0.515946	 2.785544
-0.762036	 0.591602
0.163289	 -1.412821
1.992693	 -2.648629
4.197643	 -2.758784
6.141108	 -1.711461
7.261600	 0.190758
7.235399	 2.398303
6.070075	 4.273391
4.904750	 6.148480
4.878549	 8.356025
5.999042	 10.258243
7.942506	 11.305566
10.147456	 11.195412
11.976860	 9.959604
12.902185	 7.955181
12.656095	 5.761239
11.309688	 4.011631
9.251955	 3.211836
7.077394	 3.592922
5.414259	 5.044790
4.743045	 7.147981
5.257673	 9.294862
6.809462	 10.865177
8.950084	 11.405248
11.061092	 10.759042
12.532596	 9.113255
12.939463	 6.943370
12.164145	 4.876290
10.430640	 3.509214
8.239773	 3.237103
6.224509	 4.138575
4.967077	 5.953183
4.830762	 8.156671
5.854946	 10.112428
7.743733	 11.255417
9.951433	 11.255417
7.743733	 11.255417
5.854946	 10.112428
4.830762	 8.156671
4.967077	 5.953183
6.224509	 4.138575
8.239773	 3.237103
10.430640	 3.509214
12.164145	 4.876290
12.939463	 6.943370
12.532596	 9.113255
11.061092	 10.759042
8.950084	 11.405248
6.809462	 10.865177
5.257673	 9.294862
4.743045	 7.147981
5.414259	 5.044790
7.077394	 3.592922
9.251955	 3.211836
11.309688	 4.011631
12.656095	 5.761239
12.902185	 7.955181
11.976860	 9.959604
10.147456	 11.195412
7.942506	 11.305566
5.999042	 10.258243
4.878549	 8.356025
4.904750	 6.148480
4.930951	 3.940936
3.810459	 2.038717
1.866994	 0.991394
-0.337956	 1.101549
-2.167360	 2.337356
-3.092685	 4.341780
-2.846595	 6.535721
-1.500188	 8.285329
0.557545	 9.085124
2.732106	 8.704038
4.395241	 7.252170
5.066455	 5.148980
4.551827	 3.002099
3.000038	 1.431783
0.859416	 0.891712
-1.251592	 1.537918
-2.723096	 3.183706
-3.129963	 5.353590
-2.354645	 7.420670
-0.621139	 8.787747
1.569727	 9.059857
3.584991	 8.158386
4.842423	 6.343777
4.978738	 4.140290
3.954554	 2.184533
2.065767	 1.041544
-0.141933	 1.041544
2.065767	 1.041544
3.954554	 2.184533
4.978738	 4.140290
4.842423	 6.343777
3.584991	 8.158386
1.569727	 9.059857
-0.621139	 8.787747
-2.354645	 7.420670
-3.129963	 5.353590
-2.723096	 3.183706
-1.251592	 1.537918
0.859416	 0.891712
3.000038	 1.431783
4.551827	 3.002099
5.066455	 5.148980
4.395241	 7.252170
2.732106	 8.704038
0.557545	 9.085124
-1.500188	 8.285329
-2.846595	 6.535721
-3.092685	 4.341780
-2.167360	 2.337356
-0.337956	 1.101549
1.866994	 0.991394
3.810459	 2.038717
4.930951	 3.940936
6.051443	 5.843154
7.994908	 6.890477
10.199858	 6.780323
12.029262	 5.544515
12.954587	 3.540092
12.708497	 1.346150
11.362090	 -0.403458
9.304356	 -1.203253
7.129796	 -0.822167
5.466661	 0.629701
4.795447	 2.732892
5.310075	 4.879772
6.861864	 6.450088
9.002486	 6.990159
11.113494	 6.343953
12.584998	 4.698166
12.991865	 2.528281
12.216547	 0.461201
10.483041	 -0.905875
8.292175	 -1.177986
6.276911	 -0.276515
5.019479	 1.538094
4.883164	 3.741582
5.907348	 5.697339
7.796135	 6.840328
10.003835	 6.840328
7.796135	 6.840328
5.907348	 5.697339
4.883164	 3.741582
5.019479	 1.538094
6.276911	 -0.276515
8.292175	 -1.177986
10.483041	 -0.905875
12.216547	 0.461201
12.991865	 2.528281
12.584998	 4.698166
11.113494	 6.343953
9.002486	 6.990159
6.861864	 6.450088
5.310075	 4.879772
4.795447	 2.732892
5.466661	 0.629701
7.129796	 -0.822167
9.304356	 -1.203253
11.362090	 -0.403458
12.708497	 1.346150
12.954587	 3.540092
12.029262	 5.544515
10.199858	 6.780323
7.994908	 6.890477
6.051443	 5.843154
4.107979	 4.795831
1.903029	 4.905986
0.073625	 6.141794
-0.851700	 8.146217
-0.605610	 10.340159
0.740797	 12.089767
2.798530	 12.889562
4.973091	 12.508476
6.636226	 11.056608
7.307440	 8.953417
6.792812	 6.806536
5.241023	 5.236220
3.100401	 4.696150
0.989393	 5.342356
-0.482111	 6.988143
-0.888978	 9.158027
-0.113660	 11.225108
1.619845	 12.592184
3.810712	 12.864294
5.825976	 11.962823
7.083408	 10.148215
7.219723	 7.944727
6.195539	 5.988970
4.306752	 4.845981
2.099052	 4.845981
4.306752	 4.845981
6.195539	 5.988970
7.219723	 7.944727
7.083408	 10.148215
5.825976	 11.962823
3.810712	 12.864294
1.619845	 12.592184
-0.113660	 11.225108
-0.888978	 9.158027
-0.482111	 6.988143
0.989393	 5.342356
3.100401	 4.696150
5.241023	 5.236220
6.792812	 6.806536
7.307440	 8.953417
6.636226	 11.056608
4.973091	 12.508476
2.798530	 12.889562
0.740797	 12.089767
-0.605610	 10.340159
-0.851700	 8.146217
0.073625	 6.141794
1.903029	 4.905986
4.107979	 4.795831
6.312929	 4.685677
8.142333	 3.449869
9.067658	 1.445446
8.821568	 -0.748496
7.475161	 -2.498104
5.417428	 -3.297899
3.242867	 -2.916813
1.579732	 -1.464945
0.908518	 0.638246
1.423146	 2.785126
2.974935	 4.355442
5.115557	 4.895513
7.226566	 4.249307
8.698069	 2.603520
9.104936	 0.433635
8.329618	 -1.633445
6.596113	 -3.000521
4.405246	 -3.272632
2.389982	 -2.371161
1.132550	 -0.556552
0.996235	 1.646936
2.020419	 3.602693
3.909206	 4.745682
6.116906	 4.745682
3.909206	 4.745682
2.020419	 3.602693
0.996235	 1.646936
1.132550	 -0.556552
2.389982	 -2.371161
4.405246	 -3.272632
6.596113	 -3.000521
8.329618	 -1.633445
9.104936	 0.433635
8.698069	 2.603520
7.226566	 4.249307
5.115557	 4.895513
2.974935	 4.355442
1.423146	 2.785126
0.908518	 0.638246
1.579732	 -1.464945
3.242867	 -2.916813
5.417428	 -3.297899
7.475161	 -2.498104
8.821568	 -0.748496
9.067658	 1.445446
8.142333	 3.449869
6.312929	 4.685677
4.483525	 5.921484
3.558201	 7.925908
3.804290	 10.119849
5.150697	 11.869457
7.208431	 12.669252
9.382991	 12.288166
11.046126	 10.836298
11.717340	 8.733108
11.202712	 6.586227
9.650923	 5.015911
7.510301	 4.475840
5.399293	 5.122046
3.927789	 6.767834
3.520922	 8.937718
4.296240	 11.004798
6.029746	 12.371875
8.220612	 12.643985
10.235876	 11.742514
11.493308	 9.927905
11.629623	 7.724418
10.605439	 5.768661
8.716652	 4.625672
6.508952	 4.625672
8.716652	 4.625672
10.605439	 5.768661
11.629623	 7.724418
11.493308	 9.927905
10.235876	 11.742514
8.220612	 12.643985
6.029746	 12.371875
4.296240	 11.004798
3.520922	 8.937718
3.927789	 6.767834
5.399293	 5.122046
7.510301	 4.475840
9.650923	 5.015911
11.202712	 6.586227
11.717340	 8.733108
11.046126	 10.836298
9.382991	 12.288166
7.208431	 12.669252
5.150697	 11.869457
3.804290	 10.119849
3.558201	 7.925908
4.483525	 5.921484
5.408850	 3.917061
5.162760	 1.723119
3.816353	 -0.026489
1.758620	 -0.826284
-0.415941	 -0.445198
-2.079076	 1.006670
-2.750290	 3.109861
-2.235662	 5.256742
-0.683873	 6.827058
1.456749	 7.367128
3.567758	 6.720922
5.039261	 5.075135
5.446128	 2.905251
4.670810	 0.838170
2.937305	 -0.528906
0.746438	 -0.801016
-1.268826	 0.100455
-2.526258	 1.915063
-2.662573	 4.118551
-1.638388	 6.074308
0.250398	 7.217297
2.458098	 7.217297
0.250398	 7.217297
-1.638388	 6.074308
-2.662573	 4.118551
-2.526258	 1.915063
-1.268826	 0.100455
0.746438	 -0.801016
2.937305	 -0.528906
4.670810	 0.838170
5.446128	 2.905251
5.039261	 5.075135
3.567758	 6.720922
1.456749	 7.367128
-0.683873	 6.827058
-2.235662	 5.256742
-2.750290	 3.109861
-2.079076	 1.006670
-0.415941	 -0.445198
1.758620	 -0.826284
3.816353	 -0.026489
5.162760	 1.723119
5.408850	 3.917061
5.654940	 6.111002
7.001347	 7.860610
9.059080	 8.660406
11.233641	 8.279319
12.896776	 6.827451
13.567990	 4.724261
13.053362	 2.577380
11.501573	 1.007064
9.360951	 0.466993
7.249942	 1.113199
5.778439	 2.758987
5.371572	 4.928871
6.146890	 6.995952
7.880395	 8.363028
10.071262	 8.635138
12.086526	 7.733667
13.343958	 5.919058
13.480273	 3.715571
12.456088	 1.759814
10.567302	 0.616825
8.359602	 0.616825
10.567302	 0.616825
12.456088	 1.759814
13.480273	 3.715571
13.343958	 5.919058
12.086526	 7.733667
10.071262	 8.635138
7.880395	 8.363028
6.146890	 6.995952
5.371572	 4.928871
5.778439	 2.758987
7.249942	 1.113199
9.360951	 0.466993
11.501573	 1.007064
13.053362	 2.577380
13.567990	 4.724261
12.896776	 6.827451
11.233641	 8.279319
9.059080	 8.660406
7.001347	 7.860610
5.654940	 6.111002
4.308533	 4.361394
2.250800	 3.561599
0.076239	 3.942685
-1.586896	 5.394553
-2.258110	 7.497744
-1.743482	 9.644625
-0.191693	 11.214940
1.948929	 11.755011
4.059938	 11.108805
5.531441	 9.463018
5.938308	 7.293133
5.162990	 5.226053
3.429485	 3.858977
1.238618	 3.586866
-0.776646	 4.488338
-2.034078	 6.302946
-2.170393	 8.506434
-1.146209	 10.462191
0.742578	 11.605180
2.950278	 11.605180
0.742578	 11.605180
-1.146209	 10.462191
-2.170393	 8.506434
-2.034078	 6.302946
-0.776646	 4.488338
1.238618	 3.586866
3.429485	 3.858977
5.162990	 5.226053
5.938308	 7.293133
5.531441	 9.463018
4.059938	 11.108805
1.948929	 11.755011
-0.191693	 11.214940
-1.743482	 9.644625
-2.258110	 7.497744
-1.586896	 5.394553
0.076239	 3.942685
2.250800	 3.561599
4.308533	 4.361394
6.366267	 5.161190
8.540827	 4.780104
10.203962	 3.328236
10.875176	 1.225045
10.360548	 -0.921836
8.808759	 -2.492152
6.668137	 -3.032223
4.557129	 -2.386017
3.085625	 -0.740229
2.678758	 1.429655
3.454076	 3.496736
5.187582	 4.863812
7.378448	 5.135922
9.393712	 4.234451
10.651144	 2.419842
10.787459	 0.216355
9.763275	 -1.739402
7.874488	 -2.882391
5.666788	 -2.882391
7.874488	 -2.882391
9.763275	 -1.739402
10.787459	 0.216355
10.651144	 2.419842
9.393712	 4.234451
7.378448	 5.135922
5.187582	 4.863812
3.454076	 3.496736
2.678758	 1.429655
3.085625	 -0.740229
4.557129	 -2.386017
6.668137	 -3.032223
8.808759	 -2.492152
10.360548	 -0.921836
10.875176	 1.225045
10.203962	 3.328236
8.540827	 4.780104
6.366267	 5.161190
4.191706	 5.542276
2.528571	 6.994144
1.857357	 9.097334
2.371985	 11.244215
3.923774	 12.814531
6.064396	 13.354602
8.175404	 12.708396
9.646908	 11.062609
10.053775	 8.892724
9.278457	 6.825644
7.544951	 5.458567
5.354085	 5.186457
3.338821	 6.087928
2.081389	 7.902537
1.945074	 10.106024
2.969258	 12.061782
4.858045	 13.204771
7.065745	 13.204771
4.858045	 13.204771
2.969258	 12.061782
1.945074	 10.106024
2.081389	 7.902537
3.338821	 6.087928
5.354085	 5.186457
7.544951	 5.458567
9.278457	 6.825644
10.053775	 8.892724
9.646908	 11.062609
8.175404	 12.708396
6.064396	 13.354602
3.923774	 12.814531
2.371985	 11.244215
1.857357	 9.097334
2.528571	 6.994144
4.191706	 5.542276
5.854841	 4.090408
6.526055	 1.987217
6.011427	 -0.159664
4.459639	 -1.729980
2.319017	 -2.270050
0.208008	 -1.623844
-1.263496	 0.021943
-1.670363	 2.191827
-0.895045	 4.258908
0.838461	 5.625984
3.029327	 5.898094
5.044591	 4.996623
6.302023	 3.182015
6.438338	 0.978527
5.414154	 -0.977230
3.525367	 -2.120219
1.317667	 -2.120219
3.525367	 -2.120219
5.414154	 -0.977230
6.438338	 0.978527
6.302023	 3.182015
5.044591	 4.996623
3.029327	 5.898094
0.838461	 5.625984
-0.895045	 4.258908
-1.670363	 2.191827
-1.263496	 0.021943
0.208008	 -1.623844
2.319017	 -2.270050
4.459639	 -1.729980
6.011427	 -0.159664
6.526055	 1.987217
5.854841	 4.090408
5.183628	 6.193599
5.698256	 8.340479
7.250044	 9.910795
9.390666	 10.450866
11.501675	 9.804660
12.973178	 8.158873
13.380045	 5.988988
12.604727	 3.921908
10.871222	 2.554831
8.680355	 2.282721
6.665091	 3.184192
5.407660	 4.998801
5.271344	 7.202289
6.295529	 9.158046
