completed.
9.135455	4.067366	2400.000000
9.135455	4.067366	2390.000000
9.781476	2.079117	2390.000000
9.781476	2.079117	2380.000000
10.000000	0.000000	2380.000000
10.000000	0.000000	2370.000000
9.781476	-2.079117	2370.000000
9.781476	-2.079117	2360.000000
9.135455	-4.067366	2360.000000
9.135455	-4.067366	2350.000000
8.090170	-5.877853	2350.000000
8.090170	-5.877853	2340.000000
6.691306	-7.431448	2340.000000
6.691306	-7.431448	2330.000000
5.000000	-8.660254	2330.000000
5.000000	-8.660254	2320.000000
3.090170	-9.510565	2320.000000
3.090170	-9.510565	2310.000000
1.045285	-9.945219	2310.000000
1.045285	-9.945219	2300.000000
-1.045285	-9.945219	2300.000000
-1.045285	-9.945219	2290.000000
-3.090170	-9.510565	2290.000000
-3.090170	-9.510565	2280.000000
-5.000000	-8.660254	2280.000000
-5.000000	-8.660254	2270.000000
-6.691306	-7.431448	2270.000000
-6.691306	-7.431448	2260.000000
-8.090170	-5.877853	2260.000000
-8.090170	-5.877853	2250.000000
-9.135455	-4.067366	2250.000000
-9.135455	-4.067366	2240.000000
-9.781476	-2.079117	2240.000000
-9.781476	-2.079117	2230.000000
-10.000000	-0.000000	2230.000000
-10.000000	-0.000000	2220.000000
-9.781476	2.079117	2220.000000
-9.781476	2.079117	2210.000000
-9.135455	4.067366	2210.000000
-9.135455	4.067366	2200.000000
-8.090170	5.877853	2200.000000
-8.090170	5.877853	2190.000000
-6.691306	7.431448	2190.000000
-6.691306	7.431448	2180.000000
-5.000000	8.660254	2180.000000
-5.000000	8.660254	2170.000000
-3.090170	9.510565	2170.000000
-3.090170	9.510565	2160.000000
-1.045285	9.945219	2160.000000
-1.045285	9.945219	2150.000000
1.045285	9.945219	2150.000000
1.045285	9.945219	2140.000000
3.090170	9.510565	2140.000000
3.090170	9.510565	2130.000000
5.000000	8.660254	2130.000000
5.000000	8.660254	2120.000000
6.691306	7.431448	2120.000000
6.691306	7.431448	2110.000000
8.090170	5.877853	2110.000000
8.090170	5.877853	2100.000000
9.135455	4.067366	2100.000000
9.135455	4.067366	2090.000000
9.781476	2.079117	2090.000000
9.781476	2.079117	2080.000000
10.000000	0.000000	2080.000000
10.000000	0.000000	2070.000000
9.781476	-2.079117	2070.000000
9.781476	-2.079117	2060.000000
9.135455	-4.067366	2060.000000
9.135455	-4.067366	2050.000000
8.090170	-5.877853	2050.000000
8.090170	-5.877853	2040.000000
6.691306	-7.431448	2040.000000
6.691306	-7.431448	2030.000000
5.000000	-8.660254	2030.000000
5.000000	-8.660254	2020.000000
3.090170	-9.510565	2020.000000
3.090170	-9.510565	2010.000000
1.045285	-9.945219	2010.000000
1.045285	-9.945219	2000.000000
-1.045285	-9.945219	2000.000000
-1.045285	-9.945219	1990.000000
-3.090170	-9.510565	1990.000000
-3.090170	-9.510565	1980.000000
-5.000000	-8.660254	1980.000000
-5.000000	-8.660254	1970.000000
-6.691306	-7.431448	1970.000000
-6.691306	-7.431448	1960.000000
-8.090170	-5.877853	1960.000000
-8.090170	-5.877853	1950.000000
-9.135455	-4.067366	1950.000000
-9.135455	-4.067366	1940.000000
-9.781476	-2.079117	1940.000000
-9.781476	-2.079117	1930.000000
-10.000000	-0.000000	1930.000000
-10.000000	-0.000000	1920.000000
-9.781476	2.079117	1920.000000
-9.781476	2.079117	1910.000000
-9.135455	4.067366	1910.000000
-9.135455	4.067366	1900.000000
-8.090170	5.877853	1900.000000
-8.090170	5.877853	1890.000000
-6.691306	7.431448	1890.000000
-6.691306	7.431448	1880.000000
-5.000000	8.660254	1880.000000
-5.000000	8.660254	1870.000000
-3.090170	9.510565	1870.000000
-3.090170	9.510565	1860.000000
-1.045285	9.945219	1860.000000
-1.045285	9.945219	1850.000000
1.045285	9.945219	1850.000000
1.045285	9.945219	1840.000000
3.090170	9.510565	1840.000000
3.090170	9.510565	1830.000000
5.000000	8.660254	1830.000000
5.000000	8.660254	1820.000000
6.691306	7.431448	1820.000000
6.691306	7.431448	1810.000000
8.090170	5.877853	1810.000000
8.090170	5.877853	1800.000000


6.180340	19.021130	1805.000000
10.000000	17.320508	1805.000000
10.000000	17.320508	1835.000000
13.382612	14.862897	1835.000000
13.382612	14.862897	1865.000000
16.180340	11.755705	1865.000000
16.180340	11.755705	1895.000000
18.270909	8.134733	1895.000000
18.270909	8.134733	1925.000000
19.562952	4.158234	1925.000000
19.562952	4.158234	1955.000000
20.000000	0.000000	1955.000000
20.000000	0.000000	1985.000000
19.562952	-4.158234	1985.000000
19.562952	-4.158234	2015.000000
18.270909	-8.134733	2015.000000
18.270909	-8.134733	2045.000000
16.180340	-11.755705	2045.000000
16.180340	-11.755705	2075.000000
13.382612	-14.862897	2075.000000
13.382612	-14.862897	2105.000000
10.000000	-17.320508	2105.000000
10.000000	-17.320508	2135.000000
6.180340	-19.021130	2135.000000
6.180340	-19.021130	2165.000000
2.090569	-19.890438	2165.000000
2.090569	-19.890438	2195.000000
-2.090569	-19.890438	2195.000000
-2.090569	-19.890438	2225.000000
-6.180340	-19.021130	2225.000000
-6.180340	-19.021130	2255.000000
-10.000000	-17.320508	2255.000000
-10.000000	-17.320508	2285.000000
-13.382612	-14.862897	2285.000000
-13.382612	-14.862897	2315.000000
-16.180340	-11.755705	2315.000000
-16.180340	-11.755705	2345.000000
-18.270909	-8.134733	2345.000000
-18.270909	-8.134733	2375.000000
-19.562952	-4.158234	2375.000000
-19.562952	-4.158234	2405.000000
-20.000000	-0.000000	2405.000000
-20.000000	-0.000000	2435.000000
-19.562952	4.158234	2435.000000
-19.562952	4.158234	2465.000000
-18.270909	8.134733	2465.000000
-18.270909	8.134733	2495.000000
-16.180340	11.755705	2495.000000
-16.180340	11.755705	2525.000000
-13.382612	14.862897	2525.000000
-13.382612	14.862897	2555.000000
-10.000000	17.320508	2555.000000
-10.000000	17.320508	2585.000000
-6.180340	19.021130	2585.000000
-6.180340	19.021130	2615.000000
-2.090569	19.890438	2615.000000
-2.090569	19.890438	2645.000000
2.090569	19.890438	2645.000000
2.090569	19.890438	2675.000000
6.180340	19.021130	2675.000000
6.180340	19.021130	2705.000000
10.000000	17.320508	2705.000000
10.000000	17.320508	2735.000000
13.382612	14.862897	2735.000000
13.382612	14.862897	2765.000000
16.180340	11.755705	2765.000000
16.180340	11.755705	2795.000000
18.270909	8.134733	2795.000000
18.270909	8.134733	2825.000000
19.562952	4.158234	2825.000000
19.562952	4.158234	2855.000000
20.000000	0.000000	2855.000000
20.000000	0.000000	2885.000000
19.562952	-4.158234	2885.000000
19.562952	-4.158234	2915.000000
18.270909	-8.134733	2915.000000
18.270909	-8.134733	2945.000000
16.180340	-11.755705	2945.000000
16.180340	-11.755705	2975.000000
13.382612	-14.862897	2975.000000
13.382612	-14.862897	3005.000000
10.000000	-17.320508	3005.000000
10.000000	-17.320508	3035.000000
6.180340	-19.021130	3035.000000
6.180340	-19.021130	3065.000000
2.090569	-19.890438	3065.000000
2.090569	-19.890438	3095.000000
-2.090569	-19.890438	3095.000000
-2.090569	-19.890438	3125.000000
-6.180340	-19.021130	3125.000000
-6.180340	-19.021130	3155.000000
-10.000000	-17.320508	3155.000000
-10.000000	-17.320508	3185.000000
-13.382612	-14.862897	3185.000000
-13.382612	-14.862897	3215.000000
-16.180340	-11.755705	3215.000000
-16.180340	-11.755705	3245.000000
-18.270909	-8.134733	3245.000000
-18.270909	-8.134733	3275.000000
-19.562952	-4.158234	3275.000000
-19.562952	-4.158234	3305.000000
-20.000000	-0.000000	3305.000000
-20.000000	-0.000000	3335.000000
-19.562952	4.158234	3335.000000
-19.562952	4.158234	3365.000000
-18.270909	8.134733	3365.000000
-18.270909	8.134733	3395.000000
-16.180340	11.755705	3395.000000
-16.180340	11.755705	3425.000000
-13.382612	14.862897	3425.000000
-13.382612	14.862897	3455.000000
-10.000000	17.320508	3455.000000
-10.000000	17.320508	3485.000000
-6.180340	19.021130	3485.000000
-6.180340	19.021130	3515.000000
-2.090569	19.890438	3515.000000
-2.090569	19.890438	3545.000000
2.090569	19.890438	3545.000000
2.090569	19.890438	3575.000000
6.180340	19.021130	3575.000000
6.180340	19.021130	3605.000000
2.090569	19.890438	3605.000000
2.090569	19.890438	3615.000000
-2.090569	19.890438	3615.000000
-2.090569	19.890438	3625.000000
-6.180340	19.021130	3625.000000
-6.180340	19.021130	3635.000000
-10.000000	17.320508	3635.000000
-10.000000	17.320508	3645.000000
-13.382612	14.862897	3645.000000
-13.382612	14.862897	3655.000000
-16.180340	11.755705	3655.000000
-16.180340	11.755705	3665.000000
-18.270909	8.134733	3665.000000
-18.270909	8.134733	3675.000000
-19.562952	4.158234	3675.000000
-19.562952	4.158234	3685.000000
-20.000000	-0.000000	3685.000000
-20.000000	-0.000000	3695.000000
-19.562952	-4.158234	3695.000000
-19.562952	-4.158234	3705.000000
-18.270909	-8.134733	3705.000000
-18.270909	-8.134733	3715.000000
-16.180340	-11.755705	3715.000000
-16.180340	-11.755705	3725.000000
-13.382612	-14.862897	3725.000000
-13.382612	-14.862897	3735.000000
-10.000000	-17.320508	3735.000000
-10.000000	-17.320508	3745.000000
-6.180340	-19.021130	3745.000000
-6.180340	-19.021130	3755.000000
-2.090569	-19.890438	3755.000000
-2.090569	-19.890438	3765.000000
2.090569	-19.890438	3765.000000
2.090569	-19.890438	3775.000000
6.180340	-19.021130	3775.000000
6.180340	-19.021130	3785.000000
10.000000	-17.320508	3785.000000
10.000000	-17.320508	3795.000000
13.382612	-14.862897	3795.000000
13.382612	-14.862897	3805.000000
16.180340	-11.755705	3805.000000
16.180340	-11.755705	3815.000000
18.270909	-8.134733	3815.000000
18.270909	-8.134733	3825.000000
19.562952	-4.158234	3825.000000
19.562952	-4.158234	3835.000000
20.000000	0.000000	3835.000000
20.000000	0.000000	3845.000000
19.562952	4.158234	3845.000000
19.562952	4.158234	3855.000000
18.270909	8.134733	3855.000000
18.270909	8.134733	3865.000000
16.180340	11.755705	3865.000000
16.180340	11.755705	3875.000000
13.382612	14.862897	3875.000000
13.382612	14.862897	3885.000000
10.000000	17.320508	3885.000000
10.000000	17.320508	3895.000000
6.180340	19.021130	3895.000000
6.180340	19.021130	3905.000000
2.090569	19.890438	3905.000000
2.090569	19.890438	3915.000000
-2.090569	19.890438	3915.000000
-2.090569	19.890438	3925.000000
-6.180340	19.021130	3925.000000
-6.180340	19.021130	3935.000000
-10.000000	17.320508	3935.000000
-10.000000	17.320508	3945.000000
-13.382612	14.862897	3945.000000
-13.382612	14.862897	3955.000000
-16.180340	11.755705	3955.000000
-16.180340	11.755705	3965.000000
-18.270909	8.134733	3965.000000
-18.270909	8.134733	3975.000000
-19.562952	4.158234	3975.000000
-19.562952	4.158234	3985.000000
-20.000000	-0.000000	3985.000000
-20.000000	-0.000000	3995.000000
-19.562952	-4.158234	3995.000000
-19.562952	-4.158234	4005.000000
-18.270909	-8.134733	4005.000000
-18.270909	-8.134733	4015.000000
-16.180340	-11.755705	4015.000000
-16.180340	-11.755705	4025.000000
-13.382612	-14.862897	4025.000000
-13.382612	-14.862897	4035.000000
-10.000000	-17.320508	4035.000000
-10.000000	-17.320508	4045.000000
-6.180340	-19.021130	4045.000000
-6.180340	-19.021130	4055.000000
-2.090569	-19.890438	4055.000000
-2.090569	-19.890438	4065.000000
2.090569	-19.890438	4065.000000
2.090569	-19.890438	4075.000000
6.180340	-19.021130	4075.000000
6.180340	-19.021130	4085.000000
10.000000	-17.320508	4085.000000
10.000000	-17.320508	4095.000000
13.382612	-14.862897	4095.000000
13.382612	-14.862897	4105.000000
16.180340	-11.755705	4105.000000
16.180340	-11.755705	4115.000000
18.270909	-8.134733	4115.000000
18.270909	-8.134733	4125.000000
19.562952	-4.158234	4125.000000
19.562952	-4.158234	4135.000000
20.000000	0.000000	4135.000000
20.000000	0.000000	4145.000000
19.562952	4.158234	4145.000000
19.562952	4.158234	4155.000000
18.270909	8.134733	4155.000000
18.270909	8.134733	4165.000000
16.180340	11.755705	4165.000000
16.180340	11.755705	4175.000000
13.382612	14.862897	4175.000000
13.382612	14.862897	4185.000000
10.000000	17.320508	4185.000000
10.000000	17.320508	4195.000000
6.180340	19.021130	4195.000000
6.180340	19.021130	4205.000000
10.000000	17.320508	4205.000000
10.000000	17.320508	4195.000000
13.382612	14.862897	4195.000000
13.382612	14.862897	4185.000000
16.180340	11.755705	4185.000000
16.180340	11.755705	4175.000000
18.270909	8.134733	4175.000000
18.270909	8.134733	4165.000000
19.562952	4.158234	4165.000000
19.562952	4.158234	4155.000000
20.000000	0.000000	4155.000000
20.000000	0.000000	4145.000000
19.562952	-4.158234	4145.000000
19.562952	-4.158234	4135.000000
18.270909	-8.134733	4135.000000
18.270909	-8.134733	4125.000000
16.180340	-11.755705	4125.000000
16.180340	-11.755705	4115.000000
13.382612	-14.862897	4115.000000
13.382612	-14.862897	4105.000000
10.000000	-17.320508	4105.000000
10.000000	-17.320508	4095.000000
6.180340	-19.021130	4095.000000
6.180340	-19.021130	4085.000000
2.090569	-19.890438	4085.000000
2.090569	-19.890438	4075.000000
-2.090569	-19.890438	4075.000000
-2.090569	-19.890438	4065.000000
-6.180340	-19.021130	4065.000000
-6.180340	-19.021130	4055.000000
-10.000000	-17.320508	4055.000000
-10.000000	-17.320508	4045.000000
-13.382612	-14.862897	4045.000000
-13.382612	-14.862897	4035.000000
-16.180340	-11.755705	4035.000000
-16.180340	-11.755705	4025.000000
-18.270909	-8.134733	4025.000000
-18.270909	-8.134733	4015.000000
-19.562952	-4.158234	4015.000000
-19.562952	-4.158234	4005.000000
-20.000000	-0.000000	4005.000000
-20.000000	-0.000000	3995.000000
-19.562952	4.158234	3995.000000
-19.562952	4.158234	3985.000000
-18.270909	8.134733	3985.000000
-18.270909	8.134733	3975.000000
-16.180340	11.755705	3975.000000
-16.180340	11.755705	3965.000000
-13.382612	14.862897	3965.000000
-13.382612	14.862897	3955.000000
-10.000000	17.320508	3955.000000
-10.000000	17.320508	3945.000000
-6.180340	19.021130	3945.000000
-6.180340	19.021130	3935.000000
-2.090569	19.890438	3935.000000
-2.090569	19.890438	3925.000000
2.090569	19.890438	3925.000000
2.090569	19.890438	3915.000000
6.180340	19.021130	3915.000000
6.180340	19.021130	3905.000000
10.000000	17.320508	3905.000000
10.000000	17.320508	3895.000000
13.382612	14.862897	3895.000000
13.382612	14.862897	3885.000000
16.180340	11.755705	3885.000000
16.180340	11.755705	3875.000000
18.270909	8.134733	3875.000000
18.270909	8.134733	3865.000000
19.562952	4.158234	3865.000000
19.562952	4.158234	3855.000000
20.000000	0.000000	3855.000000
20.000000	0.000000	3845.000000
19.562952	-4.158234	3845.000000
19.562952	-4.158234	3835.000000
18.270909	-8.134733	3835.000000
18.270909	-8.134733	3825.000000
16.180340	-11.755705	3825.000000
16.180340	-11.755705	3815.000000
13.382612	-14.862897	3815.000000
13.382612	-14.862897	3805.000000
10.000000	-17.320508	3805.000000
10.000000	-17.320508	3795.000000
6.180340	-19.021130	3795.000000
6.180340	-19.021130	3785.000000
2.090569	-19.890438	3785.000000
2.090569	-19.890438	3775.000000
-2.090569	-19.890438	3775.000000
-2.090569	-19.890438	3765.000000
-6.180340	-19.021130	3765.000000
-6.180340	-19.021130	3755.000000
-10.000000	-17.320508	3755.000000
-10.000000	-17.320508	3745.000000
-13.382612	-14.862897	3745.000000
-13.382612	-14.862897	3735.000000
-16.180340	-11.755705	3735.000000
-16.180340	-11.755705	3725.000000
-18.270909	-8.134733	3725.000000
-18.270909	-8.134733	3715.000000
-19.562952	-4.158234	3715.000000
-19.562952	-4.158234	3705.000000
-20.000000	-0.000000	3705.000000
-20.000000	-0.000000	3695.000000
-19.562952	4.158234	3695.000000
-19.562952	4.158234	3685.000000
-18.270909	8.134733	3685.000000
-18.270909	8.134733	3675.000000
-16.180340	11.755705	3675.000000
-16.180340	11.755705	3665.000000
-13.382612	14.862897	3665.000000
-13.382612	14.862897	3655.000000
-10.000000	17.320508	3655.000000
-10.000000	17.320508	3645.000000
-6.180340	19.021130	3645.000000
-6.180340	19.021130	3635.000000
-2.090569	19.890438	3635.000000
-2.090569	19.890438	3625.000000
2.090569	19.890438	3625.000000
2.090569	19.890438	3615.000000
6.180340	19.021130	3615.000000
6.180340	19.021130	3605.000000


-9.270510	28.531695	3610.000000
-3.135854	29.835657	3610.000000
-3.135854	29.835657	3640.000000
3.135854	29.835657	3640.000000
3.135854	29.835657	3670.000000
9.270510	28.531695	3670.000000
9.270510	28.531695	3700.000000
15.000000	25.980762	3700.000000
15.000000	25.980762	3730.000000
20.073918	22.294345	3730.000000
20.073918	22.294345	3760.000000
24.270510	17.633558	3760.000000
24.270510	17.633558	3790.000000
27.406364	12.202099	3790.000000
27.406364	12.202099	3820.000000
29.344428	6.237351	3820.000000
29.344428	6.237351	3850.000000
30.000000	0.000000	3850.000000
30.000000	0.000000	3880.000000
29.344428	-6.237351	3880.000000
29.344428	-6.237351	3910.000000
27.406364	-12.202099	3910.000000
27.406364	-12.202099	3940.000000
24.270510	-17.633558	3940.000000
24.270510	-17.633558	3970.000000
20.073918	-22.294345	3970.000000
20.073918	-22.294345	4000.000000
15.000000	-25.980762	4000.000000
15.000000	-25.980762	4030.000000
9.270510	-28.531695	4030.000000
9.270510	-28.531695	4060.000000
3.135854	-29.835657	4060.000000
3.135854	-29.835657	4090.000000
-3.135854	-29.835657	4090.000000
-3.135854	-29.835657	4120.000000
-9.270510	-28.531695	4120.000000
-9.270510	-28.531695	4150.000000
-15.000000	-25.980762	4150.000000
-15.000000	-25.980762	4180.000000
-20.073918	-22.294345	4180.000000
-20.073918	-22.294345	4210.000000
-24.270510	-17.633558	4210.000000
-24.270510	-17.633558	4240.000000
-27.406364	-12.202099	4240.000000
-27.406364	-12.202099	4270.000000
-29.344428	-6.237351	4270.000000
-29.344428	-6.237351	4300.000000
-30.000000	-0.000000	4300.000000
-30.000000	-0.000000	4330.000000
-29.344428	6.237351	4330.000000
-29.344428	6.237351	4360.000000
-27.406364	12.202099	4360.000000
-27.406364	12.202099	4390.000000
-24.270510	17.633558	4390.000000
-24.270510	17.633558	4420.000000
-20.073918	22.294345	4420.000000
-20.073918	22.294345	4450.000000
-15.000000	25.980762	4450.000000
-15.000000	25.980762	4480.000000
-9.270510	28.531695	4480.000000
-9.270510	28.531695	4510.000000
-3.135854	29.835657	4510.000000
-3.135854	29.835657	4540.000000
3.135854	29.835657	4540.000000
3.135854	29.835657	4570.000000
9.270510	28.531695	4570.000000
9.270510	28.531695	4600.000000
15.000000	25.980762	4600.000000
15.000000	25.980762	4630.000000
20.073918	22.294345	4630.000000
20.073918	22.294345	4660.000000
24.270510	17.633558	4660.000000
24.270510	17.633558	4690.000000
27.406364	12.202099	4690.000000
27.406364	12.202099	4720.000000
29.344428	6.237351	4720.000000
29.344428	6.237351	4750.000000
30.000000	0.000000	4750.000000
30.000000	0.000000	4780.000000
29.344428	-6.237351	4780.000000
29.344428	-6.237351	4810.000000
27.406364	-12.202099	4810.000000
27.406364	-12.202099	4840.000000
24.270510	-17.633558	4840.000000
24.270510	-17.633558	4870.000000
20.073918	-22.294345	4870.000000
20.073918	-22.294345	4900.000000
15.000000	-25.980762	4900.000000
15.000000	-25.980762	4930.000000
9.270510	-28.531695	4930.000000
9.270510	-28.531695	4960.000000
3.135854	-29.835657	4960.000000
3.135854	-29.835657	4990.000000
-3.135854	-29.835657	4990.000000
-3.135854	-29.835657	5020.000000
-9.270510	-28.531695	5020.000000
-9.270510	-28.531695	5050.000000
-15.000000	-25.980762	5050.000000
-15.000000	-25.980762	5080.000000
-20.073918	-22.294345	5080.000000
-20.073918	-22.294345	5110.000000
-24.270510	-17.633558	5110.000000
-24.270510	-17.633558	5140.000000
-27.406364	-12.202099	5140.000000
