製品名,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）,
計測時ID,1,2,3,
計測開始時刻,09/21 12:40:03,09/21 12:40:03,09/21 12:40:03,
サンプリング周波数,200,200,200,
シーケンス数,6455,6455,6455,
PGAゲイン,x12,x12,x12,
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,
コメント,,,,
ファイル保存形式,演算データ,演算データ,演算データ,
シーケンス番号,EMG01[ｍV],EMG01[ｍV],EMG01[ｍV],
1,0,0,0,
2,0.00470209,0.01314615,0.07444563,
3,0.01282612,-0.0144263,-0.07252541,
4,0.00563758,-0.03242225,0.09401715,
5,0.01001963,0.05827143,-0.00962574,
6,-0.00091088,0.03116672,0.02673544,
7,0.00051698,0.02454441,0.10908353,
8,0.00078778,-0.08190497,0.02656311,
9,-0.0221072,-0.0076809,-0.0403001,
10,-0.00644999,0.03099439,0.00204332,
11,-0.00827174,0.01934996,-0.0235843,
12,-0.01238299,0.02072858,0.07907386,
13,0.0107828,-0.06139795,-0.08658244,
14,-0.00216641,-0.00475133,-0.06863572,
15,-0.00642537,0.01203833,-0.00211717,
16,0.04126021,0.02981272,0.02533219,
17,0.02245186,0.04010315,0.04958118,
18,0.0181929,-0.04268807,-0.00182175,
19,0.00416049,0.06989125,-0.05457869,
20,0.00236335,0.02767093,0.01974385,
21,0.01277688,0.00679464,0.02607074,
22,-0.00733624,0.03636118,0.10209194,
23,-0.00083702,0.00029542,0.0601178,
24,0.00041851,0.00420972,-0.04214647,
25,-0.00093549,0.07666128,-0.05684357,
26,0.00366812,-0.0896351,0.02168869,
27,0.00945341,0.09423872,-0.04692241,
28,-0.00962574,-0.00497289,0.09167842,
29,-0.00841945,0.02661234,-0.0649676,
30,-0.00706544,0.03663198,-0.0649676,
31,-0.00017233,0.03983235,-0.00814865,
32,0.0020187,0.05664663,0.06619851,
33,-0.00004924,-0.00625304,-0.00576067,
34,0.00115706,0.01811904,-0.04894111,
35,0.03540106,0.03473637,0.0068685,
36,0.00920723,0.02380586,0.00285572,
37,0.00253568,0.06063478,0.02678467,
38,-0.00379121,-0.01595264,0.02333811,
39,0.01019196,0.03082207,0.02902493,
40,0.01302306,0.05039359,0.09633127,
41,0.00987192,0.03958617,-0.05844376,
42,-0.0161742,0.01959614,0.00268339,
43,-0.01504176,-0.00635151,0.0144263,
44,0.01925148,0.01048738,-0.03978312,
45,0.01112746,0.03771518,0.00273263,
46,-0.00041851,0.02380586,0.00585915,
47,0.00384045,-0.07112217,0.05521877,
48,-0.00477594,0.01016734,-0.049335,
49,-0.0068685,0.03190527,-0.12331289,
50,0.0022895,0.03663198,-0.03633656,
51,0.01326924,0.02786788,-0.07998474,
52,0.00009847,0.01777439,-0.00721315,
53,-0.01565722,-0.06368745,-0.01410627,
54,0.00974883,0.01989156,-0.06642008,
55,0.00696697,0.02592303,0.01248146,
56,-0.03173294,0.02821253,-0.00891181,
57,0.02247648,0.00251106,0.00489903,
58,0.01706046,-0.03577034,0.10827113,
59,0.02678467,-0.00704082,0.00044313,
60,0.01794671,0.08092023,-0.07439639,
61,0.00864101,0.06083173,0.01523871,
62,0.00974883,0.03734591,-0.0010832,
63,-0.01142287,-0.05979776,-0.00832097,
64,0.004579,0.01966999,-0.0562035,
65,0.01001963,0.00219103,-0.01610034,
66,-0.0204824,0.01831599,0.07941852,
67,-0.01942381,0.02754784,0.05492335,
68,-0.01543565,-0.05448022,-0.01962076,
69,-0.00071393,-0.00445591,-0.05965005,
70,0.0292465,-0.00556373,-0.02065472,
71,0.01432783,0.06346589,-0.03771518,
72,0.01336772,0.05068901,-0.04684856,
73,-0.00105859,-0.05640044,-0.01922686,
74,-0.01115207,0.01733126,-0.08436679,
75,-0.01506638,0.03453942,-0.00841945,
76,0.00617918,0.0215656,0.1071633,
77,-0.00339732,-0.02611998,-0.09815302,
78,0.02791711,-0.04611001,-0.00482518,
79,0.0039143,0.01580493,-0.01142287,
80,0.00120629,0.01937457,0.04017701,
81,0.00376659,0.02538143,-0.04854722,
82,0.0064746,0.0095765,0.06851263,
83,-0.00288034,-0.15457808,0.00561296,
84,0.00854254,0.04047243,-0.12550391,
85,-0.01506638,0.02432285,-0.08143722,
86,0.00610533,0.04502681,-0.07530727,
87,0.01287535,0.01779901,-0.04118636,
88,-0.02060549,-0.04724245,0.03481023,
89,-0.01548489,-0.0076809,-0.06260425,
90,-0.01349081,0.01373699,0.09234311,
91,0.01779901,0.00814865,-0.11166845,
92,0.02774478,0.01294921,-0.07358399,
93,-0.0022895,-0.05622812,-0.02087629,
94,-0.01976847,-0.00487442,-0.05531724,
95,0.00711468,0.00891181,-0.06870958,
96,0.03232378,0.01642038,0.0022895,
97,0.00004924,-0.11885698,0.02072858,
98,0.00846868,0.02134404,0.09519883,
99,0.00004924,0.02986195,-0.04625772,
100,-0.00206793,0.0062038,-0.01216142,
101,0.00548987,0.0371982,-0.01110284,
102,0.01976847,0.02762169,-0.0138847,
103,-0.00733624,-0.03850297,0.19039766,
104,0.0149679,0.00782861,-0.19320414,
105,0.00829636,-0.00694235,-0.07252541,
106,-0.01610034,-0.00955189,-0.05627735,
107,-0.00460362,0.01866064,-0.00219103,
108,0.01829137,-0.06762637,-0.03510564,
109,0.0033727,-0.00765628,-0.03813369,
110,0.00881334,0.02144251,0.12821192,
111,0.01260455,0.00534216,-0.00913338,
112,0.01610034,-0.09106296,-0.01885759,
113,-0.00460362,-0.02410128,-0.06248115,
114,-0.0181929,-0.0053914,-0.04409131,
115,-0.00681926,0.02085167,-0.04423902,
116,0.01117669,0.01368775,-0.0257507,
117,0.01090589,0.00684388,0.01129978,
118,-0.00411125,-0.06521378,0.0167158,
119,-0.00051698,-0.01211219,0.02860642,
120,-0.03170832,0.00312652,-0.04869493,
121,-0.0243967,0.02508601,0.04145716,
122,0.06317047,0.01868526,0.09061983,
123,0.01683889,-0.06356436,-0.08188035,
124,0.00630228,-0.00103397,-0.03232378,
125,0.02602151,0.02171331,0.02907417,
126,0.00965036,0.03165909,0.0646968,
127,0.01198909,0.03453942,0.08584389,
128,-0.03106825,-0.07368247,-0.05676972,
129,0.02981272,-0.07082675,-0.04768558,
