製品名,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）.1,ワイヤレス筋電センサ（乾式）.2,Unnamed: 4
101,-0.03742883865748698,0.03887056048871397,0.01925252273585948,
102,0.06503505337536052,0.01646135391323149,0.022577115512268063,
103,-0.04896944553088154,-0.0028705649530184653,0.056428346566110975,
104,-0.16366325538159512,-0.010213376048083214,-0.017277614108710204,
105,0.11976949381806834,0.002064570689971384,-0.007724616518435146,
106,0.019132712063191382,0.050802175323078416,0.007195169330650438,
107,0.031149099348809734,0.04360709791308902,-0.029681876567716346,
108,-0.017937044330245063,0.049582788521653764,-0.012275654219746643,
109,0.010228931020736097,0.010285507210166304,0.005647556368424689,
110,-0.002545274603565997,0.013036224039800669,0.03258104519071227,
111,-0.010395831208470648,0.028342269071584776,-0.03959859775898672,
112,0.016539221200709442,0.04037409236642376,-0.002153112486792323,
113,0.013538462618654965,0.06316410398504876,-0.0001825489987825734,
114,-0.003913206959993477,0.02103576398794657,-0.000698427300982166,
115,-0.014890287540635785,0.02280179243534678,-0.0004265273993958119,
116,-0.07138653912863999,0.01654227938727853,0.03529567069996169,
117,0.00062455827076906,0.048317994903619224,-0.040453633008960696,
118,0.03964716465253766,-0.015523620955901794,-0.011575308532227657,
119,0.013431380011659503,0.05187474186830453,-0.02292323587583878,
120,-0.006629835656953935,-0.02050939656428831,-0.02075574504567628,
121,-0.0035252723584709832,0.03369358380569839,-0.006648386047502907,
122,-0.018884410098067815,0.019310103037558514,0.005464891113013308,
123,-0.03205251888086663,-0.03047444880949735,-0.003987443569746975,
124,0.010490501288106155,0.01868182832369314,0.006353309898606089,
125,0.016598490403905104,0.06591787449626615,0.002957071512454875,
126,0.010618908461587506,0.052543769767233905,-0.0001191287338332184,
127,-0.006365034543844769,0.03643705419534747,-0.0019151808459047849,
128,-0.004220588617432049,0.015308207839069235,-0.005705324829407979,
129,0.003438346235782507,0.041594160756634226,-0.008363020689975657,
130,-0.009631299989230542,0.024921243006094277,-0.0052846684332099585,
131,-0.025532047297475272,0.0051218246453292,-0.007745418064673517,
132,-0.011940115693894002,0.010137615732081152,-0.0077443495898872755,
133,0.004876814816658926,0.0346510863239982,-0.008137173014328378,
134,-0.016267625770602284,0.01334997647863019,-0.002227728343429262,
135,-0.021164007460413872,0.0023639262534092577,-0.0064610055825831975,
136,-0.01106788025744138,0.045045705705659723,-0.006189144737150854,
137,-0.035264984166248875,0.038884854892583656,-0.0016090858124616276,
138,0.057130010808695196,0.05660373387119086,0.0016908111861817015,
139,-0.0028128253370581216,0.004923732698244913,-0.009903333746506898,
140,-0.032967552608013456,0.005089811430294387,0.11811268938415762,
141,-0.12090135100864638,0.02226712012375945,-0.059236229427276285,
142,0.13008448945675977,0.010862628834981593,-0.032056620186413025,
143,0.03542990878403761,0.024519537620216005,-0.026639552898838847,
144,-0.005630723031132524,0.010308586535615987,-0.02102554756997305,
145,-0.030689475993282943,-3.7284362761805245e-05,-0.011915744205066246,
146,-0.044793110106972775,0.0065542149810718375,-0.006154022809247818,
147,0.03775456462335784,0.040053494623055984,-0.012972243387563516,
148,0.022198458193353997,0.08468023461901769,-0.005265695944997154,
149,-0.012535279401374637,0.02386696502454462,-0.009129720486477534,
150,-0.005270258165288371,0.04705121589491347,-0.019788397016877936,
151,-0.13050073810280935,-0.007952132714866285,-0.007059725541005027,
152,0.12220837078181496,0.0023814092500500476,-0.008117276063590579,
153,0.0033540184844607058,0.007028141844438354,-0.03376848858929144,
154,0.010348235000916523,0.02452562512304323,-0.017691733122669508,
155,0.0017590803268106344,0.022796249140546634,-0.016484409668161382,
156,-0.007888655542303639,0.026261333951518237,-0.0186251782300766,
157,-0.022509282610873448,0.02972642961038436,0.022980701187372336,
158,-0.001925790883299559,0.026741556171411947,0.020544508580004443,
159,-0.020263770363909372,0.0339732736886978,-0.04045852605639495,
160,-0.02284607105694909,0.03701989221615664,-0.02699132272604349,
161,0.02506368703341807,0.02593564180750737,-0.01332718143306028,
162,-0.019665086096918017,0.03461987251626989,0.0003615878185710702,
163,-0.015231180452046519,0.03759267439576861,-0.007145974975043957,
164,0.01711983396397552,0.006641517499135587,-0.013742669817754053,
165,-0.005723302852877652,0.02308053187933559,-0.00943346671336257,
166,-0.010915140906627348,0.007860467589209743,-0.00010214566561634274,
167,-0.05308362020126526,0.06110380468148684,0.027175893321772778,
168,0.03362451925931202,0.03497787320873375,-0.008199559754925478,
169,-0.004260382528701646,-0.024308846776686866,-0.028163974899476477,
170,0.015190654430896457,0.02442938477743945,-0.015410722115619484,
171,0.0030072201342635587,0.022724807923260395,-0.008565851407000575,
172,-0.005680425422486535,0.014496402712851447,-0.009131082777168174,
173,-0.0025020622432587788,0.022417589198177698,-0.007406816229600255,
174,-0.006536860331949222,0.022707117431084486,0.00010273823227620907,
175,-0.031152519692418897,0.008742697463297377,-0.011885379394927344,
176,-0.050130600328441445,0.038278749346422586,-0.0057298291145646855,
177,0.012057727756363204,0.005776793131942837,-0.005113390929949121,
178,0.02025820455851344,0.03245715887121034,-0.006786464844352465,
179,-0.014229389925437177,0.01915746661544588,-0.0014679408610107174,
180,-0.02833305569894814,0.013760256415738348,0.03176769101685571,
181,0.005519647234559132,0.018555018323053327,-0.02916154921399522,
182,-0.013926191128261255,0.026525552388245124,-0.0200764415568212,
183,0.007272729209299177,0.03853348866204241,-0.010769776014826529,
184,-0.017613751756021277,0.023141307195012374,0.013209377408874014,
185,-0.03464699402744186,0.06314023803752757,0.05784325871118977,
186,-0.03461979760808145,0.0003333012397427615,-0.07337113211103616,
187,0.028183987499086162,0.013547586851612971,-0.012809245060992203,
188,0.04886591129116419,0.03446739492295385,-0.021400070141764687,
189,-0.004774706234815165,0.015160975503467334,-0.0026399973562874794,
190,-0.013757795081948514,0.017543258642726198,-0.005617856707392,
191,-0.043617165253369124,0.04449458439016733,-0.006158508197855319,
192,0.0011414132478757767,0.0009638327950833268,0.07010981816955318,
193,0.0416902704188437,0.013021133906626285,-0.05349753760799865,
194,0.005947126256595428,0.00833801777384871,0.01984121446658242,
195,-0.018619319241890506,0.027165364445731977,-0.032200855609610564,
196,-0.04138864607966896,0.014309023971171411,-0.015705687839420158,
197,0.048224405740267436,0.02976369639894961,0.00024788777439860884,
198,-0.014992723785021051,0.028921081777715657,-0.003246978770831148,
199,-0.07592035465846249,0.003854120155973098,-0.003615317477744398,
200,-0.11843352688284779,0.047053611582084924,0.0007922816510421036,
201,0.04744689953937223,0.019106336104271104,0.006209228612921134,
202,-0.0035349653939325135,0.02717559377058787,-0.01978673659471152,
203,0.10722517831517327,0.054742524628912576,-0.011390983974439627,
204,0.004815760664440833,0.05742040872690836,0.014926856471200121,
205,0.06279433165133264,-0.005213943888020614,-0.03268394526028548,
206,0.02929143127303164,0.04020126683129765,0.017316670828644277,
207,0.005808169526482481,0.035247530931864286,-0.02933403526442882,
208,-0.015582543591537356,0.02145584846051289,-0.0071766835418711015,
209,-0.0005382380843082187,0.03703376946389064,0.0011452059940146476,
210,-0.01030913395509012,0.013517893988465288,0.0017615633409776698,
211,-0.010503521207100646,0.009278142080549829,-0.010522041503211994,
212,-0.021160679843503064,0.007032483786345099,-0.01682341854076492,
213,-0.006978009867385912,0.02704173915197508,-0.00736909777384238,
214,-0.013154641281753865,0.013865598223482014,-0.004217069204539059,
215,-0.013619844089534278,0.01619897104680489,-0.007047272834894123,
216,-0.010072268293581231,0.010876087667778426,-0.006726338666906204,
217,-0.0012071538966792446,0.020521118132144578,-0.013372376702533287,
218,-0.02589673090155241,0.044050852485542566,-0.006872266943682712,
219,-0.008267509310858996,0.013888180773469703,0.0036652406077906986,
220,-0.0025535291271789272,0.006792833041263654,-0.006944344049932213,
221,-0.020965450353021508,0.011317319334140857,0.0032731190813459006,
222,-0.010007792990832048,0.014586279697241581,-0.007311860000166922,
223,0.006267422957011861,0.04126723417562673,-0.004012131296248283,
224,-0.0034542625118198526,0.02978989281422994,0.0023648751913437705,
225,-0.007095229399640401,0.026928955657808555,-0.0005145905391331651,
226,-0.018909467708742852,0.030370302750930986,0.0062563115105804,
227,-0.10231361744133348,-0.00784243586200008,0.0011365813387330995,
228,-0.06639303859938228,-0.034090680136678764,0.0010882089435570266,
229,0.078364888815477,0.09734106997117715,0.013028934323265734,
230,0.10177937480176719,0.07798597450575025,0.007121417476043649,
231,0.011088219357812975,0.06399766351091266,0.0022724784000316516,
232,-0.00811150751840109,-0.002673712969873075,-0.009518812906665711,
233,-0.007912035829085133,0.00601142510655555,0.0008955735540492609,
234,-0.009977455576470524,0.01095460778322673,0.002151957780287662,
235,-0.014529306762741728,0.007626075103115084,0.00033104977016875574,
236,-0.038061849390008715,-0.000921522890849175,-0.004739460478189546,
237,0.0029793065397267136,0.027802943844218615,0.00104667703333311,
238,0.014060041024565685,0.044169055351130325,8.74123028649499e-05,
239,0.0040675440626430385,0.04010203167255037,-0.002545894671460268,
240,-0.002109134347933945,0.022470352850930783,-0.005080733891502966,
241,-0.007645734209083671,0.02930924892850885,-0.006064625359108243,
242,-0.012394545522714916,0.016748959947341793,0.002552600923902501,
243,-0.027532278290688002,-0.0026551840506540926,-0.0010654550442730677,
244,-0.0186918125147735,-0.00630363302364742,-0.008917843265426932,
245,0.014693061803365515,0.03790584307015778,-0.002885543741335545,
246,0.006005314662130602,0.0609436242724886,-0.00423871647374835,
247,-0.010338713940076487,0.032135360624891314,-0.001135991464387336,
248,-0.007603584004864344,0.0019484921686680218,-0.004138598714953727,
249,-0.013558705533815957,0.009230628944933848,-0.00027270822713220625,
250,-0.002354898528461968,0.030028220994701878,-0.0010596800025938395,
251,-0.02204701299027458,0.025198198358893635,-0.001748174043000067,
252,-0.024850998920654087,0.026055021078299045,-2.4080350005248037e-05,
253,0.040266803679080795,0.024056139193552456,-0.005439288925255926,
254,-0.044072885192341954,0.038502272745127714,0.004064170229611202,
255,0.028996614463815934,0.017301171773329297,-0.0038374828870321623,
256,-0.002955407353701476,0.009812466318297196,-0.004944498276807587,
257,0.024250269353830716,0.04447023642003229,-0.002900385941323365,
258,-0.0418226754149042,0.02250602211839583,-0.0028503458821667123,
259,-0.01006262166121736,0.009699813453088065,-0.0013724481009043713,
260,0.030535370613643503,0.035371970463658226,0.05483183740089094,
261,0.023103141408452786,0.028326463189517627,-0.03795359937841393,
262,0.011042670721907037,0.05774063166990838,-0.005210518440514401,
263,-0.05239612144738944,-0.06872804405611131,0.02263352021289715,
264,-0.06581059510079958,-0.016074203949560897,-0.014637743419851737,
265,0.022866859760499174,0.01924839202861553,-0.01320909934043552,
266,0.011668023135515968,0.04211415391754791,-0.0260344275504977,
267,-0.05041676497667075,-0.001809408243690567,0.05498505194838076,
268,0.045227665423040596,0.0064823755838542465,-0.04774618084536149,
269,-0.14575836566617317,0.0342718454390463,-0.026844505933283854,
270,0.16029837175499473,0.04869361136065077,-0.04040839331685424,
271,-0.016187502314103777,0.012032493387266757,0.011389207002629645,
272,0.06552298212572179,-0.010079208442686945,0.0011241550240035966,
273,-0.029944184926578087,0.03294902590909665,-0.013301379253847511,
274,-0.07329448347216537,0.046164566480842995,-0.004487275832021385,
275,0.06161605648786085,0.01359014331063763,0.002702015288414401,
276,-0.01651985504749796,0.022522136436385107,-0.007883075893578787,
277,0.06368891192074277,0.03655012589582801,0.047976520620959875,
278,0.017901397391435734,0.027781621726553025,-0.05059425516904692,
279,0.0011880513632622157,0.023986013965972545,-0.010391883264694146,
280,-0.014762136165224229,-0.005831077348662956,-0.005541333667013328,
281,-0.007448065195498922,0.024100377819785756,-0.00640222637694266,
282,0.005257414270997232,0.010629849508383405,0.01573033860463115,
283,-0.004932097767143773,0.01525375775411748,-0.0046774587231737655,
284,0.007379478688679703,0.05941461259387089,-0.005439888361254147,
285,-0.018811906362928683,-0.03251427593561165,-0.002977320310508146,
286,-0.004210832923346383,0.015610162202295164,-0.002558074571814856,
287,-0.003716030993909422,0.007875767044167934,-4.628114603260659e-05,
288,-0.00489526057591088,0.03763500862654815,-0.00334439003400594,
289,-0.0036865316706129274,-0.017784923014102547,-0.006076291236566863,
290,-0.001369974279253171,0.007543062158597805,-0.0038353047545279964,
291,-0.019535818403042415,-0.020230525818992273,0.00035052941132271854,
292,-0.03386121404313824,0.0034234530895107754,0.0022222312602152437,
293,-0.027285701200588233,0.008367568920523552,0.008131340791380412,
294,0.01080118012370501,0.00043634171046986504,-0.002675361995966448,
295,-0.14281436007100196,0.041397011495740495,0.0026182828973709844,
296,-0.022231671785196954,-0.02593804168734193,0.010718405470573858,
297,0.06016808498096303,0.032772432197473854,0.005992405722799723,
298,-0.08798219977247293,0.047637793186367156,0.10879898365312816,
299,0.18319040395455913,0.03781105131537926,0.022118779260433822,
300,-0.05932169383801526,0.04829439662032683,-0.09466955745666795,
301,-0.08856577315045379,0.005282269136779618,0.0014900835003632791,
302,0.18381311601694078,0.0012408689001130058,0.02047146213019913,
303,0.027095663663798373,0.06694303594557506,-0.03750385156837353,
304,-0.0509418102105352,0.07279821030825497,0.12249094240342971,
305,0.07249657439302791,0.047659012022956325,-0.021919105955730964,
306,0.03416834747345728,0.0336965211241287,-0.0970779766473554,
307,-0.03254473097041534,0.010009837645921553,-0.016698659672911505,
308,-0.008293330939874553,-0.0009491883777076986,-0.0036995350336318867,
309,-0.016168772436191435,0.00448757308710581,0.0008555272694503028,
310,0.030608344539431342,0.03232696207418193,0.031481327235359444,
311,-0.017074830014187033,0.037419098617264474,0.052087494863062196,
312,-0.00422169609824193,-0.007463827250037147,0.03426455015136117,
313,-0.02898526371391269,0.010085184505757667,-0.03958957690114526,
314,0.0034640071376881073,0.015398943918056091,-0.008446796295964797,
315,-0.014800343544472645,0.019063291020208713,-0.020189038034566127,
316,-0.04805722576134943,0.008424435845486234,0.017699127881672518,
317,0.07934469048618575,0.05485074842705485,-0.027179298548569653,
318,0.017185965197264577,0.05073577879792387,0.016149502673415316,
319,-0.011787331629105417,-0.027430913009109482,-0.020703378453638524,
320,-0.0050149199940385,-0.010300286961404816,-0.003913061930966362,
321,-0.006489629898668273,-0.003878593026340083,0.01184328224023109,
322,-0.0334442413440829,0.02735833882874824,0.03779158405875503,
323,-0.07164939433126542,0.01098355863651283,0.006403943523333482,
324,0.10038542113896004,0.018710076429529866,0.004164330632580306,
325,-0.013816324934161078,0.01087787224027769,-0.005042254614971684,
326,0.011616727448525708,0.026876166101138015,0.001506847779183788,
327,-0.004505851713934957,0.02399227804438502,0.014505927813547922,
328,-0.012602882422530506,0.050798018102152016,0.003797625486601045,
329,0.04658179532175095,0.020883306306387225,-0.03209516920320357,
330,-0.0035139884821170446,-0.007455817311152789,0.011307463742600547,
331,-0.026972823835230777,0.021220967281157667,0.005325854322522655,
332,-0.002106000738702783,-0.0028591598851209843,0.02748292253507499,
333,-0.08543645919356066,0.028008691221520318,0.0030129883787096863,
334,0.05582551079932398,0.04056057063250963,-0.014637678148195304,
335,0.03022488923919157,0.004688348379143847,0.026327732952699485,
336,0.009375586125236358,0.03639327449256469,0.000109901679711818,
337,-0.03303931854347056,-0.0037624909962231377,-0.011016941968875529,
338,0.027450115232093116,0.016027241943679025,-0.019878897994790184,
339,-0.010976632549038266,0.014719133343091259,-0.011163426399710295,
340,-0.07512946188780101,0.03185012323275442,-0.006042217185232632,
341,0.04993367721495974,-0.006508438356693211,-0.008011070352881764,
342,0.04939443475848188,0.0810308186052645,0.01099483409586408,
343,0.01672835074192625,0.04385397414896446,0.017396186159535067,
344,8.875516426804842e-05,-0.010703341695506295,-0.027014564163365447,
345,-0.05879577197562768,0.013271621101729521,-0.00010620687434635998,
346,0.03665158932113517,0.03217523257044361,0.0176441580251079,
347,0.027102049053514408,-0.011057627259667767,0.01503521053351507,
348,0.010807107220428188,0.02246927164101032,0.009496690649336538,
349,-0.03566982617930346,0.007769019302026895,0.0026041683709571196,
350,0.037670328853099566,0.017613185752865725,0.00536200369670434,
351,-0.17771252768351764,0.0034791810229347214,-0.0044354833751268676,
352,0.11241606420988176,0.056873105141554275,0.0043045771537437265,
353,0.05889829453250325,0.006624148137917991,-0.0057144747184070515,
354,0.018231263283455156,0.014622020041061994,-0.006994048993296139,
355,0.026529950461569998,0.0841655808798651,-0.002192915672620803,
356,0.004671266065464113,0.01089860068300883,0.05150008524192845,
357,0.0034919300936346615,0.03189497947892897,0.04135793374858483,
358,0.008319442544512348,0.030981117295842464,-0.040127960154577716,
359,-0.010708146583505879,-0.00028704583820223775,-0.011570206469591752,
360,-0.04453131729201593,-0.007035389895276959,-0.00578435519846093,
361,-0.06491290958251078,0.013493315152493399,0.12215732365684515,
362,0.08622093654369738,0.04982696933294916,-0.050514619905763704,
363,0.011506831085380817,0.03325598267382214,-0.0318288058885544,
364,-0.012986015958781884,-0.018642184797330937,-0.024812054293804328,
365,-0.010423394590221203,0.01668217694691172,-0.007701805123647148,
366,0.018111495189620675,0.023990967933910406,-0.0016697883800798265,
367,0.008685013379309879,0.01830133819095957,-0.002777064065028292,
368,0.0020403999773779932,0.022951397745244,-0.007700172180386332,
369,-0.027056075017679624,0.030949556623817143,-0.006124062728021869,
370,-0.00755609160734834,0.01295085485359099,-0.005532685709768961,
371,0.0042383702069517335,0.005784202461343113,-0.006984631127423831,
372,-0.0022831595761474465,0.02801177947374618,0.0038971710172513345,
373,-0.0018131109579976406,0.034212885917372544,-0.04056288927746945,
374,0.013772556060048548,0.027366341818654355,-0.007007662013243958,
375,0.019141651476616273,0.06281397720383528,-0.007351797191627116,
376,0.011192255290269475,0.023889872098929094,-0.009345354814082883,
377,-0.027037612500498617,-0.0006571534702846106,-0.014342334882012654,
378,0.008685788102783143,0.03419971052180115,-0.007300997396758005,
379,0.008737327098606766,-0.00492129589931554,0.0458503476403829,
380,-0.04111236551451632,-0.0123831827082106,-0.04078080977190031,
381,-0.061198569738011736,-0.04116447987946596,-0.021528819634935848,
382,-0.021782435573126365,-0.013200647387573174,-0.020051211949985454,
383,0.056555176979103464,0.02493054479310154,-0.01049881671818256,
384,0.0385861379176992,0.041742336688235626,-0.009464353940546961,
385,0.011803747241546415,0.046072698323404306,-0.016947803618014925,
386,-0.006066825050650911,0.03533668972397101,-0.008650945751448407,
387,-0.054316328960266044,0.038583880915052514,-0.0010187903416387254,
388,0.06838338551136558,0.02708475192152986,0.06133976261065016,
389,-0.010491251637062817,-0.013734717231911301,-0.06482834689539245,
390,0.020333089593079095,0.013170693479296556,-0.0323563688606015,
391,0.01157126920032682,0.015310134079670568,-0.048185433285689284,
392,-0.06634325281683298,0.03231903459367278,-0.057662980171123625,
393,0.0006945535401337174,-0.009534314954330094,-0.04700278951708276,
394,0.042720208269869706,0.013013735459936117,0.06478922867651919,
395,-0.010428358628948258,0.002967225860691396,0.009620174409879294,
396,-0.010795357157696814,-0.007276213727873513,-0.023540152316865497,
397,-0.01244250731777289,0.020810996718412342,-0.03181142150363299,
398,-0.058254829110508055,0.05736691722367354,0.04472722684970485,
399,0.1018892474628648,0.034346667811896714,-0.0723321472566597,
400,-0.05268657759886611,0.05499922850683541,-0.012706253822464196,
401,0.005931775703025993,-0.009428910668010559,0.11230575715263962,
402,0.04288605736723002,0.0063985103106708316,-0.004901344331047015,
403,-0.008268442607599371,0.019173291466099338,-0.058174808273402795,
404,-0.12020543422283611,0.010776382821440241,-0.04335416467435628,
405,-0.012301317479715116,0.049277284399773746,0.020579926466319686,
406,0.09255012762078285,-0.003777113775949702,-0.06799614485096384,
407,-0.025689148922239884,-0.0021543316829093343,-0.040767898625635665,
408,0.07507566289018273,0.03841457070163382,-0.016173804856915934,
409,-0.01637893694316877,0.02258305340034361,0.016692016456182165,
410,0.006419821576341044,0.0315421364357545,-0.006104054685252764,
411,0.0008829584472704413,0.0484529498302253,0.004383761719877516,
412,0.011495673668153659,-0.011716006394075426,-0.012848594327335856,
413,-0.05447903276247737,0.012654177784866633,0.002981387174209609,
414,0.009309139153958593,0.017846752388980758,0.03281914622562435,
415,0.019724899416127702,0.006865147440136969,0.0010620128279795614,
416,-0.010307141977272713,0.020575682960131444,0.07289853698224245,
417,0.004121394972430313,-0.013128531029313596,-0.053392741310763804,
418,0.03711211026387933,0.06586968549345476,-0.06259955205029162,
419,0.009566503895655542,0.02455846254997589,-0.010433035235483537,
420,0.0006569258662382435,0.012149100161608911,-0.006173660865267454,
421,0.005115056174023904,0.021231508349535057,0.004486461061575832,
422,0.007332934817368236,0.04254920713479688,0.011158420546308247,
423,-0.011645528205396105,-0.0024546634617032053,0.016796407590171467,
424,0.006254177104054115,0.010148206580803018,0.026274842194341654,
425,-0.00383708925595245,-0.025426832716989242,-0.02606318564009215,
426,-0.00464726728707889,0.020656928665610433,0.006236384087906611,
427,-0.03305452699096496,-0.021958899250687072,0.0035287713793767765,
428,-0.07751288836915654,-0.015412026445143915,0.006828016235364642,
429,0.028175538576991715,0.007899897103026556,0.027729308656887927,
430,0.023574133846302376,0.05519004141463872,0.0036284186448974484,
431,0.016609377437622,0.046990626510418874,-0.039945523799721355,
432,0.020550519349696875,0.023601772410880607,0.010300741323920747,
433,0.03049849958114587,0.07751428913627785,-0.018428385983220545,
434,-0.021985431869531363,0.003461086706598818,0.0002818742798743035,
435,-0.08446437500387682,-0.015521044858398395,0.014560842114260442,
436,0.014355540176686573,-0.007866185539063935,0.009169817520990865,
437,0.0839535836708968,0.025170124684255103,0.03762890050106363,
438,-0.08290681452250023,0.03405593583120063,-0.0068313089446210935,
