»i¼,CXØdZTi£®j,CXØdZTi£®j.1,CXØdZTi£®j.2,Unnamed: 4
2,0.006306915510622645,0.0009459151325019906,-0.000787466346932884,
3,-0.01832187646598024,-0.0016050718788363089,0.003239923051297536,
4,-0.033497258027978774,-0.01973942024055157,0.004707013501217983,
5,-0.016619649269690312,0.006660670021621962,0.005681735029708684,
6,-0.010771030285300784,0.017378918881980454,0.003136037663624627,
7,-0.03101777116887204,-0.011956743685186386,0.008812851429791324,
8,-0.03361322201434331,-0.008008517705609907,0.0026236663550022656,
9,-0.027518422915498678,-0.012061223205006364,0.016522982466013608,
10,-0.02957226396594101,-0.005848120209041574,0.009742959789532058,
11,-0.021680325259094142,-0.006946638743325521,0.007763488352201475,
12,-0.04542286688820946,-0.01818788883341594,0.013809588180600248,
13,-0.04853528894634573,-0.010300740504809627,0.007078799301244224,
14,-0.027374111526329563,-0.03247250378292102,0.0037945717405899766,
15,-0.03275142472074514,-0.008681968693057984,0.006886475525045548,
16,-0.02776444862196263,-0.012119225260413806,0.010446130680979838,
17,-0.016992183322168578,-0.0026565235100891663,0.00730961723471886,
18,-0.013309968913394941,-0.00567528346712531,0.017319265212535156,
19,-0.0153145854875541,0.01836143484346598,0.015758324640633686,
20,-0.023769183136459267,-0.022077088603324992,0.010578495545136773,
21,-0.013489281951820628,0.02588857616748353,0.02019424795207785,
22,-0.04587284202522775,-0.026932930869131212,0.01284802188739997,
23,-0.04081201344811207,-0.022172329738175036,0.010991667376954273,
24,-0.03508649631169524,-0.015565350464583627,0.010538554446507054,
25,-0.02603752070696746,-0.004871753073185351,0.007623613121753331,
26,-0.021862956724711342,0.017663232411271643,0.008426043428327645,
27,-0.026624824455537682,-0.031120894035932566,0.005732675391811893,
28,-0.03936301398989889,-0.02749273243948709,0.010794059037740299,
29,-0.03011709541807206,-0.006114812823990828,0.009331604391598278,
30,-0.031432408830137745,-0.012481675213925212,0.011094151478816264,
31,-0.02413133431598071,-0.008508869633681795,0.00719449032476514,
32,-0.029188641965305302,-0.003945226107589418,0.01242821095475648,
33,-0.02466943186764764,-0.008884234659926781,0.013107553394041096,
34,-0.036669084112377015,-0.03524113531491895,0.0031271976678050994,
35,-0.03645807878868308,0.0010800619032917532,0.0042742838011766565,
36,-0.014583005985562184,0.01728813697065028,0.014776321819239976,
37,-0.04354465579182336,-0.03715821013685603,0.018089831747030397,
38,-0.049291278296087926,-0.08320973944317936,0.009685043609510613,
39,-0.031699793586754635,-0.02564298097207737,0.018266857431556188,
40,-0.023980231751980496,0.01269689525296646,0.01434260323795418,
41,-0.03492132287970881,-0.01868214079134427,0.016425201053400226,
42,-0.03795994705769347,-0.02615685912822586,0.017326130902494144,
43,-0.029748034373491022,-0.00825013978081858,0.015765232809737125,
44,-0.01685864491445736,0.04847957722781473,0.014942886799530632,
45,0.0014713712322156416,0.08578548187457055,0.018625682896177692,
46,-0.033964906020554936,-0.010339605863869443,0.0052234011238863,
47,-0.0452999067597495,-0.07886762601104427,0.005213461506783248,
48,-0.04511356107218059,-0.006923828590495746,0.006434434068938996,
49,-0.023681659044428538,-0.0074808236255891215,0.012086698834382657,
50,-0.021131960762844702,0.016408118860455245,0.01606492582709423,
51,-0.03256545631359595,-0.011425921155545983,0.008595665070986625,
52,-0.04333424578268161,-0.00698541369677954,0.019540866589894703,
53,-0.03815041925590508,0.00545602121358035,0.014262630407569494,
54,-0.012582666818850272,0.010413503552374304,0.012357096547671793,
55,-0.02320375855690774,-0.007819416703567417,0.0076697050337751135,
56,-0.03719756455531528,-0.02585539957742223,0.01071245588937985,
57,-0.03125058489915551,-0.04349748509231173,0.016315499137922157,
58,-0.02350646967332952,-0.019214683271217003,0.012120474802767893,
59,-0.01726407896255928,0.008637775863048414,0.016098722907201875,
60,-0.01080013285142098,0.04934096228775899,-0.0026949165255711217,
61,-0.003745341424385859,-0.0026189940198588224,0.019082336527589092,
62,-0.0454101047658423,-0.04158052308267726,0.014394962089765236,
63,-0.0642537429600536,-0.09290041492354231,0.005719430183970342,
64,-0.037332026091057485,-0.03887875956506364,0.014719820833142255,
65,-0.021340834242609602,0.036068422970470915,0.011928054060149657,
66,-0.051336557498213226,-0.06564506733901039,0.010121029887791438,
67,0.00783506405883349,0.09125630948449794,0.003882718338797794,
68,-0.025705699654605854,0.009828263418968683,0.01815141943583923,
69,-0.03704079872154609,-0.07182134555773524,0.01863390320152273,
70,-0.04010416322486406,-0.03847904746776326,0.019485659658368314,
71,-0.02256205324724634,0.009289547666904489,0.010022358828790868,
72,-0.05036677887116827,-0.02871189017552194,0.012326600735105588,
73,-0.022263440178893378,-0.01723062101671756,0.013498405399544142,
74,-0.01459326725248121,-0.0023766448782641704,0.013931662844261552,
75,-0.02383585017382394,-0.028832131781649478,0.007693373091335307,
76,-0.04292573902467477,-0.002703001748273714,0.011450096162769784,
77,-0.04522597388661924,-0.00700204479945434,0.009076882080504577,
78,0.011483755158961403,-0.03244819095643484,0.022557820866413725,
79,-0.02183551196914561,-0.025102810240368686,0.014670122542290283,
80,-0.00015757535206082848,0.16178357732765303,0.01379862712983006,
81,-0.004550395070853225,-0.025576898273587917,0.010243744650632682,
82,-0.04887404120653704,-0.12020037706554385,0.012178735126215128,
83,-0.030938103840021415,-0.045868709069645,0.014704578578020284,
84,-0.02238173305204129,-0.023013834306991242,0.017476595027413354,
85,-0.020250738923143087,0.003410687201648644,0.013921724495671646,
86,-0.02159092153371745,0.017550685435662135,0.014059597003979001,
87,-0.020690850964022157,-0.0020609596255445305,-0.00249371742656515,
88,-0.06420213729417049,-0.014533308002592962,0.014039931225077126,
89,-0.014705630604084582,-0.026857949716095723,0.01336541297989631,
90,-0.00930044097347437,-0.013924254786589565,0.011139937858824684,
91,-0.06962601848186997,-0.00948386323450221,0.0182694158827197,
92,0.00904310679136901,0.09431583491979534,0.01579776707235388,
93,0.0034439147670467136,-0.08991816034412417,0.021228591448403857,
94,-0.06943700463392276,-0.054335679046726044,0.012799329031440994,
95,-0.03173268149050265,-0.019885631208319987,0.01872251984193056,
96,0.004863804118540066,0.06751828315101388,0.026270523900231813,
97,-0.031508247885380126,-0.041433065988729235,0.010726601226589631,
98,-0.054118707580716616,-0.044969018647577186,0.0213765018411311,
99,-0.02788652504575322,-0.018889204845482753,0.013390395763874064,
100,0.020329749641430653,0.012385055397765327,0.01963364301473339,
101,0.0318648064028705,0.04102517206247121,0.01017043361352302,
102,-0.006304424839427586,0.018311575128887224,0.012524007579963307,
103,-0.038319094163526496,-0.038498325422852864,0.01886573493369016,
104,-0.046158631647455005,-0.07123155961263852,0.011125815694254991,
105,-0.0271396573690764,-0.04197600746019047,0.014316419881120857,
106,-0.06011446140602368,-0.008732298984947926,0.013715807513664892,
107,-0.027973973835680885,0.0131131457938771,0.007945368611183563,
108,0.04414657526478981,0.016888776857157117,0.006064613192901585,
109,-0.01805013418166838,-0.019586455814254278,0.004602371277988229,
110,-0.015550052252114227,-0.005003402239526987,0.007300622885571827,
111,-0.028805679023587175,-0.00935181243780569,0.007610908034743943,
112,-0.02253902457302809,-0.009859766428182285,0.004080736744557023,
113,-0.015533828977241308,0.036037695770289035,-0.0012957909659724398,
114,-0.018449802312899312,0.004190684138536276,-0.0011332050778492331,
115,-0.025649364656555984,0.009000258657413954,0.0005557144279172196,
116,-0.05222350608463197,0.020555239307694383,0.003426317570318362,
117,-0.04539067667335858,-0.09718491392988504,-0.003747335631657215,
118,-0.020266486498725124,-0.0362703210744875,0.008699774840973243,
119,-0.012448945636492383,0.017775767854959518,-0.0020188909928168563,
120,-0.029618954162255712,-0.01599149716026959,0.0022549668859326464,
121,-0.02517413215147927,-0.04897098613880584,0.007415078496168456,
122,-0.031019749679482813,-0.044284529099165595,0.0031217838568194153,
123,-0.014684326821426008,0.012543413940326743,-0.00013753701320992802,
124,-0.02826010365231503,-0.047934687038472305,-0.0146720140950285,
125,-0.029674470247011434,-0.004622182053574153,-0.0001077073697301166,
126,-0.022866346680224185,-0.009955371122872144,0.0141611831816187,
127,-0.011134573026506937,-0.005293554264163747,0.011320387577948204,
128,-0.006049749360285912,0.032405968504797295,-0.0037556741618537445,
129,-0.009630555755902985,-0.007712842833760138,-0.0004419020189407631,
130,-0.037115712287631775,-0.013292238297652515,0.016190364025514006,
131,-0.04254291902963779,-0.033938007904692855,0.01298030399031026,
132,-0.02381960605591102,-0.011821861672608295,0.014521577894187551,
133,0.004357096559750417,0.08321358038096102,0.010991495755805025,
134,-0.026574651256314863,-0.06411779176164353,-0.002164322406253122,
135,-0.04930853957766655,-0.09931297811810441,0.008584193426545178,
136,-0.0332686684777135,-0.041032618705912974,0.003330843272700357,
137,-0.028971718029651573,-0.03373668354219266,0.00873720715068396,
138,-0.025117908306461847,-0.03052739264373472,0.005502565078932296,
139,-0.013927859380946352,-0.0008534660271063577,-0.0006124129241547446,
140,-0.029916391325760426,0.0019619262912624435,0.013902713159791233,
141,-0.017126184213426293,-0.003912925704998552,0.007812363349104196,
142,-0.02686169811633083,-0.0015160520322446101,0.0037653376620718857,
143,-0.01943829310672272,0.0032195572931763543,0.002549406116936578,
144,-0.012384179256717552,0.027009692254909918,0.005690918731908726,
145,-0.014192646638314904,0.03140063283654507,0.002013175525174829,
146,-0.03970850532340957,-0.036266090978429234,0.0037022165148986094,
147,-0.020640715383769378,0.02095564079340922,0.005785151719221733,
148,-0.013438926891008708,0.01498227813546975,0.009566751156259724,
149,-0.029526029916597224,-0.02912477896885464,0.0006945748440936863,
150,-0.030965284531870717,-0.044157670536162104,-0.001333727199227887,
151,-0.028465620808011287,-0.013696016582942672,-0.0032389349556715885,
152,-0.0008799688160365908,0.03454002287446077,-0.0035685584071993713,
153,-0.03176269862682753,-0.04976867218021875,-0.00018082753575853708,
154,-0.015821500311153536,-0.009607431763209955,0.010690857676713416,
155,-0.04926455393965652,-0.03431532589064768,0.005683767248267623,
156,-0.021235809582810558,-0.01239622457852527,0.004738701196921996,
157,-0.026121697310898778,-0.00820228784270215,0.0032274095406568237,
158,-0.03142611719402314,-0.012280085698936419,0.011612672297419527,
159,0.011570490697868543,0.09641838183704646,0.015665129485117148,
160,0.006339916294927991,0.011518804749415166,0.012233631121595007,
161,-0.0668617104726459,-0.10811713697783636,0.016753837224618765,
162,-0.04028551967455726,-0.08688738336068494,0.0159811178118663,
163,-0.02419672138030115,-0.013269964414777412,0.011786472900923866,
164,-0.011776065659139953,0.019875029844610464,0.012786282509288257,
165,-0.023112032580167356,-0.029746590597612296,0.0023385966543783276,
166,-0.041981212212346845,-0.03404599575647055,0.00698191535355349,
167,-0.010038304624494277,0.037257284353091176,-0.0011270213758663157,
168,0.013657470114720032,0.08980144971615292,0.00388558648341471,
169,-0.05614692806327802,-0.09019851968232949,0.00042950894867735834,
170,-0.03747330922696275,-0.04309500385749544,-0.0018448839628073506,
171,-0.02761303344462974,-0.027059742824353243,0.0025768977662269663,
172,0.0036651192156319096,0.05775894340230946,0.004783034153043035,
173,0.014288528685863522,0.099274094807741,-0.0006424747851067037,
174,-0.04382226510185075,-0.055738358623014406,0.0021298909690162324,
175,-0.049594642215368884,-0.06848186690510596,0.008939661432636876,
176,-0.03225048272238419,-0.011309510053620115,0.0008800066229606241,
177,-0.01466015669036081,-0.0024874280834217806,0.012514966557163356,
178,-0.02451920418656546,0.007737888990776229,0.006498631252383015,
179,-0.02578649527811632,-0.03794487884568728,-0.003727419274284253,
180,-0.022696360031993115,-0.041924311607409344,0.007365954994226353,
181,-0.03297396851502671,-0.0268984493088372,0.012452474074957549,
182,-0.014251260793891954,0.026458048035763328,0.007519357984916614,
183,-0.028664766935111472,-0.046649479587756455,0.009233186741057647,
184,-0.014422617005067397,-0.02401659219346861,0.005703330360279604,
