»i¼,CXØdZTi£®j,CXØdZTi£®j.1,CXØdZTi£®j.2,Unnamed: 4
2,0.019698376194299837,-0.004568108483829408,-0.033379292636606744,
3,0.007555023737305181,-0.009678272854099591,-0.09966748724541727,
4,-0.004883737344461932,-0.0005098374792880164,-0.3152161988471828,
5,0.01701997296553557,-0.01687055238512053,-0.18295806773493833,
6,-0.002262665316198128,0.009013682402716909,-0.1473266042005002,
7,-0.05404141217316914,-0.00904569314142898,-0.23687900853443505,
8,-0.007248627588817447,-0.010610829043188361,-0.016438211026207877,
9,-0.012843501546446763,-0.01318531532815689,-0.021722271964415812,
10,0.014131585970753022,-0.026665682021865443,-0.21651772163708644,
11,0.04578413497961402,-0.018531229149747554,-0.17891674033168498,
12,-0.048338014503092906,-0.025660086737113827,-0.12363983833482356,
13,-0.02217533246063605,-0.018214944809140942,-0.1563485959321204,
14,0.040397771123769986,-0.020223213390873247,-0.09501558340828259,
15,0.08051901626692522,-0.0071404825072339025,-0.09505588104722329,
16,0.02194564298545874,0.0045390078169467414,-0.12493351913216152,
17,-0.1168586487042262,0.017252457556878868,0.1073733720542541,
18,0.05403482121424291,0.01824761668774766,-0.27767193777021665,
19,0.04627355275734153,-0.06677343481530765,-0.2167573888873277,
20,-0.0017139640584785793,-0.02102226697710783,-0.1812981115779163,
21,0.013518220783088425,-0.01766375982231684,-0.15514452612160784,
22,-0.04869864270174073,-0.002242303375428221,-0.06788840279691626,
23,-0.0419843644967051,-0.018406077660827344,-0.011380491881535379,
24,0.055103555414590485,-0.011822572702827085,-0.12321225365263463,
25,0.0538907570486016,0.0020479314743290615,-0.1917897283869347,
26,0.022717520421649807,0.007720554846447394,-0.18929426636046767,
27,-0.06190195445014528,0.029025777389331743,-0.10969438784830618,
28,-0.008905337550721305,0.01586542907871949,-0.06697266312455949,
29,0.013761581136078647,-0.05783123010973295,-0.1527336624625652,
30,0.03748709162648219,-0.01813617020035754,-0.1433942961349821,
31,0.02950427393665435,-0.01869197121735472,-0.20557097441368016,
32,-0.037710081917373545,-0.007234063184770309,-0.1807467075695623,
33,-0.006426765919639984,0.003116023873451947,-0.1275621958724621,
34,0.01572318194584725,0.027375429933405023,0.008955140408757611,
35,0.0444462116951004,-0.02842375502883792,-0.21668679899405263,
36,0.03744813334403802,-0.025853041037215176,-0.16569330434840684,
37,-0.0970971630915643,-0.028919918115592573,-0.1579787059209773,
38,0.025470682404047915,-0.016108006287693995,-0.14637442397743528,
39,0.025587289846728502,-0.009844555577098811,-0.021772308782525743,
40,0.02939664925235648,0.016901293992712754,-0.06110320060029961,
41,0.02486041063669648,0.0022392123982919064,-0.01289154969437728,
42,-0.05547546598461938,-0.014072290383825674,-0.18779522632805978,
43,0.046979269403996333,-0.02149659437710179,-0.1964763807641567,
44,0.02016351681812954,-0.021436959604935097,-0.12184932326466075,
45,-0.022801833726688155,-0.010963796090617806,-0.1085709840905986,
46,-0.0030890722149856924,-0.006817523857335835,0.12976752649776765,
47,-0.023454838631274892,-0.047057982928180975,-0.24547957175941998,
48,0.032569867039989805,-0.009972473326129185,-0.2085676891216513,
49,0.020525074814363522,-0.010109785074015436,-0.13285742584764373,
50,0.05665822470731109,-0.013127438194557303,-0.13159279219506212,
51,0.01014786673411974,-0.003934432710394745,-0.02245092842064826,
52,-0.028016899090101063,-0.023323228644103695,-0.09353937478049215,
53,-0.02465065275030704,-0.006990926018189106,-0.07526351153021077,
54,0.028444495768599712,-0.001219864855080622,-0.14551493892495326,
55,0.04448915648175199,-0.01839301517714606,-0.14636747721926907,
56,0.01484230940419241,0.0004257229932968917,-0.160981626666941,
57,-0.030658685449182786,0.009347919633972848,-0.051076597520903266,
58,0.023150401936448066,0.014725084722614083,-0.12403604003331953,
59,-0.007333448424095339,-0.010572101763080516,-0.09766078445571005,
60,-0.040328366515978625,-0.032422739845431627,-0.021630491039016222,
61,0.03659727767567318,-0.019783189546704907,-0.08663824003368212,
62,-0.03374353583421334,-0.003204720889050149,-0.2894590316896648,
63,0.0024142629693194176,-0.009250433894510225,-0.05830906625619077,
64,0.065873714101237,-0.01736408858505756,-0.00879265398159329,
65,-0.05198034242354359,-0.009574344982600975,-0.193272845113512,
66,0.09520583340979627,-0.009096223108976315,-0.22088546989898955,
67,-0.021417298384044006,0.01752648701403955,-0.12565294858420772,
68,-0.004363267790494049,0.03725608536467084,-0.2068349214142764,
69,0.02300582520493812,-0.045574008078920085,-0.11987414863324866,
70,-0.05041224938326499,-0.034706983338596606,-0.1296877804841981,
71,0.028778298459407138,-0.015075870436122851,-0.04622280720934728,
72,-0.052099111252477154,-0.017231909393099,0.004302910949707445,
73,-0.012002368504263436,0.0024238197690046055,-0.09017294624825417,
74,0.056946986718793655,0.0035419970287881315,-0.18511654904413483,
75,0.054060244431427984,0.0017798423648720833,-0.21216299767825764,
76,0.026875284648189002,-0.018544494244123903,-0.21557591238998258,
77,-0.08861539261658657,-0.019198832819555034,-0.14698040341748542,
78,0.023169752651398735,-0.016726663382702657,-0.12104836099778646,
79,0.03926370046653305,-0.010537125954747269,-0.16116713536691604,
80,0.01038009084321249,-0.005381560556776814,-0.160567296760016,
81,-0.033126766204261145,-0.01974828720980671,-0.16543272541131268,
82,-0.03310854066161534,-0.007182635934784911,-0.11013112155408095,
83,0.01361054748551252,-0.00022993675259104507,-0.14744343542068847,
84,0.04688805825156855,0.001725240315943448,-0.10895611724267262,
85,0.045872331650941955,-0.02416284474998733,-0.017441067250831235,
86,-0.048003482302144754,-0.0026853819711523414,-0.06152343567539709,
87,-0.0448340935935602,0.030756548631724466,-0.1953886127461732,
88,-0.02972485220907155,-0.025067342962075884,-0.14358284869240218,
89,-0.04595464813422527,-0.0321716967732789,-0.07998495374253124,
90,0.034245288645643426,-0.018941362822542475,-0.06230011812421363,
91,0.07685314814528522,-0.006966561130393137,0.1365012679354159,
92,-0.08511676962063071,-0.010279711717241145,-0.264545985790566,
93,-0.048786574637497235,-0.006970544603421485,-0.20348379952878898,
94,-0.0036676468905671666,-0.00843732980921404,-0.2101710935050729,
95,0.07485827363509537,-0.011110407354847423,-0.16129497794404143,
96,0.05914546695440489,0.0054926127394983645,0.12829851693076882,
97,-0.031209906917949008,-0.015914969546318127,-0.056378859103587003,
98,-0.03065002796746513,-0.008568424232403272,-0.21528091626985352,
99,0.009520643820353492,0.0014122786611812446,-0.1899891447903806,
100,-0.02342493153990678,-0.004781220885584891,-0.08916854488666642,
101,0.08102403596638202,0.006553477107298663,-0.10228127677925186,
102,-0.04682494364620694,0.024756672619824883,-0.064163420687923,
103,-0.047126690363164345,-0.03170733436804709,0.0793205931680432,
104,-0.019757504169909065,-0.025148583876364962,-0.26237215543031517,
105,-0.017154285051675343,-0.023956625925096838,-0.18479125670153496,
106,0.0420709370064473,-0.0433701505340616,-0.18589034086329792,
107,-0.08747667798057421,0.015403932277087022,0.1004041718677495,
108,0.067809020002272,0.021691872488808703,-0.06416021872436184,
109,0.0434306309700202,0.023720850081560992,-0.19280657285530606,
110,0.030548964937589282,-0.02168957496428284,-0.20729805074032054,
111,-0.06514852808029262,-0.027193792668399233,-0.15480324259376876,
112,-0.06074815806893675,-0.02806978305040738,-0.12328320862894038,
113,0.08112060498649291,-0.022224986129789234,-0.13947338905814213,
114,0.05125235110091575,0.0036344580741194616,-0.04345353409285596,
115,-0.0028156497108938797,0.0094546295420776,-0.06594601394390763,
116,0.028960242565614358,-0.01283926174512921,-0.035016888821650896,
117,-0.10743122205511484,-0.020805325806706545,-0.19418999893604239,
118,0.10797230644140426,-0.012843372661809915,-0.13290658449649587,
119,0.025568698069685675,0.0008053976704878738,-0.1134249857116579,
120,-0.0727383071558619,0.03126843517116675,0.03985685721059472,
121,0.0658070107790741,-0.009883060178811538,-0.17396886593707406,
122,-0.01713818811120136,-0.006918618398535317,-0.3037724753614878,
123,0.018355086187586567,-0.01926674950710038,-0.2023367412685509,
124,0.03888045368963661,-0.027454403523543794,-0.12431300386286967,
125,0.0997797844090095,-0.022865170466793885,-0.10072025334783213,
126,0.031482458359492003,-0.010915080355645382,-0.14389225992591098,
127,-0.06798158444544526,0.008912846791221535,-0.0872864537988306,
128,-0.005014313992464728,0.002300760955182401,-0.06829737516762728,
129,-0.042932680268135556,-0.01174604788238131,-0.004306124232775307,
130,-0.015415703258852782,-0.027516139740074434,-0.08504567119436639,
131,0.05572483704912234,-0.03705780463642592,-0.05684941625219424,
132,-0.06077502933043066,-0.0008341325898281685,-0.11848521960569422,
133,0.05965128761625006,0.021898736381450318,-0.21562058145377846,
134,-0.019084152097097278,0.003592952259175115,-0.10975376199459977,
135,0.06562107154320464,0.009831575025067959,-0.23017804142536202,
136,0.03809162855069472,-0.017361405339198978,-0.14777245994223873,
137,-0.06592676106126452,-0.027493928851952898,-0.21073774774032375,
138,-0.026199097279379795,-5.899553145582732e-05,-0.12419633501361352,
139,0.05710289990972785,0.010537054604111747,-0.09735424195508466,
140,-0.005827599480501634,-0.025666228463388348,-0.09956170875686718,
141,0.015042484563309408,-0.025779134752058917,-0.09042018561041383,
142,-0.10167890794550917,-0.0282307842799102,-0.0455575727065996,
143,0.07147976300645281,-0.032356477064803255,-0.16992093023577046,
144,0.056727227432686635,-0.008269633124433302,-0.10836717838769297,
145,0.021492305346574894,-0.00249879247635535,-0.11077170735143499,
146,0.017104066761261354,0.013784044861953,-0.025141327315362866,
147,-0.08506791831026646,-0.005555741126974111,-0.04736359846730413,
148,0.02541267014500538,-0.01155244046061421,-0.2952122709946347,
149,0.06053675214018914,-0.005978553156432306,-0.17373777508402655,
150,0.059176577688347345,-0.009538049231851097,-0.14704361092107548,
151,0.004690186802306201,0.011102211295750357,-0.13531737869023816,
152,-0.13327673050530148,0.01544516840900549,-0.023764108575043796,
153,0.04876916577821762,-0.01957647790947687,-0.057507850758364634,
154,0.0021113956657564277,-0.035642067677093076,0.015296234577324909,
155,-0.07854420082967578,-0.02529226091115865,-0.23535908275016426,
156,0.1021969463049826,-0.023017247628836567,-0.14810412292254527,
157,0.07616929708276624,-0.009737867847131609,-0.1762842361207025,
158,0.026483491516469167,0.003443028417069543,-0.15003338252450465,
159,0.0022529796185447315,0.01901189114693462,-0.03225184231286222,
160,0.016377721401221342,-0.0032082796743806326,0.05035016433601137,
161,-0.015312123123366135,-0.019126184063753264,-0.2558687127557075,
162,-0.06585954394308537,-0.023547352038045158,-0.18729915376539055,
163,0.03743255895429115,-0.02100156361403308,-0.14391410886954978,
164,0.018273425581094436,-0.006048178808375394,-0.0859796982436477,
165,-0.008738924050348396,0.01833401236236279,-0.11233824206226212,
166,0.04167316007221358,-0.0023844701183558734,-0.07340918049928533,
167,-0.09077921203901966,-0.05476204626706895,-0.2711847437279527,
168,-0.19661924037172399,-0.04640636610023316,-0.18048352192064682,
169,0.09332857508683562,-0.056735949634091294,-0.09623230524866533,
170,0.09159919434978848,-0.009335706884606073,-0.06611667388228153,
171,0.029628927430233997,0.023170482132486202,-0.07642426799104149,
172,0.01256237434094527,0.02155574740153107,0.05039185225597201,
173,0.05945408509441112,0.013712598906818948,-0.30853502330997146,
174,0.02392383970291215,-0.005036453367459623,-0.17504741485703945,
175,0.014808998178520789,-0.013027329437174415,-0.13917124255242366,
176,0.03772253053312267,-0.021732129318184672,-0.1121822865622111,
177,-0.035916773221533166,-0.03398197302627145,-0.08145138705158547,
178,-0.015858953073754713,-0.020431870577084954,0.003661235814926611,
179,-0.07480114901177845,0.021379988013863198,0.054603681873181875,
180,-0.01488635102364485,-0.00039712726886435845,-0.15661379904082826,
181,0.019794720902829396,-0.015921216440703122,-0.2494666970908782,
182,-0.11780281322000385,-0.013523209517083057,-0.167209902440026,
183,0.03583372662037876,-0.002213386513383901,-0.0018664852502874377,
184,0.048703030436672096,-0.008850287444923392,0.08504310431711326,
185,0.04017906824157154,0.03377394767301303,-0.2513337738987284,
186,0.03291064004757786,-0.013458481174877595,-0.17525627005839509,
187,-0.015297954133031874,0.003956645996057906,-0.0657471943217329,
188,0.024848405711878352,-0.016269550829544406,-0.15030392684768015,
189,0.007831159594373353,-0.026032991667015202,-0.08491083779440178,
190,0.015702987526454035,-0.026638446531599164,-0.07874932731939369,
191,0.005504999520045455,-0.01491014543841206,0.007495374420413058,
192,-0.014958784412987248,-0.00399425840243882,-0.06593401273153285,
