製品名,ワイヤレス筋電センサ（乾式）,
計測時ID,1,
計測開始時刻,10/04 12:50:56,
サンプリング周波数,200,
シーケンス数,5644,
PGAゲイン,x8,
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,
コメント,,
ファイル保存形式,演算データ,
シーケンス番号,EMG01[ｍV],
379,0.01502945,
380,0.02946806,
381,-0.01011811,
382,-0.00162481,
383,-0.00206793,
384,-0.00247414,
385,-0.00169866,
386,-0.0831605,
387,0.06938658,
388,0.01436476,
389,-0.0932786,
390,-0.13482192,
391,0.14154271,
392,-0.04715629,
393,0.13378796,
394,0.04386975,
395,0.01850063,
396,0.0004062,
397,-0.10590777,
398,0.07813837,
399,0.01314615,
400,0.00206793,
401,0.00432051,
402,-0.00162481,
403,-0.04305734,
404,-0.00280648,
405,0.0142909,
406,-0.00974883,
407,-0.06561998,
408,0.05867763,
409,-0.00528062,
410,0.00985961,
411,-0.08840419,
412,0.06750328,
413,0.06835261,
414,-0.01214911,
415,0.06687551,
416,-0.14349986,
417,0.18386151,
418,0.02610767,
419,-0.00509598,
420,-0.02562761,
421,-0.07429792,
422,-0.01691275,
423,0.05985931,
424,0.04604846,
425,0.02230415,
426,0.0076809,
427,-0.00033235,
428,-0.01340464,
429,-0.00605609,
430,0.00709006,
431,-0.10461531,
432,0.01628498,
433,-0.02119633,
434,0.1001471,
435,0.00232643,
436,-0.0062038,
437,0.05531724,
438,-0.00380352,
439,-0.11554582,
440,0.1067571,
441,0.02784326,
442,0.02463057,
443,0.00882565,
444,0.00180944,
445,-0.00864101,
446,-0.07381787,
447,0.00070162,
448,-0.01672811,
449,-0.03829371,
450,0.04254036,
451,0.00989654,
452,-0.02149174,
453,0.04050935,
454,-0.01011811,
455,-0.00745933,
456,-0.01133671,
457,-0.02019929,
458,-0.00398816,
459,0.01676504,
460,-0.06436445,
461,0.09948241,
462,0.04508835,
463,0.01946074,
464,-0.00731162,
465,-0.0196823,
466,-0.0431312,
467,-0.01816828,
468,0.04719321,
469,-0.00827174,
470,-0.04287271,
471,0.05343394,
472,-0.01934996,
473,-0.00291726,
474,-0.02064241,
475,-0.06225959,
476,0.09446028,
477,-0.13079684,
478,0.14375835,
479,0.03519181,
480,0.02895108,
481,-0.01872219,
482,0.01067202,
483,-0.09169073,
484,0.06931272,
485,0.02998505,
486,0.03426862,
487,-0.05561266,
488,-0.05291696,
489,0.06137333,
490,0.0566097,
491,-0.03353008,
492,-0.00716391,
493,0.07030976,
494,-0.00302805,
495,-0.02754784,
496,0.04748863,
497,-0.02138096,
498,0.00790246,
499,-0.06938658,
500,0.02097476,
501,-0.02090091,
502,0.06030244,
503,-0.03404706,
504,-0.07854457,
505,0.02448286,
506,0.03393628,
507,0.0342317,
508,-0.0285818,
509,-0.01580493,
510,0.03725974,
511,-0.13629902,
512,0.11850002,
513,0.03777673,
514,-0.01340464,
515,-0.01731895,
516,0.0273632,
517,0.00528062,
518,0.00912107,
519,-0.060524,
520,0.01270302,
521,-0.0088995,
522,0.05690512,
523,0.00926878,
524,-0.05180914,
525,-0.14165349,
526,0.03677969,
527,0.09401715,
528,-0.05801294,
529,0.08448988,
530,0.02680929,
531,-0.00011078,
532,0.0039143,
533,-0.00853023,
534,0.01148442,
535,-0.07241462,
536,0.03367779,
537,0.00893643,
538,-0.04346355,
539,0.00771783,
540,0.02348582,
541,0.00132939,
542,-0.04446059,
543,-0.05694205,
544,0.01565722,
545,0.12086337,
546,0.01757744,
547,0.01093051,
548,0.01868526,
549,0.00214179,
550,-0.01454939,
551,0.02138096,
552,-0.01303537,
553,-0.06303507,
554,0.00420972,
555,0.03792444,
556,-0.01912839,
557,-0.06580462,
558,0.09523576,
559,-0.11067141,
560,0.14505081,
561,0.06746635,
562,0.0039143,
563,0.01510331,
564,-0.00594531,
565,0.01177984,
566,0.00265877,
567,-0.00823481,
568,-0.00376659,
569,-0.02108554,
570,0.01395856,
571,-0.00624073,
572,-0.00668386,
573,-0.08759178,
574,-0.01129978,
575,-0.11624744,
576,0.09169073,
577,0.06484451,
578,0.03419477,
579,0.00801325,
580,-0.04516221,
581,-0.01731895,
582,-0.09331553,
583,0.05967467,
584,0.0285818,
585,0.02152867,
586,0.00513291,
587,0.00679464,
588,-0.00528062,
589,-0.0682049,
590,0.0211594,
591,-0.00033235,
592,0.02182409,
593,0.02725242,
594,0.00971191,
595,-0.0246675,
596,-0.12503616,
597,0.12824885,
598,0.02994812,
599,0.02267342,
600,-0.05143986,
601,-0.020347,
602,-0.00029542,
603,0.02448286,
604,0.01757744,
605,0.02795404,
606,-0.00531755,
607,-0.00214179,
608,0.00395123,
609,-0.00491134,
610,-0.02403974,
611,0.05228919,
612,-0.07023591,
613,-0.02762169,
614,-0.07082675,
615,0.10982208,
616,0.05347087,
617,0.03279153,
618,-0.09948241,
619,0.08910581,
620,0.06421674,
621,0.01399548,
622,0.01166906,
623,-0.00158788,
624,-0.01008118,
625,-0.04309427,
626,0.02296884,
627,-0.08980743,
628,-0.04571612,
629,0.0889581,
630,0.02869259,
631,0.01096744,
632,0.00672079,
633,-0.03456404,
634,0.04254036,
635,0.00576067,
636,-0.0026957,
637,-0.01672811,
638,0.00096011,
639,0.0088995,
640,-0.02644002,
641,-0.02666158,
642,-0.02514756,
643,0.00114475,
644,0.01971923,
645,-0.02263649,
646,0.02293191,
647,-0.0520307,
648,0.03677969,
649,0.03109287,
650,0.01580493,
651,0.00059084,
652,-0.07518418,
653,0.06237037,
654,-0.01868526,
655,-0.02485214,
656,0.0288403,
657,0.00838252,
658,0.0669863,
659,0.00262185,
660,-0.00853023,
661,0.01931303,
662,0.00638844,
663,-0.02429823,
664,-0.13655751,
665,0.10564928,
666,0.04693472,
667,0.03160985,
668,-0.08231117,
669,0.01591571,
670,0.05084902,
671,0.0146971,
672,-0.08663167,
673,0.00723777,
674,-0.03179449,
675,-0.03364086,
676,0.0951619,
677,0.0412479,
678,0.01676504,
679,-0.14818964,
680,0.03703818,
681,0.06558306,
682,0.0485226,
683,-0.0215656,
684,-0.07134373,
685,0.09217078,
686,-0.0142909,
687,0.07983703,
688,0.00949034,
689,0.00162481,
690,-0.04224494,
691,0.02027314,
692,-0.01418012,
693,-0.07891385,
694,0.03884762,
695,0.03906919,
696,-0.00952727,
697,-0.01011811,
698,-0.00801325,
699,-0.06543535,
700,0.08319742,
701,0.01613727,
702,0.01041353,
703,0.00051698,
704,0.00472671,
705,0.00339732,
706,-0.00324961,
707,-0.00262185,
708,-0.02795404,
709,0.03135136,
710,-0.02514756,
711,-0.0851915,
712,-0.0138847,
713,0.02799097,
714,0.09460799,
715,-0.03648427,
716,-0.01850063,
717,0.06325663,
718,0.02644002,
719,0.01983001,
720,-0.0562035,
721,0.07511032,
722,0.00926878,
723,0.00786554,
724,0.01333079,
725,-0.02743706,
726,-0.01960845,
727,0.02053163,
728,-0.02208258,
729,0.00048006,
730,-0.04438673,
731,-0.06750328,
732,0.09578967,
733,0.03833064,
734,-0.00901028,
735,0.06237037,
736,0.01296152,
737,0.01502945,
738,-0.00380352,
739,-0.04693472,
740,0.03892148,
741,-0.00132939,
742,0.0018833,
743,0.00151402,
744,-0.07282083,
745,0.00967498,
746,0.01288766,
747,-0.02887722,
748,0.0211594,
749,-0.0088995,
750,0.01336772,
751,0.0362627,
752,0.01783593,
753,0.0062038,
754,-0.05524339,
755,-0.02422437,
756,0.06381054,
757,0.00372967,
758,0.00324961,
759,0.00624073,
760,-0.02079012,
761,-0.10720023,
762,0.12141728,
763,-0.08618854,
764,0.01281381,
765,0.05690512,
766,0.03260689,
767,0.01177984,
768,-0.08072329,
769,-0.00361888,
770,0.04759941,
771,0.01285073,
772,0.00834559,
773,0.01355235,
774,-0.06687551,
775,-0.07673513,
776,0.09833766,
777,0.01894375,
778,0.00989654,
779,0.00225257,
780,-0.00949034,
781,-0.01894375,
782,0.00025849,
783,0.01971923,
784,-0.04442366,
785,-0.00797632,
786,-0.09741447,
787,-0.09649129,
788,0.10132878,
789,0.04290963,
790,0.04342662,
791,-0.07636586,
792,0.10915738,
793,0.03338237,
794,0.02193487,
795,-0.07333781,
796,0.02042085,
797,0.04723014,
798,0.01768822,
799,-0.0107828,
800,-0.01233375,
801,-0.07784295,
802,0.04324198,
803,0.00398816,
804,-0.04497757,
805,0.04298349,
806,-0.0308713,
807,0.07001434,
808,0.02784326,
809,0.00786554,
810,-0.00251106,
811,-0.06458602,
812,0.05993316,
813,-0.10620319,
814,0.16717032,
815,0.02042085,
816,-0.0142909,
817,0.01761437,
818,-0.10184576,
819,0.06798334,
820,-0.01488174,
821,0.02740013,
822,0.01111515,
823,-0.04372204,
824,0.00483749,
825,-0.04494064,
826,-0.03367779,
827,0.05882534,
828,0.05376629,
829,-0.00919492,
830,-0.0261446,
831,-0.03050203,
832,0.03977081,
833,-0.04516221,
834,-0.01048738,
835,0.02090091,
836,0.10867733,
837,0.0308713,
838,0.00834559,
839,0.01502945,
840,-0.04453444,
841,-0.04364818,
842,-0.02130711,
843,0.07300546,
844,-0.03633656,
845,-0.03519181,
846,0.06358898,
847,-0.00173559,
848,-0.01654347,
849,0.01613727,
850,0.02108554,
851,-0.02784326,
852,-0.05694205,
853,0.07566424,
854,-0.06491836,
855,0.00982269,
856,0.03142521,
857,0.01912839,
858,-0.02322733,
859,-0.02762169,
860,-0.00679464,
861,0.0080871,
862,-0.04638081,
863,0.05646199,
864,0.0053914,
865,0.08578234,
866,0.02204566,
867,-0.05952696,
868,0.05801294,
869,0.00465285,
870,0.01395856,
871,-0.0408417,
872,-0.03386242,
873,0.04331584,
874,0.00624073,
875,-0.03954924,
876,-0.02832331,
877,0.01672811,
878,0.05487411,
879,-0.0423188,
880,-0.03611499,
881,0.08467452,
882,0.01816828,
883,0.01174291,
884,0.00339732,
885,-0.04091556,
886,-0.00051698,
887,-0.22810053,
888,0.21111393,
889,0.03917997,
890,-0.02673544,
891,0.03899533,
892,0.02451979,
893,-0.07684591,
894,0.05191992,
895,0.01115207,
896,0.01370006,
897,-0.02019929,
898,0.01085665,
899,0.00306497,
900,0.00542833,
901,-0.04667623,
902,0.0300589,
903,-0.06912809,
904,0.03205298,
905,0.00365581,
906,0.06473373,
907,0.01691275,
908,-0.0470455,
909,-0.03589343,
910,-0.06030244,
911,-0.03641041,
912,0.09719291,
913,-0.01063509,
914,-0.06513993,
915,0.04409131,
916,0.04324198,
917,0.00912107,
918,-0.03260689,
919,0.0053914,
920,-0.01155828,
921,0.03146214,
922,0.01750359,
923,-0.10694174,
924,0.00162481,
925,0.02692007,
926,0.11975555,
927,-0.05967467,
928,0.06381054,
929,0.02943113,
930,0.01137364,
931,-0.08426832,
932,0.01270302,
933,0.06155797,
934,0.01506638,
935,0.01004425,
936,-0.05295389,
937,0.00949034,
938,0.0420603,
939,0.00561296,
940,-0.01122593,
941,-0.00062777,
942,-0.00816095,
943,-0.0342317,
944,0.04527299,
945,-0.00136631,
946,-0.02300577,
947,-0.0041728,
948,0.02433515,
949,-0.02629231,
950,0.06816797,
951,0.02097476,
952,0.01894375,
953,0.00745933,
954,-0.05635121,
955,-0.02367046,
956,0.04748863,
957,0.0068685,
958,0.00336039,
959,-0.00901028,
960,-0.10871426,
961,0.05985931,
962,0.01931303,
963,0.03179449,
964,-0.00402509,
965,-0.08024323,
966,-0.01325694,
967,0.05856685,
968,0.01207526,
969,0.02403974,
970,0.00653615,
971,-0.179541,
972,0.10550157,
973,0.03290231,
974,0.01133671,
975,-0.08962279,
976,0.03227454,
977,0.03714896,
978,0.0041728,
979,-0.00380352,
980,-0.00694235,
981,0.00505905,
982,0.00476363,
983,-0.00450514,
984,-0.00926878,
985,-0.00254799,
986,-0.01122593,
987,-0.01525101,
988,-0.06580462,
989,0.00745933,
990,-0.0435374,
991,0.00745933,
992,0.02525834,
993,0.01008118,
994,-0.03327158,
995,-0.07038362,
996,0.12695639,
997,0.0358565,
998,0.02019929,
999,0.00306497,
1000,0.00550218,
1001,0.00033235,
1002,-0.00472671,
1003,0.00993347,
1004,0.00088626,
1005,-0.04420209,
1006,-0.01894375,
1007,-0.01096744,
1008,-0.03991852,
1009,0.01148442,
1010,0.04438673,
1011,-0.04361126,
1012,0.02167638,
1013,0.022378,
1014,0.01355235,
1015,-0.01008118,
1016,0.00601917,
1017,0.01251839,
1018,0.00232643,
1019,0.00254799,
1020,0.00561296,
1021,-0.10734794,
1022,0.04922422,
1023,-0.03057588,
1024,0.07333781,
1025,0.02211951,
1026,0.03131443,
1027,0.01820521,
1028,0.00003693,
1029,-0.09800531,
1030,-0.00631458,
1031,0.06081942,
1032,-0.06421674,
1033,0.06189032,
1034,0.00199408,
1035,-0.01322001,
1036,0.0107828,
1037,0.02311655,
1038,0.00022156,
1039,0.00007385,
1040,-0.07119602,
1041,0.02300577,
1042,0.04438673,
1043,0.02684622,
1044,-0.00989654,
1045,0.01322001,
1046,-0.06436445,
1047,-0.05528031,
1048,0.05273232,
1049,-0.02182409,
1050,0.02248878,
1051,0.04774712,
1052,0.01872219,
1053,-0.0477102,
1054,0.02134404,
1055,-0.08792413,
1056,0.09061983,
1057,0.02551683,
1058,0.00856716,
1059,0.01085665,
1060,-0.00709006,
1061,-0.04896573,
1062,-0.00612995,
1063,-0.06115177,
1064,0.08002167,
1065,0.01787286,
1066,-0.07119602,
1067,0.03522874,
1068,0.02389203,
1069,0.00657308,
1070,-0.00476363,
1071,-0.05838221,
1072,0.01211219,
1073,0.06251808,
1074,-0.00616688,
1075,-0.00107089,
1076,0.01203833,
1077,-0.00853023,
1078,-0.17610675,
1079,0.13526505,
1080,0.05764367,
1081,0.01979308,
1082,0.02134404,
1083,-0.00819788,
1084,0.00638844,
1085,0.0161742,
1086,-0.00771783,
1087,-0.01820521,
1088,0.01148442,
1089,-0.01909146,
1090,-0.02906186,
1091,0.03740745,
1092,0.00472671,
1093,-0.01857448,
1094,-0.00177252,
1095,0.04132176,
1096,-0.04516221,
1097,0.03548723,
1098,-0.01824213,
1099,-0.04778405,
1100,0.05358165,
1101,0.05099673,
1102,0.00158788,
1103,0.00465285,
1104,-0.00694235,
1105,0.00638844,
1106,-0.02976348,
1107,0.0068685,
1108,0.00136631,
1109,0.01019196,
1110,0.00288034,
1111,-0.00901028,
1112,-0.06473373,
1113,0.0281756,
1114,0.04069399,
1115,0.01787286,
1116,-0.07728904,
1117,0.02832331,
1118,-0.00612995,
1119,0.0138847,
1120,0.01539872,
1121,0.01694967,
1122,-0.04183874,
1123,-0.01100436,
1124,0.01639576,
1125,0.01946074,
1126,0.01528794,
1127,0.00254799,
1128,0.00321268,
1129,0.00661,
1130,-0.00967498,
1131,-0.04217109,
1132,0.08644704,
1133,0.00672079,
1134,0.01192755,
1135,0.00653615,
1136,0.00653615,
1137,-0.03744438,
1138,0.03375164,
1139,0.01100436,
1140,0.00882565,
1141,0.00398816,
1142,0.03319773,
1143,-0.00605609,
1144,-0.0057976,
1145,-0.00472671,
1146,-0.00568682,
1147,0.00598224,
1148,-0.00853023,
1149,-0.03770287,
1150,0.01798364,
1151,0.02485214,
1152,0.0277694,
1153,0.00653615,
1154,-0.02810175,
1155,0.02629231,
1156,0.0192761,
1157,-0.01277688,
1158,-0.00524369,
1159,0.0231904,
1160,0.00195715,
1161,0.02256264,
1162,0.01270302,
1163,-0.00594531,
1164,-0.01377392,
1165,0.01776208,
1166,-0.00568682,
1167,0.01244453,
1168,0.00096011,
1169,0.004579,
1170,-0.01251839,
1171,0.01026582,
1172,-0.00011078,
1173,0.00934263,
1174,-0.04113712,
1175,0.00491134,
1176,-0.01240761,
1177,0.02396588,
1178,-0.01214911,
1179,0.01861141,
1180,0.00033235,
1181,-0.02703085,
1182,0.02499985,
1183,0.02182409,
1184,-0.00601917,
1185,0.01454939,
1186,0.00354503,
1187,0.00210486,
1188,0.00059084,
1189,0.00446821,
1190,-0.01669118,
1191,0.00576067,
1192,-0.00612995,
1193,0.03290231,
1194,0.00856716,
1195,-0.00568682,
1196,-0.0103766,
1197,0.0207532,
1198,-0.03906919,
1199,0.02315348,
1200,0.00158788,
1201,-0.00709006,
1202,-0.00232643,
1203,0.00321268,
1204,0.00199408,
1205,-0.00612995,
1206,-0.00059084,
1207,0.0022895,
1208,-0.00624073,
1209,-0.0103766,
1210,-0.0068685,
1211,-0.02082705,
1212,0.01148442,
1213,0.01248146,
1214,0.00631458,
1215,0.00779168,
1216,0.00254799,
1217,0.00007385,
1218,0.00206793,
1219,0.00177252,
1220,0.01270302,
1221,0.00206793,
1222,0.00564989,
1223,-0.00897336,
1224,0.0008124,
1225,0.00531755,
1226,-0.00491134,
1227,-0.00745933,
1228,-0.00524369,
1229,-0.00195715,
1230,0.01746666,
1231,0.00612995,
1232,0.00361888,
1233,0.00011078,
1234,0.00472671,
1235,-0.00971191,
1236,-0.02167638,
1237,-0.01768822,
1238,0.01632191,
1239,0.02980041,
1240,-0.01148442,
1241,-0.00971191,
1242,-0.01820521,
1243,0.01093051,
1244,0.00339732,
1245,0.00694235,
1246,0.02481521,
1247,0.0088995,
1248,-0.00564989,
1249,-0.01285073,
1250,0.01004425,
1251,0.00797632,
1252,0.00454207,
1253,-0.00214179,
1254,-0.00306497,
1255,-0.00265877,
1256,-0.00059084,
1257,-0.00118168,
1258,-0.00649922,
1259,-0.00192022,
1260,-0.00945341,
1261,-0.02684622,
1262,-0.01000732,
1263,0.02082705,
1264,0.01425398,
1265,0.00280648,
1266,0.00642537,
1267,-0.00062777,
1268,-0.01133671,
1269,-0.01610034,
1270,-0.0062038,
1271,0.00180944,
1272,-0.00771783,
1273,-0.04224494,
1274,-0.04065706,
1275,0.03537645,
1276,0.04180181,
1277,0.01909146,
1278,0.00631458,
1279,0.00158788,
1280,-0.00472671,
1281,-0.0093057,
1282,-0.00487442,
1283,-0.00587146,
1284,-0.00745933,
1285,-0.00151402,
1286,0.00003693,
1287,0.00151402,
1288,0.00132939,
1289,-0.00901028,
1290,-0.00132939,
1291,0.00402509,
1292,-0.00103397,
1293,-0.00321268,
1294,-0.00125553,
1295,-0.01207526,
1296,-0.01041353,
1297,-0.01875912,
1298,-0.0057976,
1299,-0.01768822,
1300,-0.01240761,
1301,0.01986694,
1302,0.01381085,
1303,0.00254799,
1304,-0.00760704,
1305,-0.00302805,
1306,0.00384045,
1307,0.01133671,
1308,-0.00007385,
1309,-0.00177252,
1310,0.00513291,
1311,0.00096011,
1312,-0.00358196,
1313,0.00103397,
1314,-0.00631458,
1315,-0.01122593,
1316,-0.00413587,
1317,0.00302805,
1318,-0.00668386,
1319,-0.01392163,
1320,-0.01639576,
1321,-0.00173559,
1322,0.01813135,
1323,0.01170598,
1324,0.00882565,
1325,-0.00723777,
1326,0.00114475,
1327,-0.00679464,
1328,-0.00694235,
1329,-0.01048738,
1330,0.00118168,
1331,0.00062777,
1332,-0.00025849,
1333,-0.00398816,
1334,-0.01122593,
1335,0.01192755,
1336,0.00354503,
1337,-0.00114475,
1338,0.00288034,
1339,-0.00864101,
1340,0.00125553,
1341,0.00217872,
1342,-0.00402509,
1343,0.00243721,
1344,-0.00361888,
1345,-0.00066469,
1346,-0.00531755,
1347,-0.0041728,
1348,-0.00949034,
1349,0.00697928,
1350,-0.00044313,
1351,-0.00088626,
1352,0.00066469,
1353,-0.00214179,
1354,0.00262185,
1355,-0.00446821,
1356,-0.01019196,
1357,-0.01081973,
1358,0.01137364,
1359,0.01133671,
1360,-0.01602649,
1361,-0.00745933,
1362,-0.01111515,
1363,-0.00446821,
1364,0.00372967,
1365,0.00897336,
1366,-0.01170598,
1367,-0.03024354,
1368,0.01517716,
1369,0.02130711,
1370,-0.00734855,
1371,-0.004579,
1372,-0.01281381,
1373,-0.0555388,
1374,-0.06687551,
1375,0.05524339,
1376,-0.00273263,
1377,-0.13378796,
1378,-0.07178686,
1379,0.16798273,
1380,0.09626972,
1381,0.02241493,
1382,0.01687582,
1383,-0.01964537,
1384,0.01942381,
1385,-0.03478561,
1386,-0.08312357,
1387,0.1136256,
