製品名,ワイヤレス筋電センサ（乾式）,
計測時ID,1,
計測開始時刻,04/23 18:02:45,
サンプリング周波数,200,
シーケンス数,10097,
PGAゲイン,x12,
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,
コメント,,
ファイル保存形式,演算データ,
シーケンス番号,EMG01[ｍV],
454,0.00709006,
455,-0.02594765,
456,-0.04894111,
457,-0.07875383,
458,-0.06341665,
459,0.21853633,
460,0.00731162,
461,0.02983734,
462,0.04298349,
463,0.02171331,
464,0.00022156,
465,-0.0082225,
466,-0.07991089,
467,0.06718324,
468,0.01622344,
469,0.00482518,
470,0.02087629,
471,0.01573107,
472,-0.00078778,
473,0.00482518,
474,-0.00502213,
475,0.00216641,
476,-0.00760704,
477,0.00253568,
478,0.0153618,
479,-0.09350017,
480,0.05349549,
481,-0.03158523,
482,-0.00989654,
483,0.00888719,
484,0.03537645,
485,-0.02070396,
486,0.00979807,
487,0.00548987,
488,0.04510066,
489,0.00265877,
490,-0.01506638,
491,0.01287535,
492,0.01602649,
493,-0.00300343,
494,0.00891181,
495,0.0144263,
496,0.0010832,
497,-0.01912839,
498,-0.0039143,
499,-0.08756717,
500,0.04662699,
501,0.01602649,
502,-0.03525335,
503,-0.02213182,
504,-0.04581459,
505,0.05977315,
506,-0.01856217,
507,0.04844874,
508,-0.03537645,
509,0.01676504,
510,-0.01479558,
511,0.02540605,
512,-0.00585915,
513,-0.0082225,
514,-0.02533219,
515,0.00721315,
516,0.03879838,
517,0.01322001,
518,-0.01610034,
519,-0.10369213,
520,0.04842413,
521,0.0475871,
522,0.03769056,
523,0.00093549,
524,-0.01324463,
525,0.00216641,
526,-0.00770552,
527,-0.00231412,
528,-0.00871487,
529,-0.00669617,
530,-0.00167404,
531,-0.00359427,
532,-0.0200885,
533,0.00487442,
534,0.02964039,
535,0.0079517,
536,-0.00039389,
537,-0.02735089,
538,-0.03429324,
539,0.01974385,
540,-0.01718355,
541,0.02328888,
542,0.03426862,
543,0.01838984,
544,-0.04278654,
545,-0.09175227,
546,0.07464258,
547,0.03289,
548,0.01669118,
549,-0.00588377,
550,-0.0442144,
551,0.02316579,
552,0.01595264,
553,0.00502213,
554,0.00177252,
555,-0.00236335,
556,0.00785323,
557,-0.0190053,
558,0.01666656,
559,-0.01223528,
560,0.00561296,
561,0.00977345,
562,0.01986694,
563,-0.00268339,
564,-0.15450423,
565,0.04207261,
566,0.08252042,
567,0.03210222,
568,0.01314615,
569,0.00494827,
570,0.0051206,
571,-0.00152633,
572,0.00465285,
573,0.00731162,
574,-0.01134902,
575,-0.02090091,
576,-0.00785323,
577,0.00452976,
578,0.01462325,
579,-0.01398317,
580,-0.00669617,
581,0.02200873,
582,0.01824213,
583,-0.00743472,
584,-0.02964039,
585,-0.01511561,
586,-0.00093549,
587,0.01393394,
588,0.01777439,
589,0.01437707,
590,0.02838486,
591,0.00699159,
592,-0.03862606,
593,-0.01041353,
594,0.02213182,
595,-0.06693706,
596,0.0490642,
597,0.04140792,
598,0.00854254,
599,-0.00226488,
600,-0.01607573,
601,-0.00029542,
