製品名,ワイヤレス筋電センサ（乾式）,
計測時ID,2,
計測開始時刻,04/23 18:37:44,
サンプリング周波数,200,
シーケンス数,8843,
PGAゲイン,x12,
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,
コメント,,
ファイル保存形式,演算データ,
シーケンス番号,EMG01[ｍV],
273,-0.00933032,
274,-0.00312652,
275,0.00630228,
276,0.00684388,
277,0.00544064,
278,0.01573107,
279,0.02279651,
280,0.03254535,
281,0.00177252,
282,-0.05664663,
283,-0.03488408,
284,-0.01139826,
285,-0.00411125,
286,-0.00187099,
287,0.00388969,
288,-0.01137364,
289,0.00150171,
290,0.00448052,
291,-0.02651387,
292,-0.01073356,
293,0.00182175,
294,-0.01262917,
295,0.01322001,
296,0.02405204,
297,0.0334316,
298,-0.07023591,
299,-0.04305734,
300,-0.02131942,
301,-0.0102412,
302,-0.00497289,
303,0.00753319,
304,0.00396354,
305,0.00583453,
306,0.01486943,
307,0.02648925,
308,-0.03897071,
309,0.00568682,
310,-0.01368775,
311,-0.01294921,
312,-0.00125553,
313,-0.0062038,
314,-0.01174291,
315,-0.00891181,
316,-0.0079517,
317,-0.00231412,
318,-0.01373699,
319,0.0521661,
320,-0.08463759,
321,-0.05226458,
322,-0.03301309,
323,-0.01422936,
324,-0.01016734,
325,-0.0076809,
326,0.00083702,
327,-0.00374198,
328,-0.00448052,
329,0.00292957,
330,-0.01939919,
331,0.05753288,
332,0.00612995,
333,-0.0287049,
334,-0.03485946,
335,-0.00039389,
336,-0.00268339,
337,-0.06792179,
338,-0.01651886,
339,-0.03623809,
340,-0.00096011,
341,-0.00534216,
342,0.01129978,
343,-0.03449019,
344,-0.01137364,
345,0.0334316,
346,0.00438205,
347,-0.01080742,
348,-0.0243967,
349,-0.0431312,
350,0.01984232,
351,0.0508121,
352,-0.05667124,
353,-0.06617389,
354,-0.01097975,
355,-0.04249112,
356,-0.00251106,
357,-0.00950265,
358,0.00617918,
359,0.05979776,
360,-0.04470677,
361,0.00068931,
362,-0.03732129,
363,-0.03764133,
364,-0.00206793,
365,-0.00632689,
366,-0.01646962,
367,0.00502213,
368,0.00273263,
369,0.01036429,
370,0.09628203,
371,-0.03810907,
372,-0.0521661,
373,-0.01179215,
374,0.01432783,
375,-0.04212185,
376,-0.01486943,
377,-0.02353506,
378,0.02853257,
379,-0.07904925,
380,-0.00945341,
381,0.02136865,
382,-0.01511561,
383,-0.01917763,
384,-0.01137364,
385,-0.0287049,
386,-0.00814865,
387,-0.00999502,
388,0.00548987,
389,0.05627735,
390,-0.00014771,
391,-0.02444594,
392,-0.05167374,
393,-0.03264382,
394,0.00462823,
395,0.0076809,
396,-0.00475133,
397,-0.01494329,
398,0.00644999,
399,-0.00834559,
400,-0.01297383,
401,-0.03148676,
402,0.02225491,
403,-0.02631692,
404,0.01814366,
405,-0.00322499,
406,-0.04377127,
407,0.01774977,
408,-0.01639576,
409,-0.03190527,
410,-0.0002708,
411,0.03092054,
412,0.01728202,
413,-0.03281615,
414,-0.00920723,
415,-0.01578031,
416,-0.04330353,
417,-0.01203833,
418,-0.0146971,
419,-0.00659769,
420,0.0025603,
421,-0.00526831,
422,-0.06479527,
423,0.00770552,
424,-0.02725242,
425,-0.0144263,
426,-0.00805017,
427,0.03072359,
428,-0.04630696,
429,-0.05359396,
430,-0.02242724,
431,-0.0033727,
432,-0.0121368,
433,-0.01326924,
434,-0.01056124,
435,-0.02397819,
436,-0.00649922,
437,-0.04426364,
438,-0.02365815,
439,-0.02533219,
440,-0.05302774,
441,-0.02555376,
442,-0.01240761,
443,0.00482518,
444,-0.02309193,
445,-0.00846868,
446,-0.01486943,
447,-0.01294921,
448,0.00782861,
449,0.00214179,
450,-0.0285818,
451,-0.01376161,
452,-0.02333811,
453,-0.01432783,
454,-0.01474634,
455,-0.01265379,
456,-0.01100436,
457,-0.01127517,
458,-0.02294422,
459,-0.01646962,
460,0.01708508,
461,0.02604612,
462,0.00091088,
463,0.01518947,
464,-0.02808944,
465,-0.01093051,
466,-0.03092054,
467,-0.00433281,
468,-0.04175258,
469,-0.02540605,
470,-0.03577034,
471,-0.02279651,
472,-0.01001963,
473,-0.00408663,
474,0.00376659,
475,-0.0161742,
476,-0.01861141,
477,-0.00536678,
478,-0.00347118,
479,-0.01789748,
480,-0.01676504,
481,0.00068931,
482,-0.00502213,
483,-0.01553412,
484,-0.00827174,
485,-0.01152135,
486,-0.00558835,
487,-0.01678966,
488,-0.010512,
489,-0.01568183,
490,-0.00243721,
491,0.00305266,
492,-0.01838984,
493,-0.0221072,
494,-0.01189062,
495,-0.00883796,
496,-0.00347118,
497,-0.02309193,
498,-0.01696198,
499,-0.0010832,
500,0.00029542,
501,0.00137862,
502,-0.00755781,
503,-0.02063011,
504,-0.01558336,
505,-0.00187099,
506,0.00475133,
507,-0.00300343,
508,-0.01486943,
509,-0.01068433,
510,-0.0110536,
511,-0.01221066,
512,-0.00704082,
513,-0.00617918,
514,-0.00846868,
515,-0.0002708,
516,-0.02821253,
517,-0.01755282,
518,0.00605609,
519,-0.00790246,
520,-0.00260954,
521,-0.01090589,
522,-0.01701122,
523,-0.01381085,
524,-0.01553412,
525,0.00657308,
526,-0.01349081,
527,0.00206793,
528,-0.01614958,
529,-0.01297383,
530,-0.00317576,
531,-0.00519445,
532,-0.00765628,
533,0.00438205,
534,-0.01447554,
535,-0.01863603,
536,0.00465285,
537,0.00182175,
538,-0.00753319,
539,-0.01984232,
540,-0.00361888,
541,-0.01029043,
542,-0.01619882,
543,-0.01622344,
544,-0.00765628,
545,-0.0008124,
546,-0.00022156,
547,0.0094288,
548,-0.00238797,
549,-0.02676005,
550,-0.01349081,
551,-0.00462823,
552,-0.00595762,
553,-0.01065971,
554,-0.00411125,
555,-0.00162481,
556,-0.00204332,
557,-0.00731162,
558,-0.00669617,
559,0.00125553,
560,-0.0095765,
561,-0.01639576,
562,0.00068931,
563,0.00445591,
564,-0.00933032,
565,-0.0136139,
566,-0.01299844,
567,0.02112247,
568,-0.00359427,
569,-0.00551449,
570,-0.00189561,
571,-0.00871487,
572,-0.00548987,
573,-0.00662231,
574,-0.00019695,
575,-0.00999502,
576,-0.00992116,
577,-0.01435245,
578,0.00078778,
579,-0.00004924,
580,-0.00290496,
581,-0.00157557,
582,-0.01915301,
583,-0.01767591,
584,0.0093057,
585,0.00155095,
586,0.00452976,
587,0.00041851,
588,-0.00475133,
589,-0.0133431,
590,-0.02112247,
591,-0.00992116,
592,-0.00192022,
593,-0.00046775,
594,-0.00733624,
595,-0.01297383,
596,-0.01777439,
597,-0.01664195,
598,-0.00805017,
599,0.00507136,
600,0.01484481,
601,0.01149673,
602,0.00846868,
603,-0.02562761,
604,-0.02269804,
605,-0.02779402,
606,0.02786788,
607,0.01041353,
608,0.0090349,
609,0.00214179,
610,-0.02395357,
611,-0.01459863,
612,-0.00989654,
613,-0.01289997,
614,-0.00118168,
615,0.01223528,
616,0.00696697,
617,-0.00610533,
618,-0.0076809,
619,0.00179713,
620,0.00558835,
621,0.00420972,
622,-0.00657308,
623,-0.00096011,
624,-0.00644999,
625,-0.00576067,
626,0.00292957,
627,0.00125553,
628,0.00497289,
629,0.00071393,
630,-0.00278186,
631,-0.00354503,
632,-0.00854254,
633,0.00253568,
634,0.00265877,
635,0.00361888,
636,-0.00396354,
637,-0.01949767,
638,-0.02944344,
639,0.02981272,
640,0.01486943,
641,0.0067454,
642,0.00137862,
643,-0.01309692,
644,-0.01400779,
645,-0.01491867,
646,-0.00411125,
647,-0.00376659,
648,-0.00748395,
649,-0.0048498,
650,-0.00612995,
651,-0.00130477,
652,0.00349579,
653,-0.00046775,
654,-0.01211219,
655,-0.0005416,
656,0.00413587,
657,0.00137862,
658,-0.00401278,
659,0.00632689,
660,0.00745933,
661,-0.00829636,
662,-0.00376659,
663,-0.00497289,
664,-0.00452976,
665,0.00017233,
666,-0.0067454,
667,0.00142786,
668,-0.0068685,
669,-0.00974883,
670,0.00290496,
671,0.0033727,
672,-0.00214179,
673,-0.00192022,
674,0.01166906,
675,0.00605609,
676,0.00137862,
677,-0.00723777,
678,-0.00913338,
679,-0.00224026,
680,-0.01031505,
681,-0.004579,
682,-0.00548987,
683,-0.00728701,
684,-0.00487442,
685,-0.00595762,
686,0.00017233,
687,0.00531755,
688,0.00155095,
689,0.00216641,
690,-0.00039389,
691,-0.01048738,
692,0.00669617,
693,0.0020187,
694,-0.0036435,
695,-0.00805017,
696,0.00901028,
697,0.00411125,
698,-0.00329885,
699,-0.00509598,
700,-0.00297881,
701,0.00531755,
702,0.00118168,
703,-0.00827174,
704,0.00273263,
705,0.00056622,
706,-0.0017479,
707,-0.01088127,
708,-0.00352041,
709,-0.00748395,
710,-0.00022156,
711,0.00009847,
712,-0.00534216,
713,0.00076317,
714,-0.00076317,
715,-0.00905952,
716,-0.01454939,
717,-0.00649922,
718,-0.00413587,
719,0.00644999,
720,-0.00263415,
721,-0.00268339,
722,0.00046775,
723,0.00576067,
724,-0.00268339,
725,-0.00514522,
726,-0.00017233,
727,-0.00546525,
728,-0.00846868,
729,-0.00115706,
730,0.00558835,
731,0.00881334,
732,-0.00940418,
733,-0.0051206,
734,-0.00103397,
735,-0.00182175,
736,0.00600686,
737,0.00248644,
738,-0.00076317,
739,-0.00059084,
740,-0.00534216,
741,0.00113244,
742,0.01179215,
743,0.01001963,
744,-0.00051698,
745,-0.01228451,
746,-0.01646962,
747,-0.01272764,
748,-0.00987192,
749,-0.00280648,
750,-0.01221066,
751,0.01265379,
752,0.00236335,
753,0.00118168,
754,-0.00728701,
755,-0.00376659,
756,0.00214179,
757,-0.00059084,
758,-0.01445092,
759,0.00736086,
760,0.00253568,
761,-0.00312652,
762,0.00155095,
763,-0.00428358,
764,-0.00142786,
765,0.0064746,
766,-0.00413587,
767,0.0005416,
768,-0.00327423,
769,0.00017233,
770,0.00359427,
771,0.00561296,
772,0.00342194,
773,-0.00150171,
774,-0.00371736,
775,0.00078778,
776,0.00598224,
777,0.00162481,
778,0.00945341,
779,0.01026582,
780,0.01031505,
781,0.00066469,
782,-0.00839483,
783,0.00649922,
784,0.00448052,
785,0.01134902,
786,-0.00179713,
787,0.00152633,
788,-0.00556373,
789,-0.00238797,
790,-0.00002462,
791,-0.004579,
792,-0.0095765,
793,-0.00349579,
794,-0.00612995,
795,-0.00790246,
796,-0.00004924,
797,0.00214179,
798,-0.00386507,
799,-0.00076317,
800,-0.01004425,
801,0.00162481,
802,0.00347118,
803,-0.00605609,
804,-0.00472671,
805,-0.00745933,
806,0.00499751,
807,0.00241259,
808,0.00398816,
809,-0.00797632,
810,-0.00598224,
811,0.00723777,
812,-0.00617918,
813,-0.00093549,
814,-0.00216641,
815,-0.00164942,
816,0.00649922,
817,0.00809941,
818,-0.0096996,
819,-0.00755781,
820,-0.00901028,
821,0.00064007,
822,0.00507136,
823,-0.00189561,
824,0.00120629,
825,-0.00465285,
826,-0.0002708,
827,-0.00120629,
828,-0.00760704,
829,-0.00519445,
830,0.00253568,
831,0.01142287,
832,-0.00059084,
833,0.00231412,
834,-0.00029542,
835,0.00489903,
836,0.00041851,
837,0.00041851,
838,-0.00014771,
839,-0.00354503,
840,0.00182175,
841,0.00425896,
842,0.00509598,
843,-0.00709006,
844,-0.00105859,
845,-0.00145248,
846,-0.00704082,
847,-0.00164942,
848,-0.0008124,
849,0.00155095,
850,-0.00817326,
851,0.00041851,
852,-0.00039389,
853,-0.00371736,
854,0.00718853,
855,-0.01462325,
856,-0.01065971,
857,-0.00199408,
858,-0.0005416,
859,0.00224026,
860,0.00169866,
861,-0.00696697,
862,-0.00472671,
863,-0.01302306,
864,-0.00216641,
865,-0.00169866,
866,-0.00551449,
867,-0.00177252,
868,-0.00809941,
869,-0.00893643,
870,-0.00327423,
871,-0.00128015,
872,-0.00194484,
873,-0.00260954,
874,-0.00913338,
875,-0.00472671,
876,-0.01413088,
877,-0.00785323,
878,-0.00499751,
879,-0.0130723,
880,-0.00940418,
881,-0.00999502,
882,0.00051698,
883,-0.00797632,
884,-0.00374198,
885,-0.01221066,
886,-0.00494827,
887,-0.01270302,
888,-0.01322001,
889,-0.00829636,
890,0.00630228,
891,-0.00032004,
892,0.00706544,
893,-0.00051698,
894,-0.0130723,
895,-0.00290496,
896,-0.01294921,
897,-0.00632689,
898,-0.00204332,
899,0.00029542,
900,-0.00462823,
901,-0.01171829,
902,-0.0159034,
903,-0.00718853,
904,0.00157557,
905,-0.00064007,
906,-0.01602649,
907,-0.0130723,
908,-0.00637613,
909,-0.0144263,
910,-0.01275226,
911,0.00032004,
912,-0.01363852,
913,-0.00588377,
914,-0.00519445,
915,-0.00379121,
916,-0.00571144,
917,-0.00608071,
918,-0.00189561,
919,-0.00130477,
920,-0.00583453,
921,-0.00920723,
922,-0.00945341,
923,-0.00312652,
924,-0.01038891,
925,-0.02033469,
926,-0.00999502,
927,-0.00925647,
928,-0.0094288,
929,-0.01358928,
930,-0.01048738,
931,-0.00866563,
932,-0.00482518,
933,-0.01777439,
934,-0.00497289,
935,-0.00817326,
936,0.00324961,
937,-0.00632689,
938,-0.00773013,
939,0.00071393,
940,-0.00489903,
941,-0.00642537,
942,-0.01196448,
943,-0.01127517,
944,-0.01265379,
945,-0.00497289,
946,-0.00765628,
947,-0.00388969,
948,0.00342194,
949,-0.00438205,
950,0.00302805,
951,0.00029542,
952,-0.00792708,
953,-0.00913338,
954,-0.0039143,
955,0.00745933,
956,-0.0110536,
957,-0.011866,
958,-0.00428358,
959,0.00137862,
960,-0.00622842,
961,-0.00273263,
962,-0.00920723,
963,-0.00280648,
964,-0.00571144,
965,-0.00711468,
966,-0.00275725,
967,-0.00918261,
968,-0.01260455,
