183509335, -437.886, -190.0585, 1869.751,-445.5226, -373.2319, 1867.367,-447.1358, -519.56, 1858.968,-443.5813, -740.516, 1828.175,-416.7532, -706.8038, 1854.274,-305.744, -671.6782, 1943.865,-263.3334, -425.1767, 2078.375,-167.7712, -219.8487, 2004.047,-159.3045, -134.2867, 1955.051,-143.6309, -45.08679, 1890.791,-173.3001, -73.20235, 2001.723,-472.7579, -701.4791, 1814.045,-587.5793, -662.4692, 1754.373,-674.8897, -390.4211, 1800.223,-491.894, -292.0193, 1677.367,-449.0681, -241.6585, 1593.801,-416.9885, -167.7085, 1667.399,-401.4036, -214.0959, 1606.99,-360.8606, -193.9628, 1922.977,-259.8265, 202.5596, 1880.164,-517.3643, 489.7513, 1956.309,-445.1733, 662.6523, 1912.025,-507.3431, -186.5379, 1821.755,-349.8718, 181.4381, 1728.465,-314.4032, 573.2694, 1783.988,-231.2887, 682.296, 1671.816,-434.1773, -820.8564, 1805.713,-318.0967, -807.2208, 1689.047,-319.4035, -856.2275, 1719.139,-358.8815, -890.532, 1838.464,-354.9347, -844.6076, 1680.543,-480.794, -870.1658, 1721.003,
183509419, -375.4821, -183.0431, 1880.951,-390.0725, -365.7438, 1875.282,-392.977, -511.7663, 1862.664,-399.5012, -730.9952, 1821.549,-371.825, -699.9288, 1849.956,-258.0555, -679.5792, 1940.68,-188.7204, -429.8622, 2056.904,-118.8823, -213.6511, 1984.756,-111.2588, -158.4771, 1902.944,-100.751, -77.86834, 1827.271,-151.7803, -80.28905, 1924.111,-426.261, -689.905, 1808.475,-537.426, -649.1456, 1743.268,-630.2213, -381.9908, 1804.692,-472.2334, -260.117, 1668.808,-414.3347, -198.5475, 1603.899,-420.0697, -146.9937, 1699.953,-384.2368, -160.1881, 1635.576,-312.0848, -190.2361, 1949.598,-132.4729, 159.2583, 1827.513,-390.0675, 441.5492, 1920.232,-347.4562, 619.5062, 1860.3,-432.6502, -176.5569, 1819.05,-306.6806, 203.7477, 1727.14,-313.6118, 596.5225, 1787.062,-228.1485, 688.4507, 1662.042,-393.4344, -810.6055, 1795.575,-285.1746, -809.2988, 1670.851,-290.4993, -858.3448, 1700.445,-325.3723, -889.7849, 1821.99,-326.95, -841.6176, 1664.677,-451.8305, -852.0342, 1713.987,
183509484, -332.0083, -185.2175, 1909.384,-350.6055, -368.6587, 1895.125,-356.3982, -514.739, 1873.106,-360.6472, -731.9196, 1814.278,-331.8061, -702.2626, 1843.775,-209.0499, -679.7619, 1923.666,-140.2865, -417.2165, 2015.294,-91.40194, -204.0452, 1915.442,-65.54009, -133.341, 1849.904,-32.04368, -64.2507, 1768.356,-85.21009, -72.8651, 1845.074,-389.2244, -690.2709, 1806.018,-505.6203, -646.7604, 1749.962,-600.3682, -376.3544, 1805.566,-464.9044, -241.0012, 1655.22,-400.7862, -190.2827, 1585.456,-397.7127, -150.484, 1688.061,-376.7109, -198.1947, 1576.677,-260.4105, -197.181, 1969.916,-82.4323, 138.2269, 1802.484,-238.9975, 494.5574, 1878.651,-121.1928, 643.1047, 1836.623,-396.5712, -174.4296, 1854.799,-277.5546, 205.1864, 1738.332,-307.5686, 600.554, 1796.605,-228.1318, 686.058, 1661.325,-354.3391, -809.6778, 1781.358,-243.1225, -790.1602, 1658.905,-250.5414, -843.8585, 1679.587,-288.7007, -895.2385, 1794.358,-286.1548, -819.7189, 1646.629,-413.1665, -834.4485, 1692.417,
183509534, -298.8982, -187.1846, 1930.421,-317.9807, -371.6099, 1911.675,-320.8499, -516.5201, 1877.201,-327.8221, -734.8802, 1816.381,-297.1608, -705.1245, 1844.592,-170.8394, -686.4146, 1921.986,-79.5295, -431.0111, 2020.747,-21.71247, -218.7625, 1919.243,-11.16055, -154.7458, 1842.383,6.207972, -83.18363, 1756.845,-47.4277, -89.63107, 1843.201,-357.2174, -692.9642, 1810.142,-473.286, -642.6578, 1756.589,-566.817, -369.9545, 1814.808,-428.6969, -224.6118, 1673.425,-384.6303, -182.32, 1583.991,-373.991, -150.8183, 1689.834,-357.8294, -196.8217, 1570.471,-218.5345, -200.5162, 1979.772,-52.3406, 143.9295, 1810.639,-130.1748, 527.0973, 1893.346,-17.93611, 645.1993, 1784.959,-371.3657, -175.1628, 1885.919,-266.6072, 204.2807, 1746.129,-299.7159, 603.6956, 1795.784,-228.153, 686.6842, 1652.932,-323.1504, -812.9266, 1782.211,-221.6519, -782.2883, 1652.086,-225.1018, -837.5861, 1670.755,-252.4, -896.3441, 1786.243,-264.4379, -813.5504, 1641.471,-387.8065, -836.65, 1696.033,
183509602, -242.6583, -181.2284, 1954.764,-260.5027, -365.7445, 1931.029,-265.9889, -510.2009, 1893.274,-274.0654, -723.3354, 1814.325,-240.88, -694.7548, 1841.126,-101.8244, -681.203, 1895.026,-21.34293, -428.7969, 2011.709,31.36616, -214.2182, 1910.662,39.93839, -156.0483, 1828.699,60.06038, -77.7058, 1749.514,6.311313, -75.91368, 1846.259,-305.36, -682.1725, 1815.555,-427.3686, -635.0246, 1772.311,-529.1266, -364.4848, 1831.094,-405.5641, -185.7333, 1715.695,-348.4054, -161.119, 1626.681,-349.7289, -122.3352, 1730.955,-325.6681, -196.9436, 1618.81,-156.1585, -194.517, 1993.038,-15.79332, 159.8208, 1818.062,2.224162, 547.8514, 1916.762,99.57474, 671.5251, 1799.539,-320.6589, -169.2454, 1920.25,-241.1586, 203.1968, 1745.715,-282.4322, 603.1046, 1794.723,-228.0197, 689.3767, 1645.734,-271.4177, -798.1617, 1772.894,-224.0926, -710.8737, 1636.966,-202.0307, -764.8531, 1643.085,-175.959, -845.0319, 1745.69,-253.5613, -755.2949, 1627.179,-342.1564, -834.4183, 1695.944,
183509652, -203.8183, -167.8668, 1981.003,-221.7747, -349.5954, 1954.322,-227.8802, -488.858, 1905.981,-235.7809, -694.4082, 1815.841,-201.413, -666.2192, 1840.235,-59.80118, -656.7062, 1881.749,34.04348, -404.7708, 1978.906,71.74767, -239.2808, 1809.328,74.18032, -142.481, 1785.958,72.25301, -45.35176, 1730.674,25.71929, -101.4512, 1796.037,-268.0497, -655.5027, 1823.177,-396.3457, -616.3806, 1800.442,-483.1859, -340.9699, 1838.479,-362.7269, -187.2984, 1693.888,-350.9754, -181.8589, 1587.42,-326.3456, -157.562, 1691.7,-330.7605, -179.691, 1570.12,-113.665, -180.4069, 2005.742,8.00164, 182.0934, 1846.705,51.18649, 559.481, 1957.855,126.2616, 687.5414, 1833.275,-285.1136, -156.5589, 1958.694,-224.1444, 197.3599, 1753.372,-268.1521, 592.7499, 1794.404,-229.1075, 694.6015, 1653.363,-234.7451, -765.4889, 1770.158,-212.4324, -661.5179, 1642.396,-183.5623, -711.6867, 1640.954,-138.3664, -795.7723, 1730.868,-236.5043, -707.8365, 1630.584,-306.4281, -803.1843, 1696.835,
183509769, -155.4875, -151.9176, 2028.416,-174.1279, -330.0615, 1987.16,-180.0836, -460.3405, 1919.451,-194.0289, -655.819, 1811.63,-157.8684, -629.2161, 1834.756,-11.56001, -617.2276, 1846.651,110.1087, -369.1895, 1915.442,126.0658, -139.9304, 1849.972,124.0089, -65.08583, 1784.885,125.8237, 16.8087, 1709.497,102.3044, -20.64318, 1775.274,-225.8636, -618.8449, 1826.024,-358.1255, -589.9919, 1820.344,-446.8848, -318.407, 1870.524,-350.292, -169.6127, 1705.947,-332.3898, -164.8942, 1600.744,-312.5095, -69.00905, 1649.578,-315.8186, -168.8545, 1586.71,-64.45393, -165.7543, 2047.032,33.54863, 185.8871, 1855.037,60.33899, 564.3016, 1962.096,127.1761, 691.394, 1833.126,-237.5765, -139.4404, 2011.629,-197.193, 183.8698, 1759.455,-251.3379, 577.2784, 1790.455,-230.5795, 693.1475, 1657.497,-196.6877, -721.9488, 1759.643,-151.0466, -622.1175, 1635.714,-128.677, -675.2657, 1636.258,-102.1782, -763.8323, 1728.521,-179.4501, -664.9345, 1621.528,-265.6787, -750.4414, 1680.475,
183509834, -108.2343, -114.6912, 2075.281,-127.1797, -291.1457, 2024.247,-130.9263, -413.3762, 1941.546,-143.5565, -600.7296, 1818.108,-106.9975, -574.3896, 1841.422,40.43768, -566.9977, 1851.506,129.8574, -307.1373, 1772.194,119.2612, -95.88368, 1658.649,127.4526, -14.93873, 1716.223,118.2369, 87.70167, 1759.683,100.5765, -14.92523, 1781.517,-176.0708, -566.3451, 1837.404,-309.7547, -540.7076, 1837.972,-406.4087, -270.2178, 1887.286,-320.7787, -111.3574, 1724.4,-313.8864, -93.39867, 1618.822,-304.4581, -25.09447, 1704.444,-281.2006, -90.81123, 1601.517,-16.83784, -129.739, 2093.381,48.59108, 193.7431, 1842.818,65.21331, 569.1039, 1967.928,123.3728, 691.3558, 1829.104,-190.6505, -101.122, 2058.96,-184.9284, 189.1509, 1763.93,-199.5457, 583.7464, 1828.907,-229.7944, 687.4694, 1686.939,-146.696, -662.7511, 1760.729,-142.8366, -556.5144, 1632.815,-110.4, -604.317, 1628.434,-51.72462, -685.2552, 1713.428,-164.1783, -604.5111, 1622.393,-221.0263, -705.4511, 1692.896,
183509868, -75.26068, -75.11076, 2102.09,-91.35551, -248.0201, 2044.532,-97.25315, -364.1161, 1955.774,-105.4147, -543.4905, 1824.157,-69.71378, -517.257, 1847.897,75.32166, -513.9356, 1868.936,176.9223, -264.4884, 1780.871,160.3665, -68.81021, 1646.692,172.5668, 16.98402, 1694.03,166.7796, 122.8441, 1726.245,171.4971, 52.94555, 1692.119,-138.4643, -511.721, 1845.651,-271.4779, -489.6331, 1848.134,-370.2501, -225.2466, 1909.069,-305.1942, -58.56261, 1747.845,-306.4101, -39.35904, 1643.281,-286.8, 11.84572, 1737.385,-266.1564, -24.1971, 1623.039,17.07712, -86.71667, 2111.135,69.23132, 210.2476, 1832.525,80.32819, 576.2245, 1973.468,122.0802, 693.0638, 1826.803,-158.5257, -64.6452, 2093.933,-158.1891, 196.9754, 1778.144,-133.4873, 576.9224, 1888.655,-198.5995, 687.232, 1766.867,-107.4308, -601.9834, 1764.23,-107.4027, -492.0645, 1641.469,-73.59664, -538.0534, 1635.422,-12.61638, -619.162, 1716.677,-126.8365, -539.9278, 1629.378,-179.5301, -644.3848, 1695.436,
183509968, -57.19936, -44.7342, 2145.258,-67.5158, -209.3616, 2066.945,-74.36156, -315.44, 1966.896,-78.81742, -485.9662, 1824.502,-43.59753, -459.1821, 1848.141,100.809, -455.0236, 1871.298,191.0419, -207.4891, 1768.44,154.0333, -26.961, 1618.802,178.1529, 62.51033, 1652.361,194.7131, 168.5539, 1679.031,174.8744, 98.38158, 1648.715,-112.4459, -457.7765, 1849.566,-245.8416, -447.817, 1864.515,-363.2471, -190.6002, 1920.245,-288.798, -43.61731, 1745.201,-268.8471, -0.3637187, 1650.376,-260.7774, 79.18693, 1724.02,-245.3013, -5.600722, 1636.214,35.95189, -50.39433, 2144.885,78.35249, 218.2145, 1838.392,81.746, 584.8002, 1976.021,120.5197, 689.3938, 1820.069,-141.198, -39.6302, 2145.594,-161.3258, 205.9499, 1818.775,-122.4014, 587.6894, 1915.424,-187.9015, 683.9669, 1782.906,-80.50926, -540.4606, 1761.119,-65.25308, -421.5883, 1648.491,-34.69376, -469.3551, 1640.351,15.20604, -561.0884, 1717.358,-87.38293, -466.5677, 1631.429,-151.2717, -571.353, 1685.473,
183510018, -47.8773, 7.916874, 2160.819,-53.47422, -156.1309, 2089.87,-56.3128, -259.608, 1991.272,-58.44457, -428.7082, 1854.325,-24.30011, -401.2093, 1876.497,116.8067, -376.3377, 1877.366,248.2044, -132.5037, 1877.161,149.2838, -154.9133, 1667.979,116.1838, -73.38628, 1628.315,160.4277, 25.26717, 1621.987,143.0174, -29.80145, 1614.203,-91.7038, -401.6483, 1879.039,-220.2805, -373.7018, 1886.946,-348.1732, -129.6977, 1948.235,-260.927, 20.50895, 1789.339,-280.5743, 7.335676, 1688.145,-233.4139, 101.6915, 1673.793,-220.5062, 29.93216, 1654.572,43.43715, 4.294026, 2161.992,94.33679, 229.5862, 1833.866,83.27574, 586.8763, 1972.729,122.0678, 686.2958, 1818.229,-130.2195, 11.18376, 2159.761,-153.2478, 221.0441, 1819.032,-123.0395, 591.7493, 1927.83,-178.0836, 673.6701, 1786.034,-59.6841, -483.0129, 1793.061,-43.02141, -356.8953, 1694.279,-16.08709, -404.0776, 1680.285,30.89471, -503.4764, 1743.991,-67.78077, -397.8622, 1674.331,-133.6221, -502.0266, 1719.731,
183510085, -43.44866, 44.49183, 2183.529,-43.49444, -114.8543, 2108.238,-40.71657, -219.7378, 2014.202,-37.6264, -382.0154, 1874.014,-4.827708, -355.1599, 1897.412,134.6181, -333.8879, 1904.061,251.7422, -90.07539, 1867.207,171.3006, -183.1852, 1673.933,126.5475, -136.4876, 1604.184,134.1564, -31.0236, 1618.786,124.6912, -61.10148, 1621.065,-71.28212, -356.5955, 1898.511,-199.6178, -339.3548, 1908.999,-327.287, -99.60586, 1968.901,-268.5751, 54.14036, 1805.353,-270.4996, 41.61587, 1703.719,-216.3307, 131.1835, 1696.54,-214.5066, 64.05921, 1680.308,46.40587, 41.78572, 2189.202,122.354, 235.3499, 1852.806,84.25414, 595.0634, 1962.349,122.4569, 685.0773, 1805.229,-124.4744, 46.93205, 2178.414,-172.9, 225.9618, 1829.609,-127.738, 592.2968, 1927.718,-180.6922, 674.5281, 1788.345,-36.83184, -433.5927, 1811.959,-36.00931, -310.7217, 1711.464,-5.565998, -354.7698, 1697.672,52.22478, -446.2369, 1760.735,-57.04192, -353.7337, 1693.583,-110.025, -461.0445, 1742.868,
183510135, -45.38766, 80.25687, 2204.397,-38.58384, -76.48038, 2130.641,-26.09906, -177.5223, 2036.609,-29.68831, -345.1764, 1908.608,3.635252, -317.3839, 1928.244,140.9213, -296.2994, 1926.448,223.4386, -76.25054, 1796.548,201.9952, 100.0844, 1657.842,173.4524, 188.9258, 1664.735,97.22004, 208.2585, 1595.17,100.0988, 163.3, 1606.074,-61.57705, -318.7991, 1932.882,-185.5913, -296.7512, 1954.432,-312.4749, -55.61074, 1979.138,-266.9752, 74.44147, 1797.194,-234.35, 116.807, 1711.809,-228.6979, 160.3603, 1805.203,-220.172, 131.7985, 1704.674,41.83631, 76.8923, 2219.594,60.43851, 267.6558, 1881.083,60.18535, 463.6345, 2197.003,115.5075, 626.3614, 2137.026,-124.0414, 83.29085, 2190.694,-178.6436, 234.8692, 1837.079,-127.9836, 595.8277, 1928.068,-180.5618, 673.7277, 1789.438,-31.92571, -399.5018, 1850.779,-28.98656, -275.4858, 1755.954,-0.3792076, -319.1206, 1740.601,54.72409, -412.5847, 1798.933,-51.0105, -316.6215, 1737.24,-105.3996, -422.3066, 1782.86,
183510201, -38.15372, 115.6813, 2217.074,-42.60635, -44.76211, 2157.982,-34.82967, -149.8209, 2070.81,-23.19482, -316.9333, 1947.279,7.14594, -288.9015, 1969.679,139.7179, -266.6274, 1996.34,260.2101, -46.54297, 1911.299,209.1938, -52.45822, 1694.954,136.7273, 4.730198, 1694.373,164.688, -85.45387, 1651.755,85.02707, -61.27667, 1670.656,-57.29626, -290.9338, 1967.323,-182.1386, -279.6809, 1980.877,-312.5331, -44.67957, 2006.177,-259.9449, 72.7759, 1821.403,-250.4516, 79.81742, 1722.71,-228.1575, 171.0013, 1762.163,-225.3092, 122.7394, 1710.354,46.73131, 106.4301, 2235.796,120.2119, 244.544, 1885.327,85.94688, 597.3116, 1979.773,121.8628, 675.3134, 1822.031,-114.6983, 124.0236, 2200.191,-175.6496, 228.6568, 1836.429,-130.7171, 585.7156, 1925.167,-180.9129, 670.327, 1792.402,-18.73964, -371.3103, 1891.098,-23.27901, -271.039, 1774.234,8.821068, -313.6756, 1768.651,68.94694, -387.0127, 1844.662,-41.05097, -316.2809, 1764.356,-87.18799, -413.3075, 1829.434,
