0.08
18.586
6.393
20.135
2.713
9.996
92.846
9.543
2.486
0.583
14.204
0.334
0.143
1.74
59.985
36.787
18.539
1.257
2.484
23.38
33.323
35.787
46.566
7.703
0.097
1.768
0.641
81.138
6.365
0
0
0
10.951
2.515
0.009
6.492
33.87
36.258
98.329
14.996
18.583
18.622
28.498
9.544
3.934
6.396
6.391
7.048
20.355
19.382
0.61
14.845
13.838
77.917
10.34
18.327
43.918
15.752
13.891
7.556
1.398
9.894
17.95
14.82
36.293
128.923
0.304
3.091
8.641
0.188
8.76
1.612
11.263
0.119
2.951
0.903
1.162
67.933
51.099
38.863
71.007
88.947
0.543
49.564
1.147
12.326
4.798
13.974
55.896
1.991
3.331
3.061
0.751
2.715
1.453
7.633
13.601
31.384
0.83
0.001
109.592
73.824
2.769
0.166
0.002
59.048
47.814
7.675
0.125
26.2
7.826
5.74
18.858
17.329
64.687
5.832
29.302
33.492
4.004
5.149
1.691
11.295
14.229
19.169
17.902
21.334
11.381
18.517
0.162
25.323
6.647
0.772
1.703
8.898
0.087
6.518
0.063
7.066
17.559
5.905
3.066
3.64
1.862
15.969
1.617
3.088
7.166
10.102
3.389
5.345
6.583
40.915
23.909
3.95
5.272
73.571
29.208
4.005
1.391
14.63
5.234
4.934
0.991
5.529
3.771
7.123
12.171
3.743
13.006
7.401
24.913
2.433
1.673
32.797
33.179
19.226
1.388
5.817
16.546
0.086
7.135
7.916
60.105
3.91
2.445
21.211
6.119
43.056
82.902
28.63
71.074
0.024
5.629
12.876
41.275
101.192
2.049
1.683
4.2
12.056
5.075
2.124
1.535
35.644
18.19
22.31
2.965
1.581
0.857
1.132
37.182
39.466
113.091
76.894
3.233
0.512
44.998
14.013
3.903
19.798
0.2
1.665
0.169
11.035
1.161
0.479
53.109
2.069
0
32.996
1.745
11.926
18.604
12.86
9.935
