83.872
46.837
47.88
7.995
2.146
33.568
7.089
4.036
3.188
0.241
3.105
0
21.84
4.082
4.32
0.744
5.595
13.282
5.83
2.77
19.127
1.4
0
15.189
5.641
7.228
8.203
3.602
5.021
9.636
7.613
7.622
2.486
1.013
0.144
0.337
15.302
0.076
2.031
0.019
12.127
1.063
5.372
2.345
0.674
5.57
0.754
2.564
0.247
1.081
6.908
0
17.24
13.509
4.625
2.857
1.612
2.555
0.681
0.04
1.004
0.622
1.678
1.153
6.83
5.986
0.213
3.694
7.203
4.018
9.56
15.073
4.662
1.32
0.051
4.659
0.96
27.642
29.554
1.233
3.794
1.585
2.188
5.193
0
4.42
0.379
0.89
3.797
1.159
1.495
0.098
0.002
8.236
12.88
3.513
1.132
14.547
12.532
12.718
11.726
2.382
4.426
0.135
5.447
2.56
2.046
35.238
24.141
20.29
8.207
2.871
3.793
14.301
11.205
10.509
9.728
2.75
11.29
24.395
1.003
1.791
9.456
9.437
55.854
26.246
16.347
1.46
6.705
10.705
9.504
0.769
0.229
8.827
15.384
9.348
7.347
4.451
16.034
0.839
5.115
3.17
8.902
5.299
22.555
2.243
1.664
4.542
14.781
16.576
8.236
8.119
0.304
0.691
8.346
1.738
10.781
9.655
7.159
4.092
4.084
7.751
1.748
5.747
0.055
18.471
18.762
6.922
3.225
4.071
0.832
1.653
5.518
1.562
5.71
0.738
12.176
3.031
2.944
10.103
1.918
6.537
4.23
13.61
3.86
2.237
24.675
5.642
3.769
2.163
3
0.999
8.35
1.019
2.316
3.987
13.755
2.118
2.257
4.929
2.99
0.134
2.014
1.59
4.113
2.188
1.65
0.91
0.051
0.077
1.061
10.909
0.001
0.046
8.185
10.915
2.863
9.647
3.692
14.568
1.837
1.261
2.374
0.008
0.65
0.236
0.424
5.485
6.958
3.161
2.359
4.005
9.186
0.182
