製品名,ワイヤレス筋電センサ（乾式）,
計測時ID,1,
計測開始時刻,04/23 18:22:48,
サンプリング周波数,200,
シーケンス数,8724,
PGAゲイン,x12,
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,
コメント,,
ファイル保存形式,演算データ,
シーケンス番号,EMG01[ｍV],
879,0.00248644,
880,-0.04263883,
881,-0.04414055,
882,0.06816797,
883,0.03478561,
884,-0.03045279,
885,-0.02013774,
886,0.02459365,
887,-0.06280119,
888,0.06211188,
889,0.02885261,
890,-0.04441135,
891,0.04839951,
892,-0.0125307,
893,0.00856716,
894,-0.01706046,
895,0.02072858,
896,-0.02131942,
897,0.05898536,
898,0.00317576,
899,0.00438205,
900,-0.07996012,
901,-0.00051698,
902,0.05066439,
903,0.01607573,
904,-0.00093549,
905,-0.00514522,
906,-0.03645965,
907,-0.03660736,
908,-0.04384513,
909,0.07609505,
910,0.02419975,
911,0.04335276,
912,0.01467249,
913,0.01285073,
914,-0.04066937,
915,0.00482518,
916,0.03025585,
917,-0.04330353,
918,0.02789249,
919,0.0067454,
920,0.00004924,
921,0.00152633,
922,-0.00736086,
923,-0.07220537,
924,0.02496292,
925,-0.02380586,
926,0.01912839,
927,0.03564725,
928,-0.00433281,
929,-0.01272764,
930,-0.08993052,
931,0.13175695,
932,0.03357931,
933,0.02107323,
934,0.00278186,
935,-0.00379121,
936,0.00347118,
937,-0.01430321,
938,0.01149673,
939,-0.01546027,
940,-0.01270302,
941,-0.02033469,
942,0.03269306,
943,-0.10120568,
944,0.03660736,
945,0.00758243,
946,0.03195451,
947,0.02444594,
948,-0.03788751,
949,-0.06366283,
950,0.0924662,
951,0.01838984,
952,0.01824213,
953,-0.004579,
954,-0.0587638,
955,0.02045778,
956,-0.05263385,
957,0.0436728,
958,0.02348582,
959,-0.04867031,
960,-0.02245186,
961,0.02811406,
962,0.02471674,
963,-0.04581459,
964,0.0618657,
965,0.01582954,
966,0.00718853,
967,-0.00962574,
968,0.01147211,
969,0.00128015,
970,-0.01683889,
971,-0.0857208,
972,0.10196885,
973,0.01718355,
974,-0.05792678,
975,0.07476567,
976,-0.01622344,
977,0.0346379,
978,0.00524369,
979,-0.058493,
980,0.00933032,
981,-0.05974853,
982,0.06445062,
983,-0.02656311,
984,0.03069898,
985,0.02112247,
986,-0.02562761,
987,-0.01410627,
988,-0.02715395,
989,-0.00056622,
990,0.01405703,
991,0.04975351,
992,0.0090349,
993,0.01632191,
994,0.00206793,
995,-0.00416049,
996,-0.11454878,
997,0.06762637,
998,0.00955189,
999,-0.03128981,
1000,-0.00044313,
1001,0.00896105,
1002,-0.03515488,
1003,0.0485226,
1004,0.01836523,
1005,-0.04249112,
1006,-0.0641552,
1007,-0.08463759,
1008,0.14386914,
1009,0.04364818,
1010,0.01285073,
1011,-0.03362855,
1012,0.01592802,
1013,-0.04748863,
1014,0.09286009,
1015,0.01627267,
1016,0.00507136,
1017,0.01043814,
1018,-0.02996043,
1019,-0.0136139,
1020,0.01319539,
1021,0.00920723,
1022,0.00588377,
1023,-0.01474634,
1024,0.01100436,
1025,-0.01282612,
1026,-0.12016175,
1027,-0.02845871,
1028,0.12331289,
1029,0.03879838,
1030,0.01890683,
1031,-0.00773013,
1032,0.01117669,
1033,-0.00167404,
1034,-0.11824152,
1035,-0.04458368,
1036,0.12478998,
1037,0.03183142,
1038,0.00137862,
1039,-0.04180181,
1040,-0.00438205,
1041,0.02176255,
1042,0.01880835,
1043,-0.04847336,
1044,0.05273232,
1045,-0.02454441,
1046,-0.02850795,
1047,0.03353008,
1048,0.00497289,
1049,-0.04433749,
1050,0.01853755,
1051,0.01090589,
1052,-0.00354503,
1053,-0.01073356,
1054,-0.05627735,
1055,-0.01339234,
1056,-0.01930072,
1057,0.07703055,
1058,-0.02159022,
1059,0.05258461,
1060,-0.00088626,
1061,-0.08318512,
1062,0.00014771,
1063,0.09271238,
1064,-0.01349081,
1065,0.03980773,
1066,-0.04679932,
1067,0.00187099,
1068,0.01216142,
1069,-0.06304737,
1070,0.07833532,
1071,-0.01804519,
1072,0.0062038,
1073,0.00937956,
1074,0.016445,
1075,-0.01437707,
1076,-0.04347585,
1077,0.0204824,
1078,0.01656809,
1079,0.01979308,
1080,0.00598224,
1081,-0.03682892,
1082,-0.04303273,
1083,-0.04896573,
1084,0.09867,
1085,-0.08601622,
1086,0.07257464,
1087,0.05689281,
1088,0.00472671,
1089,-0.01893145,
1090,0.03271767,
1091,0.0051206,
1092,-0.00339732,
1093,-0.04785791,
1094,0.00352041,
1095,-0.00519445,
1096,-0.0380106,
1097,-0.01026582,
1098,-0.05819758,
1099,0.09261391,
1100,-0.10194423,
1101,0.08943815,
1102,0.05900998,
1103,-0.02747398,
1104,0.03525335,
1105,0.01198909,
1106,0.00521907,
1107,-0.01184139,
1108,0.00162481,
1109,-0.08609007,
1110,0.09234311,
1111,0.02045778,
1112,-0.02796635,
1113,0.02737551,
1114,-0.14569089,
1115,0.11107761,
1116,0.04022624,
1117,0.01885759,
1118,-0.00334808,
1119,-0.03197913,
1120,0.02968963,
1121,-0.02405204,
1122,0.06287505,
1123,-0.04534684,
1124,-0.03013276,
1125,-0.01102898,
1126,-0.01085665,
1127,0.08791182,
1128,0.0010832,
1129,-0.02250109,
1130,0.01115207,
1131,-0.04126021,
1132,0.03769056,
1133,0.00489903,
1134,-0.00164942,
1135,0.00659769,
1136,0.00388969,
1137,-0.01999003,
1138,-0.03252073,
1139,-0.02429823,
1140,-0.06629699,
1141,0.1324955,
1142,-0.038823,
1143,0.01848832,
1144,0.05844376,
1145,0.0094288,
1146,-0.04190029,
1147,-0.00967498,
1148,0.04807947,
1149,-0.00423434,
1150,-0.0575575,
1151,0.01688813,
1152,0.02013774,
1153,-0.00452976,
1154,-0.10571083,
1155,0.11326863,
1156,-0.06395825,
1157,0.0555388,
1158,0.0094288,
1159,-0.03535183,
1160,-0.01902992,
1161,0.05999471,
1162,-0.01277688,
1163,-0.06920194,
1164,0.03697663,
1165,0.00435743,
1166,-0.01198909,
1167,-0.07456872,
1168,0.04032472,
1169,0.02279651,
1170,0.0470455,
1171,0.01568183,
1172,-0.04300811,
1173,-0.02762169,
1174,-0.01789748,
1175,0.00896105,
1176,0.03980773,
1177,0.01383546,
1178,-0.02259957,
1179,-0.03399782,
1180,0.02119633,
1181,-0.13916705,
1182,0.12380525,
1183,0.03010814,
1184,0.03013276,
1185,0.01302306,
1186,-0.02072858,
1187,-0.03732129,
1188,0.03399782,
1189,-0.01952228,
1190,-0.00974883,
1191,0.03350546,
1192,0.0076809,
1193,0.02296884,
1194,-0.00199408,
1195,-0.08865037,
1196,0.00933032,
1197,0.00125553,
1198,0.02784326,
1199,0.0285818,
1200,-0.00925647,
1201,0.0475871,
1202,0.02328888,
1203,0.00076317,
1204,-0.00526831,
1205,-0.0691527,
1206,-0.00548987,
1207,0.04401746,
1208,-0.11371176,
1209,0.14076724,
1210,0.03222531,
1211,0.0121368,
1212,-0.00366812,
1213,-0.00477594,
1214,-0.06026551,
1215,0.04534684,
1216,-0.0053914,
1217,-0.03764133,
1218,-0.01326924,
1219,-0.004579,
1220,0.01154597,
1221,-0.01693737,
1222,-0.08980743,
1223,0.13350485,
1224,0.00598224,
1225,0.06235806,
1226,0.01806981,
1227,0.00083702,
1228,-0.01336772,
1229,-0.01863603,
1230,-0.04027548,
1231,-0.00755781,
1232,-0.06405672,
1233,0.01265379,
1234,0.08170802,
1235,0.01149673,
1236,-0.09234311,
1237,0.05974853,
1238,0.05950234,
1239,-0.00194484,
1240,-0.03266844,
1241,0.04126021,
1242,0.00962574,
1243,-0.0218364,
1244,-0.03552416,
1245,0.05396324,
1246,-0.02589841,
1247,0.00241259,
1248,-0.00915799,
1249,-0.0362627,
1250,0.01036429,
1251,0.04236803,
1252,0.0390938,
1253,0.0144263,
1254,-0.00950265,
1255,-0.03055127,
1256,-0.07109755,
1257,0.10534155,
1258,0.01802057,
1259,-0.00809941,
1260,-0.02122094,
1261,-0.070359,
1262,0.03227454,
1263,-0.00846868,
1264,0.06280119,
1265,0.00854254,
1266,-0.01831599,
1267,0.0062038,
1268,0.01073356,
1269,0.00068931,
1270,-0.02095014,
1271,0.0346379,
1272,-0.0249383,
1273,-0.01841446,
1274,0.02813868,
1275,-0.01949767,
1276,0.02927112,
1277,-0.02602151,
1278,-0.07646433,
1279,0.03535183,
1280,0.06120101,
1281,-0.00290496,
1282,0.0252091,
1283,-0.01075818,
1284,-0.021024,
1285,-0.04399284,
1286,0.06001933,
1287,-0.00007385,
1288,-0.04044781,
1289,0.04106326,
1290,-0.04170334,
1291,0.05155065,
1292,-0.03697663,
1293,-0.02848333,
1294,0.07732597,
1295,-0.00765628,
1296,0.01125055,
1297,0.01351543,
1298,-0.02700624,
1299,-0.02193487,
1300,0.00290496,
1301,-0.07801528,
1302,-0.01467249,
1303,0.11907854,
1304,-0.04583921,
1305,0.08064943,
1306,-0.02932035,
1307,-0.02171331,
1308,0.02934497,
1309,-0.01189062,
1310,-0.04423902,
1311,0.06654317,
1312,0.00066469,
1313,0.00568682,
1314,-0.01036429,
1315,-0.05578499,
1316,0.07981241,
1317,-0.05787754,
1318,-0.01004425,
1319,0.06592771,
1320,0.02432285,
1321,0.00499751,
1322,-0.08606545,
1323,-0.05002431,
1324,0.03734591,
1325,0.0005416,
1326,0.04010315,
1327,0.00115706,
1328,0.00051698,
1329,0.00384045,
1330,-0.08348053,
1331,-0.00157557,
1332,0.06804488,
1333,0.01787286,
1334,-0.05691743,
1335,0.058493,
1336,0.00278186,
1337,0.0051206,
1338,-0.01701122,
1339,-0.06772485,
1340,0.04822718,
1341,0.02033469,
1342,-0.03402244,
1343,0.03143752,
1344,-0.05950234,
1345,-0.02698162,
1346,0.00499751,
1347,0.06691244,
1348,0.01260455,
1349,0.00219103,
1350,-0.00150171,
1351,-0.04901496,
1352,-0.06063478,
1353,0.07735059,
1354,0.00103397,
1355,-0.0008124,
1356,-0.07154068,
1357,0.06528764,
1358,0.0200885,
1359,0.0093057,
1360,-0.08020631,
1361,-0.0264154,
1362,0.10516923,
1363,-0.01152135,
1364,0.05467717,
1365,0.01294921,
1366,0.00312652,
1367,0.0033727,
1368,0.00243721,
1369,-0.05585884,
1370,-0.03892148,
1371,0.08943815,
1372,-0.02644002,
1373,-0.06787255,
1374,0.08577003,
1375,-0.00561296,
1376,-0.08355439,
1377,0.05664663,
1378,0.0649676,
1379,0.01546027,
1380,0.00657308,
1381,0.0087641,
1382,-0.00728701,
1383,-0.01381085,
1384,-0.09620818,
1385,0.05384014,
1386,0.01289997,
1387,0.01947305,
