製品名,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）,
計測時ID,1,2,3,
計測開始時刻,06/17 11:22:36,06/17 11:22:36,06/17 11:22:36,
サンプリング周波数,200,200,200,
シーケンス数,6054,6053,6053,
PGAゲイン,x12,x12,x12,
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,
コメント,,,,
ファイル保存形式,演算データ,演算データ,演算データ,
シーケンス番号,EMG01[ｍV],EMG01[ｍV],EMG01[ｍV],
1,0,0,0,
2,-0.00100935,-0.00612995,-0.03761671,
3,0.00322499,-0.00465285,0.14453383,
4,0.00096011,-0.00588377,0.28633503,
5,-0.00275725,-0.00696697,0.08045249,
6,0.00770552,-0.00782861,-0.08003398,
7,0.00327423,-0.00428358,0.09756218,
8,-0.00182175,-0.00435743,0.23660614,
9,0.00595762,-0.01299844,-0.80669128,
10,-0.00029542,-0.00955189,0.08879808,
11,0.00376659,-0.00177252,0.41954446,
12,0.00598224,-0.00507136,0.57909543,
13,0.00007385,-0.00216641,0.34561581,
14,0.00315114,-0.00487442,-0.80669128,
15,0.00760704,-0.01006887,0.52784021,
16,0.00610533,-0.00945341,0.80666667,
17,0.00204332,-0.00773013,0.58266508,
18,0.00401278,-0.0020187,0.3543553,
19,-0.00192022,-0.00617918,-0.80669128,
20,-0.00177252,-0.00598224,0.80666667,
21,-0.0020187,-0.00905952,0.67562365,
22,0.00526831,-0.00329885,0.48815556,
23,0.00411125,0.00192022,0.61205929,
24,0.00423434,-0.00736086,-0.538623,
25,-0.00411125,-0.00002462,0.61735221,
26,0.00544064,-0.00334808,0.56742637,
27,-0.00125553,-0.00765628,0.66757347,
28,-0.00248644,-0.00137862,0.75238339,
29,0.00608071,-0.00352041,-0.80669128,
30,0.01467249,-0.00194484,0.47461552,
31,0.00696697,-0.00297881,0.71597298,
32,0.00187099,-0.00342194,0.80666667,
33,-0.00004924,-0.00376659,0.52828333,
34,0.005933,-0.00699159,-0.80669128,
35,0.00748395,-0.00844406,0.66944446,
36,0.00856716,-0.0010832,0.80666667,
37,0.0067454,0.00066469,0.64753421,
38,0.00290496,-0.00475133,0.40543819,
39,-0.00046775,-0.00376659,-0.76567726,
40,-0.00285572,-0.00585915,0.80666667,
41,-0.00132939,-0.0067454,0.71346192,
42,-0.00809941,-0.01770053,0.51922381,
43,-0.00349579,-0.00802555,0.64581093,
44,0.02033469,-0.00758243,-0.5903706,
45,0.00856716,0.0053914,0.67899635,
46,0.01733126,-0.01257993,0.69785394,
47,-0.005933,-0.0093057,0.80666667,
48,-0.01639576,-0.0074101,0.80666667,
49,0.00507136,-0.01125055,-0.80669128,
50,0.0096996,0.00809941,0.76225532,
51,0.00460362,0.00103397,0.80666667,
52,-0.00563758,-0.00371736,0.80666667,
53,-0.00273263,-0.00556373,0.80666667,
54,0.01371237,-0.00068931,-0.51836217,
55,0.00580991,-0.00347118,0.80666667,
56,0.00354503,-0.01277688,0.80666667,
57,-0.01112746,-0.00179713,0.80666667,
58,-0.0285818,0.00445591,0.57983398,
59,-0.01511561,-0.00694235,-0.54155258,
60,0.00709006,-0.01240761,0.80666667,
61,0.01336772,-0.0130723,0.695786,
62,0.00709006,-0.00280648,0.45324686,
63,0.00167404,-0.00241259,0.47345846,
64,0.00561296,-0.0020187,-0.80669128,
65,0.00125553,-0.00716391,0.33003245,
66,-0.00893643,-0.00034466,0.19271177,
67,-0.03823216,-0.0008124,0.30824529,
68,0.01171829,-0.00396354,0.36294707,
69,0.03670583,0.00071393,-0.80669128,
70,0.0121368,0.00103397,0.05743441,
71,0.03197913,-0.00078778,0.27205644,
72,0.0094288,-0.00871487,0.42333567,
73,-0.02099938,0.0017479,0.17289407,
74,-0.00881334,-0.00275725,-0.80669128,
75,0.00908414,-0.00169866,0.342637,
76,0.01518947,-0.00723777,0.60888353,
77,-0.00273263,-0.00187099,0.37510849,
78,-0.00376659,0.00078778,0.17267251,
79,-0.00617918,-0.00029542,-0.80669128,
80,-0.00869025,-0.00169866,0.59051831,
81,0.00398816,-0.01285073,0.53170527,
82,0.00736086,-0.00637613,0.37331136,
83,0.00142786,-0.00275725,0.5165158,
84,-0.00216641,-0.00625304,-0.67446659,
85,-0.01868526,-0.00679464,0.55098137,
86,-0.00718853,-0.00856716,0.53288695,
87,0.00452976,-0.00817326,0.68273832,
88,0.00411125,0.00022156,0.77397361,
89,0.00096011,0.00105859,-0.79649932,
90,0.0079517,-0.00866563,0.59952859,
91,-0.00531755,-0.00881334,0.80666667,
92,0.00901028,-0.00600686,0.80666667,
93,-0.00499751,-0.00041851,0.64071495,
94,0.00408663,0.00034466,-0.80669128,
95,0.01757744,-0.01287535,0.68788354,
96,0.0136139,-0.01934996,0.80666667,
97,0.00260954,-0.01841446,0.75747937,
98,0.0025603,-0.00950265,0.58623473,
99,0.01494329,-0.01826675,-0.5657031,
100,-0.0172574,-0.00878872,0.80666667,
101,0.00354503,-0.01632191,0.80666667,
102,0.02341197,-0.00605609,0.7525311,
103,-0.00002462,-0.00573606,0.80666667,
104,-0.00032004,-0.00918261,-0.15332255,
105,-0.01061047,-0.00982269,0.80666667,
106,0.00167404,-0.01122593,0.72099511,
107,0.01450016,-0.01282612,0.80666667,
108,-0.00076317,-0.00982269,0.80666667,
109,0.02085167,-0.01383546,-0.53640736,
110,0.03252073,-0.01147211,0.73150711,
111,0.00612995,-0.00672079,0.80666667,
112,-0.01592802,-0.01166906,0.80666667,
113,-0.01395856,-0.01184139,0.80666667,
114,0.00334808,-0.00448052,-0.61316711,
115,-0.01718355,-0.00805017,0.7934959,
116,0.00869025,-0.01755282,0.80666667,
117,0.02813868,-0.01383546,0.51348776,
118,0.01597725,-0.00844406,-0.13030447,
119,0.02949268,-0.01097975,-0.80669128,
120,-0.00177252,-0.01472172,-0.51001658,
121,-0.01356466,-0.01272764,-0.66523474,
122,-0.01097975,-0.01019196,-0.80669128,
123,0.01646962,-0.01363852,-0.68510168,
124,-0.00059084,-0.00137862,-0.80669128,
125,-0.01595264,-0.00711468,-0.26309539,
126,-0.00386507,-0.01097975,-0.07860612,
127,0.00588377,-0.00622842,0.23931415,
128,-0.01627267,-0.00164942,0.48923877,
129,0.0031019,-0.01902992,-0.73330424,
130,0.05915769,-0.01479558,0.60189194,
131,0.05056591,-0.01238299,0.80666667,
132,-0.00002462,-0.0048498,0.80666667,
133,-0.02146713,0.00834559,0.80666667,
134,0.00718853,-0.00846868,-0.21452356,
135,-0.01499252,-0.00004924,0.80666667,
136,-0.01659271,-0.00489903,0.80666667,
137,0.0048498,-0.00475133,0.80666667,
138,-0.02242724,0.00096011,0.80666667,
139,0.01656809,-0.00869025,0.80666667,
140,0.00987192,-0.01413088,0.80666667,
141,0.04409131,-0.01275226,0.80666667,
142,0.0343671,-0.00662231,0.80666667,
143,0.01201371,-0.01048738,0.80666667,
144,-0.04236803,0.00881334,0.80666667,
145,0.0148202,-0.00610533,0.80666667,
146,-0.00814865,-0.01100436,0.80666667,
147,0.00297881,-0.01989156,0.80666667,
148,0.00595762,-0.0102412,0.80666667,
149,-0.01745435,-0.00477594,0.80666667,
150,-0.01841446,0.00032004,0.80666667,
151,-0.00551449,-0.0039143,0.80666667,
152,-0.00940418,-0.01740511,0.80666667,
153,-0.00169866,-0.00096011,0.80666667,
154,0.01363852,-0.01565722,0.80666667,
155,0.00819788,-0.00743472,0.80666667,
156,0.03995544,-0.00999502,0.80666667,
157,0.03978312,-0.01228451,0.80666667,
158,-0.03924151,-0.01922686,0.80666667,
159,-0.02796635,0.01203833,0.80666667,
160,0.02447055,-0.0095765,0.80666667,
161,0.00743472,-0.00150171,0.80666667,
162,-0.00721315,-0.00544064,0.80666667,
163,0.00573606,-0.00366812,0.80666667,
164,-0.00317576,-0.0146971,0.80666667,
165,0.00120629,-0.01287535,0.80666667,
166,0.02813868,-0.01432783,0.80666667,
167,-0.01472172,-0.01262917,0.80666667,
168,0.03229916,-0.00704082,0.80666667,
169,-0.04251574,-0.00029542,0.27624154,
170,-0.03943846,-0.00827174,0.80666667,
171,0.00041851,-0.01117669,0.80666667,
